0000000000000000008h`000000000000001`000000000000001`1970-05-04 01:00:00.0`1971-10-13 01:00:00.0`1970-09-26 02:00:00.0`1972-05-11 01:00:00.0`1`34`\N`\N`000000000000001`000000000000001`21604`0000000000000000000r`0000000000000000000r`00000000000000000001`666`0000000000000000008h`419
000000000000000000o3`000000000000002`000000000000002`1970-04-16 01:00:00.0`1972-01-12 01:00:00.0`1970-06-25 02:00:00.0`1972-08-10 02:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21265`0000000000000000000a`0000000000000000000a`00000000000000000007`649`000000000000000000o3`1170
0000000000000000009k`000000000000001`000000000000001`1970-01-20 01:00:00.0`1972-01-13 01:00:00.0`1970-09-05 02:00:00.0`1971-10-22 01:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21643`0000000000000000001y`0000000000000000001y`0000000000000000001d`709`0000000000000000009k`108
000000000000000000o8`000000000000002`000000000000002`1970-04-10 01:00:00.0`1971-12-25 01:00:00.0`1970-10-06 01:00:00.0`1972-09-02 02:00:00.0`5`38`\N`\N`000000000000002`000000000000002`21270`00000000000000000021`00000000000000000021`00000000000000000014`712`000000000000000000o8`182
000000000000000000d6`000000000000001`000000000000001`1970-04-02 01:00:00.0`1971-09-14 02:00:00.0`1970-06-15 02:00:00.0`1972-04-07 01:00:00.0`3`36`\N`\N`000000000000001`000000000000001`20872`00000000000000000006`00000000000000000006`00000000000000000015`645`000000000000000000d6`673
00000000000000000060`000000000000002`000000000000002`1970-01-12 01:00:00.0`1971-10-19 01:00:00.0`1970-09-12 02:00:00.0`1971-11-02 01:00:00.0`6`39`\N`\N`000000000000002`000000000000002`21515`00000000000000000016`00000000000000000016`0000000000000000000o`681`00000000000000000060`574
000000000000000000fv`000000000000001`000000000000001`1970-02-04 01:00:00.0`1972-06-16 02:00:00.0`1970-06-24 02:00:00.0`1972-07-10 02:00:00.0`1`34`\N`\N`000000000000001`000000000000001`20969`00000000000000000012`00000000000000000012`0000000000000000001t`677`000000000000000000fv`981
000000000000000000k0`000000000000002`000000000000002`1970-02-12 01:00:00.0`1971-09-12 02:00:00.0`1970-06-03 02:00:00.0`1971-12-26 01:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21118`0000000000000000001s`0000000000000000001s`0000000000000000001f`703`000000000000000000k0`630
000000000000000000fi`000000000000001`000000000000001`1970-03-25 01:00:00.0`1972-08-02 02:00:00.0`1970-05-24 01:00:00.0`1971-10-10 01:00:00.0`4`37`\N`\N`000000000000001`000000000000001`20956`00000000000000000018`00000000000000000018`0000000000000000001i`683`000000000000000000fi`1341
000000000000000000am`000000000000002`000000000000002`1970-02-15 01:00:00.0`1972-02-14 01:00:00.0`1970-04-17 01:00:00.0`1971-10-26 01:00:00.0`5`38`\N`\N`000000000000002`000000000000002`20780`00000000000000000005`00000000000000000005`0000000000000000000k`644`000000000000000000am`1279
000000000000000000nn`000000000000001`000000000000001`1970-02-09 01:00:00.0`1972-07-27 02:00:00.0`1970-01-18 01:00:00.0`1972-03-07 01:00:00.0`3`36`\N`\N`000000000000001`000000000000001`21249`0000000000000000000z`0000000000000000000z`00000000000000000013`674`000000000000000000nn`760
00000000000000000042`000000000000002`000000000000002`1970-01-06 01:00:00.0`1972-03-02 01:00:00.0`1970-05-09 01:00:00.0`1972-06-22 02:00:00.0`6`39`\N`\N`000000000000002`000000000000002`21445`00000000000000000017`00000000000000000017`00000000000000000019`682`00000000000000000042`232
000000000000000000ld`000000000000001`000000000000001`1970-04-08 01:00:00.0`1972-08-19 02:00:00.0`1970-10-29 01:00:00.0`1972-05-29 02:00:00.0`1`34`\N`\N`000000000000001`000000000000001`21167`00000000000000000003`00000000000000000003`0000000000000000000c`642`000000000000000000ld`677
000000000000000000mv`000000000000002`000000000000002`1970-02-26 01:00:00.0`1972-01-26 01:00:00.0`1970-07-09 02:00:00.0`1971-10-04 01:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21221`0000000000000000000l`0000000000000000000l`0000000000000000000r`660`000000000000000000mv`593
0000000000000000005t`000000000000001`000000000000001`1970-01-19 01:00:00.0`1971-11-24 01:00:00.0`1970-08-25 02:00:00.0`1971-10-02 01:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21508`0000000000000000001a`0000000000000000001a`0000000000000000000a`685`0000000000000000005t`581
000000000000000000at`000000000000002`000000000000002`1970-03-02 01:00:00.0`1972-04-04 01:00:00.0`1970-03-24 01:00:00.0`1971-12-18 01:00:00.0`5`38`\N`\N`000000000000002`000000000000002`20787`0000000000000000000j`0000000000000000000j`00000000000000000006`658`000000000000000000at`621
0000000000000000000o`000000000000001`000000000000001`1970-01-03 01:00:00.0`1971-10-23 01:00:00.0`1970-04-25 01:00:00.0`1971-12-24 01:00:00.0`3`36`\N`\N`000000000000001`000000000000001`21323`0000000000000000000w`0000000000000000000w`00000000000000000016`671`0000000000000000000o`1304
000000000000000000hc`000000000000002`000000000000002`1970-02-22 01:00:00.0`1972-02-26 01:00:00.0`1970-11-06 01:00:00.0`1972-09-25 02:00:00.0`6`39`\N`\N`000000000000002`000000000000002`21022`0000000000000000000m`0000000000000000000m`00000000000000000012`661`000000000000000000hc`392
00000000000000000028`000000000000001`000000000000001`1970-03-11 01:00:00.0`1971-09-05 02:00:00.0`1970-01-22 01:00:00.0`1971-12-10 01:00:00.0`1`34`\N`\N`000000000000001`000000000000001`21379`0000000000000000001h`0000000000000000001h`0000000000000000001s`692`00000000000000000028`120
0000000000000000001q`000000000000002`000000000000002`1970-04-05 01:00:00.0`1972-02-02 01:00:00.0`1970-03-12 01:00:00.0`1972-08-04 02:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21361`0000000000000000001w`0000000000000000001w`00000000000000000018`707`0000000000000000001q`46
000000000000000000gr`000000000000001`000000000000001`1970-01-25 01:00:00.0`1971-09-19 02:00:00.0`1970-03-08 01:00:00.0`1972-01-02 01:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21001`00000000000000000020`00000000000000000020`00000000000000000005`711`000000000000000000gr`1465
000000000000000000f3`000000000000002`000000000000002`1970-03-22 01:00:00.0`1972-02-09 01:00:00.0`1970-08-09 02:00:00.0`1972-04-09 01:00:00.0`5`38`\N`\N`000000000000002`000000000000002`20941`0000000000000000001g`0000000000000000001g`0000000000000000000z`691`000000000000000000f3`1397
000000000000000000m9`000000000000001`000000000000001`1970-03-04 01:00:00.0`1972-03-19 01:00:00.0`1970-08-21 02:00:00.0`1972-10-10 01:00:00.0`3`36`\N`\N`000000000000001`000000000000001`21199`0000000000000000001p`0000000000000000001p`00000000000000000017`700`000000000000000000m9`369
000000000000000000hy`000000000000002`000000000000002`1970-05-02 01:00:00.0`1972-03-24 01:00:00.0`1970-09-21 02:00:00.0`1972-05-18 01:00:00.0`6`39`\N`\N`000000000000002`000000000000002`21044`0000000000000000000n`0000000000000000000n`00000000000000000003`662`000000000000000000hy`113
000000000000000000i4`000000000000001`000000000000001`1970-04-30 01:00:00.0`1972-08-01 02:00:00.0`1970-07-24 02:00:00.0`1972-01-03 01:00:00.0`1`34`\N`\N`000000000000001`000000000000001`21050`0000000000000000001o`0000000000000000001o`0000000000000000000l`699`000000000000000000i4`632
000000000000000000mg`000000000000002`000000000000002`1970-03-09 01:00:00.0`1972-06-07 02:00:00.0`1970-09-17 02:00:00.0`1972-05-05 01:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21206`0000000000000000000g`0000000000000000000g`0000000000000000001a`655`000000000000000000mg`459
000000000000000000n0`000000000000001`000000000000001`1970-03-31 01:00:00.0`1972-05-25 01:00:00.0`1970-03-17 01:00:00.0`1972-10-23 01:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21226`0000000000000000000b`0000000000000000000b`0000000000000000000j`650`000000000000000000n0`214
0000000000000000009f`000000000000002`000000000000002`1970-04-03 01:00:00.0`1972-04-10 01:00:00.0`1970-09-08 02:00:00.0`1972-09-24 02:00:00.0`5`38`\N`\N`000000000000002`000000000000002`21638`00000000000000000025`00000000000000000025`0000000000000000000w`716`0000000000000000009f`936
000000000000000000km`000000000000001`000000000000001`1970-05-03 01:00:00.0`1971-11-12 01:00:00.0`1970-09-11 02:00:00.0`1971-11-14 01:00:00.0`3`36`\N`\N`000000000000001`000000000000001`21140`0000000000000000000y`0000000000000000000y`0000000000000000000m`673`000000000000000000km`881
0000000000000000003d`000000000000002`000000000000002`1970-02-02 01:00:00.0`1971-09-22 02:00:00.0`1970-03-07 01:00:00.0`1972-09-29 02:00:00.0`6`39`\N`\N`000000000000002`000000000000002`21420`00000000000000000010`00000000000000000010`0000000000000000001h`675`0000000000000000003d`1139
0000000000000000003b`000000000000001`000000000000001`1970-03-01 01:00:00.0`1972-01-19 01:00:00.0`1970-09-10 02:00:00.0`1972-03-23 01:00:00.0`1`34`\N`\N`000000000000001`000000000000001`21418`0000000000000000001e`0000000000000000001e`0000000000000000001g`689`0000000000000000003b`882
0000000000000000001v`000000000000002`000000000000002`1970-04-06 01:00:00.0`1972-01-14 01:00:00.0`1970-06-02 02:00:00.0`1972-07-06 02:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21366`0000000000000000001b`0000000000000000001b`0000000000000000001p`686`0000000000000000001v`1091
000000000000000000kd`000000000000001`000000000000001`1970-02-25 01:00:00.0`1972-06-14 02:00:00.0`1970-01-29 01:00:00.0`1971-09-13 02:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21131`0000000000000000000q`0000000000000000000q`0000000000000000000n`665`000000000000000000kd`245
000000000000000000ow`000000000000002`000000000000002`1970-02-28 01:00:00.0`1972-02-04 01:00:00.0`1970-07-19 02:00:00.0`1972-08-28 02:00:00.0`5`38`\N`\N`000000000000002`000000000000002`21294`00000000000000000029`00000000000000000029`0000000000000000001o`720`000000000000000000ow`1242
0000000000000000002h`000000000000001`000000000000001`1970-02-21 01:00:00.0`1971-11-10 01:00:00.0`1970-05-10 01:00:00.0`1972-09-16 02:00:00.0`3`36`\N`\N`000000000000001`000000000000001`21388`0000000000000000001q`0000000000000000001q`0000000000000000000g`701`0000000000000000002h`527
00000000000000000088`000000000000002`000000000000002`1970-03-05 01:00:00.0`1972-04-26 01:00:00.0`1970-03-23 01:00:00.0`1972-04-01 01:00:00.0`6`39`\N`\N`000000000000002`000000000000002`21595`0000000000000000000u`0000000000000000000u`0000000000000000000b`669`00000000000000000088`1014
000000000000000000hl`000000000000001`000000000000001`1970-02-08 01:00:00.0`1972-03-03 01:00:00.0`1970-03-30 01:00:00.0`1971-10-13 01:00:00.0`1`34`\N`\N`000000000000001`000000000000001`21031`00000000000000000008`00000000000000000008`0000000000000000000y`647`000000000000000000hl`284
0000000000000000008q`000000000000002`000000000000002`1970-04-14 01:00:00.0`1971-09-07 02:00:00.0`1970-09-28 01:00:00.0`1972-01-12 01:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21613`0000000000000000001k`0000000000000000001k`00000000000000000010`695`0000000000000000008q`251
0000000000000000002k`000000000000001`000000000000001`1970-01-08 01:00:00.0`1972-03-25 01:00:00.0`1970-07-13 02:00:00.0`1972-01-13 01:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21391`0000000000000000000h`0000000000000000000h`0000000000000000001e`656`0000000000000000002k`1197
000000000000000000ae`000000000000002`000000000000002`1970-01-23 01:00:00.0`1972-08-27 02:00:00.0`1970-11-04 01:00:00.0`1971-12-25 01:00:00.0`5`38`\N`\N`000000000000002`000000000000002`20772`0000000000000000000i`0000000000000000000i`0000000000000000001b`657`000000000000000000ae`516
000000000000000000hv`000000000000001`000000000000001`1970-03-10 01:00:00.0`1972-08-21 02:00:00.0`1970-09-30 01:00:00.0`1971-09-14 02:00:00.0`3`36`\N`\N`000000000000001`000000000000001`21041`0000000000000000000p`0000000000000000000p`0000000000000000000q`664`000000000000000000hv`365
000000000000000000fy`000000000000002`000000000000002`1970-01-26 01:00:00.0`1972-03-18 01:00:00.0`1970-01-10 01:00:00.0`1972-09-23 02:00:00.0`6`39`\N`\N`000000000000002`000000000000002`20972`00000000000000000022`00000000000000000022`0000000000000000001q`713`000000000000000000fy`1463
000000000000000000m6`000000000000001`000000000000001`1970-03-26 01:00:00.0`1972-02-27 01:00:00.0`1970-08-23 02:00:00.0`1971-10-19 01:00:00.0`1`34`\N`\N`000000000000001`000000000000001`21196`0000000000000000000d`0000000000000000000d`0000000000000000000u`652`000000000000000000m6`1169
000000000000000000fs`000000000000002`000000000000002`1970-02-13 01:00:00.0`1972-05-23 01:00:00.0`1970-01-31 01:00:00.0`1972-06-16 02:00:00.0`2`35`\N`\N`000000000000002`000000000000002`20966`0000000000000000000v`0000000000000000000v`00000000000000000008`670`000000000000000000fs`856
000000000000000000hu`000000000000001`000000000000001`1970-04-20 01:00:00.0`1972-06-01 02:00:00.0`1970-04-11 01:00:00.0`1971-09-12 02:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21040`0000000000000000000f`0000000000000000000f`0000000000000000001k`654`000000000000000000hu`411
000000000000000000f8`000000000000002`000000000000002`1970-01-28 01:00:00.0`1971-12-21 01:00:00.0`1970-10-31 01:00:00.0`1972-08-02 02:00:00.0`5`38`\N`\N`000000000000002`000000000000002`20946`00000000000000000004`00000000000000000004`0000000000000000000h`643`000000000000000000f8`538
0000000000000000003e`000000000000001`000000000000001`1970-04-01 01:00:00.0`1972-09-09 02:00:00.0`1970-01-02 01:00:00.0`1972-02-14 01:00:00.0`3`36`\N`\N`000000000000001`000000000000001`21421`0000000000000000000s`0000000000000000000s`0000000000000000000i`667`0000000000000000003e`1377
00000000000000000041`000000000000002`000000000000002`1970-01-04 01:00:00.0`1972-08-30 02:00:00.0`1970-01-27 01:00:00.0`1972-07-27 02:00:00.0`6`39`\N`\N`000000000000002`000000000000002`21444`0000000000000000001n`0000000000000000001n`0000000000000000000p`698`00000000000000000041`1129
000000000000000000kn`000000000000001`000000000000001`1970-03-20 01:00:00.0`1972-03-28 01:00:00.0`1970-04-22 01:00:00.0`1972-03-02 01:00:00.0`1`34`\N`\N`000000000000001`000000000000001`21141`00000000000000000009`00000000000000000009`0000000000000000000d`648`000000000000000000kn`795
00000000000000000043`000000000000002`000000000000002`1970-01-11 01:00:00.0`1972-08-31 02:00:00.0`1970-04-26 01:00:00.0`1972-08-19 02:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21446`0000000000000000001r`0000000000000000001r`0000000000000000000v`702`00000000000000000043`325
000000000000000000m3`000000000000001`000000000000001`1970-04-12 01:00:00.0`1972-05-22 01:00:00.0`1970-02-17 01:00:00.0`1972-01-26 01:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21193`00000000000000000011`00000000000000000011`0000000000000000000f`676`000000000000000000m3`1469
000000000000000000dm`000000000000002`000000000000002`1970-04-23 01:00:00.0`1972-03-31 01:00:00.0`1970-08-02 02:00:00.0`1971-11-24 01:00:00.0`5`38`\N`\N`000000000000002`000000000000002`20888`0000000000000000001l`0000000000000000001l`00000000000000000004`696`000000000000000000dm`474
000000000000000000hk`000000000000001`000000000000001`1970-02-07 01:00:00.0`1972-09-10 02:00:00.0`1970-10-26 01:00:00.0`1972-04-04 01:00:00.0`3`36`\N`\N`000000000000001`000000000000001`21030`0000000000000000001u`0000000000000000001u`0000000000000000000s`705`000000000000000000hk`1177
00000000000000000080`000000000000002`000000000000002`1970-03-13 01:00:00.0`1971-10-18 01:00:00.0`1970-06-22 02:00:00.0`1971-10-23 01:00:00.0`6`39`\N`\N`000000000000002`000000000000002`21587`0000000000000000001m`0000000000000000001m`0000000000000000001n`697`00000000000000000080`794
000000000000000000bt`000000000000001`000000000000001`1970-03-21 01:00:00.0`1972-05-21 01:00:00.0`1970-08-26 02:00:00.0`1972-09-28 02:00:00.0`1`34`\N`\N`000000000000001`000000000000001`20823`00000000000000000002`00000000000000000002`00000000000000000009`641`000000000000000000bt`1116
000000000000000000ko`000000000000002`000000000000002`1970-02-06 01:00:00.0`1971-12-04 01:00:00.0`1970-04-19 01:00:00.0`1972-02-26 01:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21142`0000000000000000000e`0000000000000000000e`0000000000000000001r`653`000000000000000000ko`454
0000000000000000004t`000000000000001`000000000000001`1970-05-01 01:00:00.0`1972-07-15 02:00:00.0`1970-10-07 01:00:00.0`1971-09-05 02:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21472`00000000000000000028`00000000000000000028`00000000000000000011`719`0000000000000000004t`1336
000000000000000000cu`000000000000002`000000000000002`1970-04-04 01:00:00.0`1972-05-04 01:00:00.0`1970-07-11 02:00:00.0`1972-02-02 01:00:00.0`5`38`\N`\N`000000000000002`000000000000002`20860`0000000000000000001j`0000000000000000001j`0000000000000000001l`694`000000000000000000cu`1184
000000000000000000er`000000000000001`000000000000001`1970-01-05 01:00:00.0`1972-01-31 01:00:00.0`1970-03-15 01:00:00.0`1971-09-19 02:00:00.0`3`36`\N`\N`000000000000001`000000000000001`20929`0000000000000000002a`0000000000000000002a`0000000000000000001u`721`000000000000000000er`697
000000000000000000j5`000000000000002`000000000000002`1970-04-15 01:00:00.0`1972-02-23 01:00:00.0`1970-01-13 01:00:00.0`1972-10-06 01:00:00.0`6`39`\N`\N`000000000000002`000000000000002`21087`0000000000000000001x`0000000000000000001x`0000000000000000001m`708`000000000000000000j5`1037
000000000000000000l5`000000000000001`000000000000001`1970-04-18 01:00:00.0`1972-03-22 01:00:00.0`1970-02-10 01:00:00.0`1972-09-21 02:00:00.0`1`34`\N`\N`000000000000001`000000000000001`21159`00000000000000000027`00000000000000000027`00000000000000000002`718`000000000000000000l5`1083
000000000000000000h3`000000000000002`000000000000002`1970-02-18 01:00:00.0`1972-06-10 02:00:00.0`1970-02-01 01:00:00.0`1972-02-09 01:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21013`0000000000000000001c`0000000000000000001c`0000000000000000000e`687`000000000000000000h3`1016
000000000000000000nr`000000000000001`000000000000001`1970-05-05 01:00:00.0`1972-08-11 02:00:00.0`1970-05-29 01:00:00.0`1972-03-19 01:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21253`0000000000000000000x`0000000000000000000x`0000000000000000001j`672`000000000000000000nr`745
0000000000000000000w`000000000000002`000000000000002`1970-03-19 01:00:00.0`1972-05-24 01:00:00.0`1970-06-07 02:00:00.0`1972-03-24 01:00:00.0`5`38`\N`\N`000000000000002`000000000000002`21331`0000000000000000000t`0000000000000000000t`0000000000000000001c`668`0000000000000000000w`278
000000000000000000n4`000000000000001`000000000000001`1970-03-29 01:00:00.0`1972-08-20 02:00:00.0`1970-02-16 01:00:00.0`1972-08-01 02:00:00.0`3`36`\N`\N`000000000000001`000000000000001`21230`00000000000000000001`00000000000000000001`0000000000000000000x`640`000000000000000000n4`189
000000000000000000cb`000000000000002`000000000000002`1970-02-23 01:00:00.0`1972-02-21 01:00:00.0`1970-07-07 02:00:00.0`1972-06-07 02:00:00.0`6`39`\N`\N`000000000000002`000000000000002`20841`00000000000000000007`00000000000000000007`0000000000000000000t`646`000000000000000000cb`1086
000000000000000000bn`000000000000001`000000000000001`1970-03-06 01:00:00.0`1972-05-03 01:00:00.0`1970-10-15 01:00:00.0`1972-05-25 01:00:00.0`1`34`\N`\N`000000000000001`000000000000001`20817`0000000000000000001d`0000000000000000001d`00000000000000000001`688`000000000000000000bn`340
000000000000000000mc`000000000000002`000000000000002`1970-04-29 01:00:00.0`1972-09-01 02:00:00.0`1970-10-12 01:00:00.0`1972-04-10 01:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21202`00000000000000000014`00000000000000000014`00000000000000000007`679`000000000000000000mc`399
000000000000000000k4`000000000000001`000000000000001`1970-02-11 01:00:00.0`1972-06-03 02:00:00.0`1970-10-02 01:00:00.0`1971-11-12 01:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21122`00000000000000000026`00000000000000000026`0000000000000000001d`717`000000000000000000k4`55
000000000000000000ie`000000000000002`000000000000002`1970-02-27 01:00:00.0`1972-02-11 01:00:00.0`1970-03-03 01:00:00.0`1971-09-22 02:00:00.0`5`38`\N`\N`000000000000002`000000000000002`21060`00000000000000000015`00000000000000000015`00000000000000000014`680`000000000000000000ie`1439
0000000000000000001n`000000000000001`000000000000001`1970-02-05 01:00:00.0`1972-05-10 01:00:00.0`1970-09-03 02:00:00.0`1972-10-16 01:00:00.0`3`36`\N`\N`000000000000001`000000000000001`21358`0000000000000000000o`0000000000000000000o`00000000000000000015`663`0000000000000000001n`1054
000000000000000000el`000000000000002`000000000000002`1970-02-03 01:00:00.0`1972-02-20 01:00:00.0`1970-05-25 01:00:00.0`1972-01-19 01:00:00.0`6`39`\N`\N`000000000000002`000000000000002`20923`0000000000000000001v`0000000000000000001v`0000000000000000000o`706`000000000000000000el`1294
000000000000000000et`000000000000001`000000000000001`1970-04-21 01:00:00.0`1972-01-30 01:00:00.0`1970-08-20 02:00:00.0`1972-01-14 01:00:00.0`1`34`\N`\N`000000000000001`000000000000001`20931`0000000000000000001t`0000000000000000001t`0000000000000000001t`704`000000000000000000et`645
000000000000000000kl`000000000000002`000000000000002`1970-04-27 01:00:00.0`1972-01-20 01:00:00.0`1970-01-17 01:00:00.0`1972-06-14 02:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21139`0000000000000000001f`0000000000000000001f`0000000000000000001f`690`000000000000000000kl`197
0000000000000000002n`000000000000001`000000000000001`1970-04-13 01:00:00.0`1971-12-14 01:00:00.0`1970-08-15 02:00:00.0`1972-02-04 01:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21394`0000000000000000001i`0000000000000000001i`0000000000000000001i`693`0000000000000000002n`1419
000000000000000000ck`000000000000002`000000000000002`1970-03-18 01:00:00.0`1971-09-16 02:00:00.0`1970-09-19 02:00:00.0`1971-11-10 01:00:00.0`5`38`\N`\N`000000000000002`000000000000002`20850`00000000000000000023`00000000000000000023`0000000000000000000k`714`000000000000000000ck`1235
000000000000000000i5`000000000000001`000000000000001`1970-01-15 01:00:00.0`1972-01-05 01:00:00.0`1970-01-30 01:00:00.0`1972-04-26 01:00:00.0`3`36`\N`\N`000000000000001`000000000000001`21051`0000000000000000000k`0000000000000000000k`00000000000000000013`659`000000000000000000i5`405
000000000000000000n6`000000000000002`000000000000002`1970-02-14 01:00:00.0`1972-06-26 02:00:00.0`1970-06-09 02:00:00.0`1972-03-03 01:00:00.0`6`39`\N`\N`000000000000002`000000000000002`21232`00000000000000000013`00000000000000000013`00000000000000000019`678`000000000000000000n6`269
000000000000000000dr`000000000000001`000000000000001`1970-04-28 01:00:00.0`1972-03-06 01:00:00.0`1970-04-09 01:00:00.0`1972-09-18 02:00:00.0`1`34`\N`\N`000000000000001`000000000000001`20893`0000000000000000001z`0000000000000000001z`0000000000000000000c`710`000000000000000000dr`1123
000000000000000000l6`000000000000002`000000000000002`1970-01-16 01:00:00.0`1972-04-22 01:00:00.0`1970-03-27 01:00:00.0`1972-10-09 01:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21160`00000000000000000019`00000000000000000019`0000000000000000000r`684`000000000000000000l6`117
000000000000000000ht`000000000000001`000000000000001`1970-02-20 01:00:00.0`1971-11-20 01:00:00.0`1970-07-12 02:00:00.0`1971-09-07 02:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21039`0000000000000000000c`0000000000000000000c`0000000000000000000a`651`000000000000000000ht`636
000000000000000000ei`000000000000002`000000000000002`1970-01-14 01:00:00.0`1971-12-22 01:00:00.0`1970-11-05 01:00:00.0`1972-03-25 01:00:00.0`5`38`\N`\N`000000000000002`000000000000002`20920`00000000000000000024`00000000000000000024`00000000000000000006`715`000000000000000000ei`125
000000000000000000cn`000000000000001`000000000000001`1970-03-28 01:00:00.0`1972-07-04 02:00:00.0`1970-05-04 01:00:00.0`1972-08-27 02:00:00.0`3`36`\N`\N`000000000000001`000000000000001`20853`0000000000000000000r`0000000000000000000r`00000000000000000016`666`000000000000000000cn`1344
000000000000000000kb`000000000000002`000000000000002`1970-02-24 01:00:00.0`1971-09-20 02:00:00.0`1970-06-21 02:00:00.0`1972-08-21 02:00:00.0`6`39`\N`\N`000000000000002`000000000000002`21129`0000000000000000000a`0000000000000000000a`00000000000000000012`649`000000000000000000kb`1057
000000000000000000ng`000000000000001`000000000000001`1970-01-07 01:00:00.0`1971-11-08 01:00:00.0`1970-04-16 01:00:00.0`1972-03-18 01:00:00.0`1`34`\N`\N`000000000000001`000000000000001`21242`0000000000000000001y`0000000000000000001y`0000000000000000001s`709`000000000000000000ng`798
000000000000000000kz`000000000000002`000000000000002`1970-01-21 01:00:00.0`1972-08-13 02:00:00.0`1970-01-20 01:00:00.0`1972-02-27 01:00:00.0`2`35`\N`\N`000000000000002`000000000000002`21153`00000000000000000021`00000000000000000021`00000000000000000018`712`000000000000000000kz`1172
000000000000000000cr`000000000000001`000000000000001`1970-03-16 01:00:00.0`1972-07-08 02:00:00.0`1970-04-10 01:00:00.0`1972-05-23 01:00:00.0`4`37`\N`\N`000000000000001`000000000000001`20857`00000000000000000006`00000000000000000006`00000000000000000005`645`000000000000000000cr`579
000000000000000000n7`000000000000002`000000000000002`1970-01-24 01:00:00.0`1971-11-04 01:00:00.0`1970-04-02 01:00:00.0`1972-06-01 02:00:00.0`5`38`\N`\N`000000000000002`000000000000002`21233`00000000000000000016`00000000000000000016`0000000000000000000z`681`000000000000000000n7`612
000000000000000000eh`000000000000001`000000000000001`1970-03-14 01:00:00.0`1972-04-06 01:00:00.0`1970-06-01 02:00:00.0`1971-12-21 01:00:00.0`3`36`\N`\N`000000000000001`000000000000001`20919`00000000000000000012`00000000000000000012`00000000000000000017`677`000000000000000000eh`10
000000000000000000bx`000000000000002`000000000000002`1970-01-09 01:00:00.0`1972-04-18 01:00:00.0`1970-06-17 02:00:00.0`1972-09-09 02:00:00.0`6`39`\N`\N`000000000000002`000000000000002`20827`0000000000000000001s`0000000000000000001s`00000000000000000003`703`000000000000000000bx`532
0000000000000000001j`000000000000001`000000000000001`1970-04-24 01:00:00.0`1972-05-19 01:00:00.0`1970-11-03 01:00:00.0`1972-08-30 02:00:00.0`1`34`\N`\N`000000000000001`000000000000001`21354`00000000000000000018`00000000000000000018`0000000000000000000l`683`0000000000000000001j`1309
000000000000000000bp`000000000000002`000000000000002`1970-02-19 01:00:00.0`1972-03-21 01:00:00.0`1970-01-12 01:00:00.0`1972-03-28 01:00:00.0`2`35`\N`\N`000000000000002`000000000000002`20819`00000000000000000005`00000000000000000005`0000000000000000001a`644`000000000000000000bp`1295
000000000000000000ns`000000000000001`000000000000001`1970-04-07 01:00:00.0`1972-05-15 01:00:00.0`1970-10-14 01:00:00.0`1972-08-31 02:00:00.0`4`37`\N`\N`000000000000001`000000000000001`21254`0000000000000000000z`0000000000000000000z`0000000000000000000j`674`000000000000000000ns`1265
0000000000000000001m`000000000000002`000000000000002`1970-04-17 01:00:00.0`1971-11-13 01:00:00.0`1970-08-30 02:00:00.0`1972-05-22 01:00:00.0`5`38`\N`\N`000000000000002`000000000000002`21357`00000000000000000017`00000000000000000017`0000000000000000000w`682`0000000000000000001m`364
000000000000000000dv`000000000000001`000000000000001`1970-01-18 01:00:00.0`1972-05-06 01:00:00.0`1970-08-01 02:00:00.0`1972-03-31 01:00:00.0`3`36`\N`\N`000000000000001`000000000000001`20897`00000000000000000003`00000000000000000003`0000000000000000000m`642`000000000000000000dv`1404
000000000000000000o2`000000000000002`000000000000002`1970-03-24 01:00:00.0`1972-08-23 02:00:00.0`1970-02-04 01:00:00.0`1972-09-10 02:00:00.0`6`39`\N`\N`000000000000002`000000000000002`21264`0000000000000000000l`0000000000000000000l`0000000000000000001h`660`000000000000000000o2`428
