1970-11-23 01:00:00.0`000000000000000001jk`00000000000000000002`\N`4000`4047
1971-02-09 01:00:00.0`000000000000000000in`00000000000000000004`\N`2671`2712
1971-02-19 01:00:00.0`0000000000000000028w`00000000000000000005`\N`4912`7234
1971-11-06 01:00:00.0`000000000000000001ax`00000000000000000003`\N`3689`5549
1971-01-07 01:00:00.0`000000000000000001wz`00000000000000000001`\N`4483`3326
1971-07-20 02:00:00.0`000000000000000000pb`00000000000000000002`\N`2911`4627
1971-07-19 02:00:00.0`0000000000000000007w`00000000000000000004`\N`2284`8938
1971-06-23 02:00:00.0`000000000000000001gt`00000000000000000005`\N`3901`6588
1972-05-21 01:00:00.0`000000000000000001lu`00000000000000000003`\N`4082`6686
1971-03-25 01:00:00.0`0000000000000000024i`00000000000000000001`\N`4754`5829
1971-07-04 02:00:00.0`000000000000000001ty`00000000000000000002`\N`4374`754
1970-05-29 01:00:00.0`000000000000000001wn`00000000000000000004`\N`4471`2674
1972-04-01 01:00:00.0`000000000000000000rt`00000000000000000005`\N`3001`9158
1970-06-07 02:00:00.0`000000000000000001kt`00000000000000000003`\N`4045`8080
1970-02-16 01:00:00.0`000000000000000000fv`00000000000000000001`\N`2571`3843
1970-07-07 02:00:00.0`000000000000000002h8`00000000000000000002`\N`5212`3826
1972-04-06 01:00:00.0`000000000000000002fl`00000000000000000004`\N`5153`581
1970-10-15 01:00:00.0`00000000000000000151`00000000000000000005`\N`3477`4308
1971-02-04 01:00:00.0`00000000000000000200`00000000000000000003`\N`4592`2615
1970-10-12 01:00:00.0`0000000000000000026f`00000000000000000001`\N`4823`7755
1970-11-18 01:00:00.0`000000000000000001c9`00000000000000000002`\N`3737`9713
1970-10-02 01:00:00.0`000000000000000001v1`00000000000000000004`\N`4413`1906
1970-03-03 01:00:00.0`000000000000000001r1`00000000000000000005`\N`4269`10118
1971-08-01 02:00:00.0`0000000000000000027m`00000000000000000003`\N`4866`9850
1972-05-26 01:00:00.0`000000000000000002e6`00000000000000000001`\N`5102`5824
1971-08-02 02:00:00.0`0000000000000000028c`00000000000000000002`\N`4892`9125
1972-06-21 02:00:00.0`000000000000000000e5`00000000000000000004`\N`2509`7943
1970-09-03 02:00:00.0`0000000000000000000a`00000000000000000005`\N`2010`1336
1970-11-13 01:00:00.0`000000000000000000ge`00000000000000000003`\N`2590`3890
1970-05-25 01:00:00.0`000000000000000001tf`00000000000000000001`\N`4355`828
1971-12-19 01:00:00.0`000000000000000001k6`00000000000000000002`\N`4022`129
1971-04-26 01:00:00.0`000000000000000000cf`00000000000000000004`\N`2447`6864
1971-01-08 01:00:00.0`0000000000000000005f`00000000000000000005`\N`2195`4469
1971-08-15 02:00:00.0`0000000000000000015m`00000000000000000003`\N`3498`9103
1970-08-20 02:00:00.0`000000000000000000or`00000000000000000001`\N`2891`2619
1972-08-19 02:00:00.0`000000000000000001ye`00000000000000000002`\N`4534`7662
1972-02-10 01:00:00.0`000000000000000002ah`00000000000000000004`\N`4969`9969
1972-04-29 01:00:00.0`000000000000000001qd`00000000000000000005`\N`4245`8035
1972-06-04 02:00:00.0`000000000000000001to`00000000000000000003`\N`4364`4615
1972-03-23 01:00:00.0`0000000000000000027d`00000000000000000001`\N`4857`6191
1972-07-21 02:00:00.0`0000000000000000018e`00000000000000000002`\N`3598`286
1970-01-17 01:00:00.0`000000000000000000h7`00000000000000000004`\N`2619`2194
1971-02-21 01:00:00.0`000000000000000000ip`00000000000000000005`\N`2673`574
1971-12-28 01:00:00.0`000000000000000000tv`00000000000000000003`\N`3075`6215
1971-12-16 01:00:00.0`000000000000000000vo`00000000000000000001`\N`3140`3744
1971-02-07 01:00:00.0`0000000000000000009n`00000000000000000002`\N`2347`5780
1970-12-29 01:00:00.0`000000000000000000cr`00000000000000000004`\N`2459`9731
1970-11-28 01:00:00.0`000000000000000002bx`00000000000000000005`\N`5021`630
1971-06-19 02:00:00.0`000000000000000000pn`00000000000000000003`\N`2923`1683
1972-02-07 01:00:00.0`000000000000000000jw`00000000000000000001`\N`2716`7033
1972-02-11 01:00:00.0`000000000000000001pk`00000000000000000002`\N`4216`1694
1972-05-25 01:00:00.0`000000000000000000i5`00000000000000000004`\N`2653`9695
1971-07-07 02:00:00.0`0000000000000000015s`00000000000000000005`\N`3504`2386
1970-08-15 02:00:00.0`000000000000000001cz`00000000000000000003`\N`3763`8276
1972-04-11 01:00:00.0`0000000000000000023c`00000000000000000001`\N`4712`2491
1971-02-22 01:00:00.0`000000000000000002b0`00000000000000000002`\N`4988`2563
1972-01-23 01:00:00.0`000000000000000002gg`00000000000000000004`\N`5184`2129
1971-01-17 01:00:00.0`000000000000000001h6`00000000000000000005`\N`3914`2487
1972-04-05 01:00:00.0`00000000000000000275`00000000000000000003`\N`4849`1595
1970-09-19 02:00:00.0`000000000000000000c0`00000000000000000001`\N`2432`8902
1972-01-03 01:00:00.0`00000000000000000246`00000000000000000002`\N`4742`2476
1972-05-20 01:00:00.0`000000000000000001aa`00000000000000000004`\N`3666`5983
1971-02-27 01:00:00.0`000000000000000001li`00000000000000000005`\N`4070`3542
1972-06-01 02:00:00.0`000000000000000001ku`00000000000000000003`\N`4046`2554
1972-01-05 01:00:00.0`000000000000000000hi`00000000000000000001`\N`2630`9408
1972-07-11 02:00:00.0`0000000000000000015l`00000000000000000002`\N`3497`7268
1972-02-05 01:00:00.0`000000000000000000ed`00000000000000000004`\N`2517`5236
1971-12-21 01:00:00.0`000000000000000000de`00000000000000000005`\N`2482`6460
1971-06-17 02:00:00.0`000000000000000001wi`00000000000000000003`\N`4466`5800
1971-12-17 01:00:00.0`0000000000000000009d`00000000000000000001`\N`2337`3317
1971-03-05 01:00:00.0`000000000000000001ra`00000000000000000002`\N`4278`2449
1970-01-30 01:00:00.0`000000000000000001rn`00000000000000000004`\N`4291`9829
1972-01-25 01:00:00.0`0000000000000000017k`00000000000000000005`\N`3568`1653
1971-03-10 01:00:00.0`000000000000000001w1`00000000000000000003`\N`4449`8227
1970-06-09 02:00:00.0`00000000000000000115`00000000000000000001`\N`3337`3299
1970-04-09 01:00:00.0`000000000000000000ne`00000000000000000002`\N`2842`4106
1971-06-15 02:00:00.0`000000000000000000re`00000000000000000004`\N`2986`8
1971-10-26 01:00:00.0`000000000000000001kq`00000000000000000005`\N`4042`1695
1970-03-27 01:00:00.0`000000000000000000ay`00000000000000000003`\N`2394`9937
1970-07-12 02:00:00.0`000000000000000000ff`00000000000000000001`\N`2555`4441
1972-08-14 02:00:00.0`0000000000000000023o`00000000000000000002`\N`4724`5470
1971-10-03 01:00:00.0`000000000000000000gs`00000000000000000004`\N`2604`9084
1971-05-12 01:00:00.0`000000000000000000ta`00000000000000000005`\N`3054`1420
1972-02-28 01:00:00.0`000000000000000001nk`00000000000000000003`\N`4144`8113
1970-11-05 01:00:00.0`000000000000000001tv`00000000000000000001`\N`4371`7222
1972-08-03 02:00:00.0`000000000000000002au`00000000000000000002`\N`4982`5128
1970-12-21 01:00:00.0`000000000000000002dn`00000000000000000004`\N`5083`835
1970-05-04 01:00:00.0`000000000000000001d7`00000000000000000005`\N`3771`1823
1970-06-21 02:00:00.0`000000000000000000ez`00000000000000000003`\N`2539`408
1971-02-15 01:00:00.0`000000000000000001dg`00000000000000000001`\N`3780`6979
1971-07-25 02:00:00.0`000000000000000001fb`00000000000000000002`\N`3847`7485
1971-11-26 01:00:00.0`0000000000000000005a`00000000000000000004`\N`2190`3163
1972-06-10 02:00:00.0`000000000000000000xf`00000000000000000005`\N`3203`9379
1972-08-10 02:00:00.0`000000000000000000ps`00000000000000000003`\N`2928`5297
1971-06-21 02:00:00.0`000000000000000000uv`00000000000000000001`\N`3111`1585
1972-03-30 01:00:00.0`000000000000000000rk`00000000000000000002`\N`2992`3610
1970-04-16 01:00:00.0`000000000000000000kh`00000000000000000004`\N`2737`5736
1971-12-14 01:00:00.0`000000000000000000ck`00000000000000000005`\N`2452`5291
1970-12-17 01:00:00.0`000000000000000001s9`00000000000000000003`\N`4313`4099
1970-01-20 01:00:00.0`000000000000000000du`00000000000000000001`\N`2498`7398
1971-05-10 01:00:00.0`000000000000000001sn`00000000000000000002`\N`4327`8652
1972-01-07 01:00:00.0`0000000000000000020z`00000000000000000004`\N`4627`9101
1970-04-10 01:00:00.0`0000000000000000008v`00000000000000000005`\N`2319`2135
1971-07-11 02:00:00.0`00000000000000000020`00000000000000000003`\N`2072`1600
1970-11-27 01:00:00.0`000000000000000000cp`00000000000000000001`\N`2457`9488
1971-05-24 02:00:00.0`000000000000000001yu`00000000000000000002`\N`4550`7547
1970-04-02 01:00:00.0`0000000000000000009l`00000000000000000004`\N`2345`3327
1970-12-15 01:00:00.0`0000000000000000009h`00000000000000000005`\N`2341`4869
1970-06-01 02:00:00.0`0000000000000000002x`00000000000000000003`\N`2105`1897
1972-06-18 02:00:00.0`0000000000000000028o`00000000000000000001`\N`4904`6494
1970-06-17 02:00:00.0`000000000000000000xt`00000000000000000002`\N`3217`4009
1970-11-03 01:00:00.0`000000000000000001cq`00000000000000000004`\N`3754`9846
1972-06-12 02:00:00.0`00000000000000000130`00000000000000000005`\N`3404`5769
1970-01-12 01:00:00.0`00000000000000000258`00000000000000000003`\N`4780`5814
1970-10-14 01:00:00.0`000000000000000000bf`00000000000000000001`\N`2411`6705
1971-01-09 01:00:00.0`000000000000000001bw`00000000000000000002`\N`3724`1279
1971-09-10 02:00:00.0`0000000000000000019q`00000000000000000004`\N`3646`9268
1972-06-26 02:00:00.0`000000000000000002bn`00000000000000000005`\N`5011`6322
1971-01-11 01:00:00.0`000000000000000001lo`00000000000000000003`\N`4076`9201
1971-11-01 01:00:00.0`000000000000000001uo`00000000000000000001`\N`4400`2780
1970-08-30 02:00:00.0`0000000000000000015q`00000000000000000002`\N`3502`1704
1970-08-01 02:00:00.0`0000000000000000015h`00000000000000000004`\N`3493`5844
1971-04-13 01:00:00.0`000000000000000000cm`00000000000000000005`\N`2454`1814
1970-02-04 01:00:00.0`0000000000000000015k`00000000000000000003`\N`3496`4350
1972-06-03 02:00:00.0`000000000000000001lb`00000000000000000001`\N`4063`1284
1972-02-26 01:00:00.0`0000000000000000019d`00000000000000000002`\N`3633`2356
1970-09-14 02:00:00.0`000000000000000000dt`00000000000000000004`\N`2497`7985
1971-08-26 02:00:00.0`000000000000000001ij`00000000000000000005`\N`3963`2047
1971-06-02 02:00:00.0`000000000000000000mx`00000000000000000003`\N`2825`6328
1970-11-22 01:00:00.0`000000000000000001w6`00000000000000000001`\N`4454`946
1971-01-14 01:00:00.0`000000000000000001fh`00000000000000000002`\N`3853`8535
1972-01-18 01:00:00.0`000000000000000000tx`00000000000000000004`\N`3077`3373
1970-09-09 02:00:00.0`00000000000000000134`00000000000000000005`\N`3408`5411
1971-04-18 01:00:00.0`000000000000000002bs`00000000000000000003`\N`5016`9182
1970-06-14 02:00:00.0`0000000000000000011l`00000000000000000001`\N`3353`8918
1970-08-17 02:00:00.0`000000000000000000ut`00000000000000000002`\N`3109`7249
1972-06-02 02:00:00.0`000000000000000002hk`00000000000000000004`\N`5224`3677
1972-01-31 01:00:00.0`0000000000000000002b`00000000000000000005`\N`2083`2994
1971-08-13 02:00:00.0`0000000000000000011y`00000000000000000003`\N`3366`7057
1970-06-29 02:00:00.0`000000000000000000ey`00000000000000000001`\N`2538`7502
1971-09-11 02:00:00.0`000000000000000001bt`00000000000000000002`\N`3721`2450
1972-07-22 02:00:00.0`0000000000000000014t`00000000000000000004`\N`3469`4221
1970-02-12 01:00:00.0`0000000000000000000c`00000000000000000005`\N`2012`5178
1970-03-25 01:00:00.0`000000000000000000jo`00000000000000000003`\N`2708`781
1970-05-21 01:00:00.0`000000000000000001cg`00000000000000000001`\N`3744`9015
1971-09-06 02:00:00.0`0000000000000000026i`00000000000000000002`\N`4826`10311
1972-03-14 01:00:00.0`000000000000000000bt`00000000000000000004`\N`2425`9507
1971-11-30 01:00:00.0`000000000000000000dg`00000000000000000005`\N`2484`384
1971-10-08 01:00:00.0`0000000000000000006i`00000000000000000003`\N`2234`68
1971-09-19 02:00:00.0`0000000000000000026z`00000000000000000001`\N`4843`10245
1970-05-13 01:00:00.0`000000000000000000jd`00000000000000000002`\N`2697`6272
1971-02-10 01:00:00.0`000000000000000000uf`00000000000000000004`\N`3095`6059
1971-03-17 01:00:00.0`0000000000000000022u`00000000000000000005`\N`4694`5825
1970-12-08 01:00:00.0`000000000000000000yv`00000000000000000003`\N`3255`9367
1972-03-05 01:00:00.0`0000000000000000009m`00000000000000000001`\N`2346`2494
1971-04-10 01:00:00.0`000000000000000000b4`00000000000000000002`\N`2400`3289
1972-08-23 02:00:00.0`0000000000000000013n`00000000000000000004`\N`3427`3154
1972-05-24 01:00:00.0`000000000000000000mw`00000000000000000005`\N`2824`8349
1971-06-11 02:00:00.0`000000000000000000tg`00000000000000000003`\N`3060`4749
1971-07-14 02:00:00.0`000000000000000001xe`00000000000000000001`\N`4498`7693
1971-02-13 01:00:00.0`00000000000000000261`00000000000000000002`\N`4809`7352
1971-06-03 02:00:00.0`000000000000000000zu`00000000000000000004`\N`3290`9363
1970-12-18 01:00:00.0`00000000000000000120`00000000000000000005`\N`3368`9932
1970-02-15 01:00:00.0`000000000000000000i8`00000000000000000003`\N`2656`3231
1970-06-11 02:00:00.0`000000000000000001hw`00000000000000000001`\N`3940`5889
1970-05-31 02:00:00.0`000000000000000001jf`00000000000000000002`\N`3995`5992
1972-05-23 01:00:00.0`000000000000000002ed`00000000000000000004`\N`5109`6495
1971-05-16 01:00:00.0`0000000000000000025d`00000000000000000005`\N`4785`3208
1972-06-11 02:00:00.0`000000000000000000bd`00000000000000000003`\N`2409`9115
1971-09-12 02:00:00.0`0000000000000000023z`00000000000000000001`\N`4735`5523
1972-08-17 02:00:00.0`000000000000000000yt`00000000000000000002`\N`3253`82
1971-12-20 01:00:00.0`00000000000000000214`00000000000000000004`\N`4632`4045
1971-05-22 01:00:00.0`000000000000000002ak`00000000000000000005`\N`4972`9337
1970-02-09 01:00:00.0`000000000000000001za`00000000000000000003`\N`4566`5014
1970-01-06 01:00:00.0`000000000000000000zt`00000000000000000001`\N`3289`1461
1970-05-11 01:00:00.0`000000000000000001x0`00000000000000000002`\N`4484`876
1970-12-20 01:00:00.0`000000000000000000l0`00000000000000000004`\N`2756`5972
1970-04-08 01:00:00.0`00000000000000000002`00000000000000000005`\N`2002`3946
1971-05-20 01:00:00.0`0000000000000000003a`00000000000000000003`\N`2118`9928
1971-11-03 01:00:00.0`000000000000000000d3`00000000000000000001`\N`2471`2263
1970-10-21 01:00:00.0`000000000000000000ry`00000000000000000002`\N`3006`6141
1971-07-10 02:00:00.0`00000000000000000013`00000000000000000004`\N`2039`6798
1970-11-01 01:00:00.0`000000000000000001rx`00000000000000000005`\N`4301`1819
1972-04-21 01:00:00.0`0000000000000000017p`00000000000000000003`\N`3573`10241
1971-11-09 01:00:00.0`00000000000000000248`00000000000000000001`\N`4744`9708
1971-03-26 01:00:00.0`000000000000000001dk`00000000000000000002`\N`3784`2599
1971-07-30 02:00:00.0`000000000000000000ch`00000000000000000004`\N`2449`1149
1972-04-04 01:00:00.0`000000000000000001g5`00000000000000000005`\N`3877`9435
1970-08-24 02:00:00.0`000000000000000000ii`00000000000000000003`\N`2666`4248
1970-02-26 01:00:00.0`000000000000000000td`00000000000000000001`\N`3057`9791
1971-03-24 01:00:00.0`000000000000000001sh`00000000000000000002`\N`4321`4320
1971-06-08 02:00:00.0`000000000000000000xq`00000000000000000004`\N`3214`3760
1971-04-27 01:00:00.0`0000000000000000017t`00000000000000000005`\N`3577`9652
1971-02-03 01:00:00.0`000000000000000002as`00000000000000000003`\N`4980`4044
1970-09-16 02:00:00.0`00000000000000000104`00000000000000000001`\N`3300`9368
1971-10-17 01:00:00.0`000000000000000001nc`00000000000000000002`\N`4136`2015
1972-05-10 01:00:00.0`0000000000000000005z`00000000000000000004`\N`2215`4955
1970-06-12 02:00:00.0`0000000000000000022e`00000000000000000005`\N`4678`6431
1970-06-26 02:00:00.0`0000000000000000006c`00000000000000000003`\N`2228`9914
1971-06-25 02:00:00.0`000000000000000002ej`00000000000000000001`\N`5115`9232
1972-07-12 02:00:00.0`00000000000000000194`00000000000000000002`\N`3624`2091
1972-03-02 01:00:00.0`000000000000000001oq`00000000000000000004`\N`4186`5766
1971-01-22 01:00:00.0`000000000000000001n8`00000000000000000005`\N`4132`5298
1972-08-13 02:00:00.0`000000000000000001c8`00000000000000000003`\N`3736`4203
1971-09-07 02:00:00.0`000000000000000001te`00000000000000000001`\N`4354`8047
1972-04-09 01:00:00.0`0000000000000000019r`00000000000000000002`\N`3647`9046
1971-01-01 01:00:00.0`00000000000000000207`00000000000000000004`\N`4599`8372
1971-02-14 01:00:00.0`000000000000000000lz`00000000000000000005`\N`2791`323
1971-06-29 02:00:00.0`0000000000000000016y`00000000000000000003`\N`3546`4235
1970-01-19 01:00:00.0`000000000000000000vz`00000000000000000001`\N`3151`1693
1971-04-14 01:00:00.0`000000000000000002d0`00000000000000000002`\N`5060`9453
1970-03-02 01:00:00.0`000000000000000000bi`00000000000000000004`\N`2414`8924
1971-07-06 02:00:00.0`0000000000000000003i`00000000000000000005`\N`2126`9712
1970-07-20 02:00:00.0`000000000000000001w9`00000000000000000003`\N`4457`2222
1970-06-05 02:00:00.0`000000000000000002hh`00000000000000000001`\N`5221`76
1972-05-03 01:00:00.0`000000000000000002bt`00000000000000000002`\N`5017`4714
1971-05-05 01:00:00.0`0000000000000000024h`00000000000000000004`\N`4753`3853
1971-08-30 02:00:00.0`000000000000000001sb`00000000000000000005`\N`4315`8483
1971-09-14 02:00:00.0`00000000000000000280`00000000000000000003`\N`4880`5421
1970-01-03 01:00:00.0`000000000000000001hm`00000000000000000001`\N`3930`7359
1970-02-22 01:00:00.0`00000000000000000033`00000000000000000002`\N`2111`986
1970-12-10 01:00:00.0`000000000000000000v7`00000000000000000004`\N`3123`2317
1972-04-26 01:00:00.0`000000000000000001f8`00000000000000000005`\N`3844`3005
1972-03-18 01:00:00.0`0000000000000000020q`00000000000000000003`\N`4618`6282
1972-03-13 01:00:00.0`0000000000000000009w`00000000000000000001`\N`2356`4515
1971-11-04 01:00:00.0`000000000000000000ri`00000000000000000002`\N`2990`561
1970-11-16 01:00:00.0`000000000000000002aw`00000000000000000004`\N`4984`8762
1970-08-11 02:00:00.0`00000000000000000012`00000000000000000005`\N`2038`9390
1971-12-29 01:00:00.0`000000000000000001qa`00000000000000000003`\N`4242`7136
1972-01-11 01:00:00.0`000000000000000001or`00000000000000000001`\N`4187`9587
1970-03-11 01:00:00.0`000000000000000000s8`00000000000000000002`\N`3016`8756
1972-02-25 01:00:00.0`000000000000000000j7`00000000000000000004`\N`2691`10149
1970-08-19 02:00:00.0`000000000000000000kl`00000000000000000005`\N`2741`3467
1972-07-24 02:00:00.0`000000000000000001wg`00000000000000000003`\N`4464`6062
1970-04-05 01:00:00.0`000000000000000000wx`00000000000000000001`\N`3185`5362
1971-03-03 01:00:00.0`000000000000000001md`00000000000000000002`\N`4101`5974
1971-02-16 01:00:00.0`000000000000000002ar`00000000000000000004`\N`4979`44
1971-08-20 02:00:00.0`0000000000000000021j`00000000000000000005`\N`4647`9544
1970-12-28 01:00:00.0`00000000000000000277`00000000000000000003`\N`4851`9338
1970-11-02 01:00:00.0`000000000000000000e6`00000000000000000001`\N`2510`9311
1972-05-17 01:00:00.0`0000000000000000001x`00000000000000000002`\N`2069`5024
1970-12-11 01:00:00.0`0000000000000000000l`00000000000000000004`\N`2021`4036
1972-05-22 01:00:00.0`000000000000000000yf`00000000000000000005`\N`3239`9996
1971-04-20 01:00:00.0`000000000000000002cs`00000000000000000003`\N`5052`6117
1970-08-05 02:00:00.0`000000000000000000fg`00000000000000000001`\N`2556`5640
1971-07-26 02:00:00.0`0000000000000000025b`00000000000000000002`\N`4783`3643
1971-12-22 01:00:00.0`000000000000000000nj`00000000000000000004`\N`2847`7451
1971-07-13 02:00:00.0`0000000000000000010i`00000000000000000005`\N`3314`2847
1971-01-18 01:00:00.0`000000000000000000n7`00000000000000000003`\N`2835`8376
1972-05-01 01:00:00.0`0000000000000000015u`00000000000000000001`\N`3506`9188
1972-07-26 02:00:00.0`000000000000000000dc`00000000000000000002`\N`2480`1625
1970-05-27 01:00:00.0`000000000000000002ab`00000000000000000004`\N`4963`5084
1972-02-09 01:00:00.0`000000000000000001rw`00000000000000000005`\N`4300`5504
1972-04-03 01:00:00.0`000000000000000000jg`00000000000000000003`\N`2700`7194
1970-07-29 02:00:00.0`000000000000000000zc`00000000000000000001`\N`3272`5335
1971-01-25 01:00:00.0`00000000000000000142`00000000000000000002`\N`3442`49
1970-01-25 01:00:00.0`000000000000000001fj`00000000000000000004`\N`3855`4581
1971-09-17 02:00:00.0`00000000000000000244`00000000000000000005`\N`4740`8328
1970-03-22 01:00:00.0`00000000000000000170`00000000000000000003`\N`3548`3663
1970-03-04 01:00:00.0`000000000000000000z9`00000000000000000001`\N`3269`5460
1971-08-27 02:00:00.0`000000000000000001v2`00000000000000000002`\N`4414`710
1971-06-28 02:00:00.0`000000000000000001so`00000000000000000004`\N`4328`2238
1972-03-12 01:00:00.0`000000000000000001ui`00000000000000000005`\N`4394`3739
1971-10-09 01:00:00.0`000000000000000000vw`00000000000000000003`\N`3148`4570
1971-10-15 01:00:00.0`0000000000000000004l`00000000000000000001`\N`2165`5666
1972-03-19 01:00:00.0`0000000000000000029n`00000000000000000002`\N`4939`6658
1972-04-08 01:00:00.0`000000000000000001tw`00000000000000000004`\N`4372`10171
1970-12-06 01:00:00.0`000000000000000000w5`00000000000000000005`\N`3157`864
1972-01-13 01:00:00.0`000000000000000001dj`00000000000000000003`\N`3783`8841
1970-05-02 01:00:00.0`000000000000000001rf`00000000000000000001`\N`4283`10126
1970-04-30 01:00:00.0`0000000000000000017h`00000000000000000002`\N`3565`5486
1970-03-09 01:00:00.0`000000000000000001r4`00000000000000000004`\N`4272`5529
1972-01-04 01:00:00.0`000000000000000001k2`00000000000000000005`\N`4018`2638
1972-06-15 02:00:00.0`000000000000000001ml`00000000000000000003`\N`4109`9373
1970-03-31 01:00:00.0`0000000000000000010r`00000000000000000001`\N`3323`799
1970-10-24 01:00:00.0`000000000000000001nj`00000000000000000002`\N`4143`6146
1971-09-26 01:00:00.0`0000000000000000002d`00000000000000000004`\N`2085`5582
1970-11-11 01:00:00.0`0000000000000000023r`00000000000000000005`\N`4727`3083
1970-04-03 01:00:00.0`000000000000000000lp`00000000000000000003`\N`2781`6679
1971-01-10 01:00:00.0`000000000000000001e9`00000000000000000001`\N`3809`6973
1971-10-06 01:00:00.0`0000000000000000023q`00000000000000000002`\N`4726`1848
1971-07-29 02:00:00.0`000000000000000000k2`00000000000000000004`\N`2722`63
1972-03-09 01:00:00.0`000000000000000001ze`00000000000000000005`\N`4570`7703
1971-07-23 02:00:00.0`0000000000000000016d`00000000000000000003`\N`3525`6931
1971-10-05 01:00:00.0`00000000000000000063`00000000000000000001`\N`2219`3290
1971-07-03 02:00:00.0`0000000000000000028y`00000000000000000002`\N`4914`919
1970-05-03 01:00:00.0`000000000000000001e7`00000000000000000004`\N`3807`794
1970-05-26 01:00:00.0`0000000000000000006z`00000000000000000005`\N`2251`6340
1972-01-14 01:00:00.0`000000000000000002eq`00000000000000000003`\N`5122`6332
1970-05-28 01:00:00.0`00000000000000000028`00000000000000000001`\N`2080`348
1972-03-06 01:00:00.0`000000000000000000lr`00000000000000000002`\N`2783`5806
1971-05-06 01:00:00.0`0000000000000000005w`00000000000000000004`\N`2212`4769
1971-09-25 02:00:00.0`000000000000000001xh`00000000000000000005`\N`4501`5361
1970-10-16 01:00:00.0`000000000000000000n9`00000000000000000003`\N`2837`9306
1971-03-02 01:00:00.0`0000000000000000017c`00000000000000000001`\N`3560`3727
1972-08-18 02:00:00.0`000000000000000001ix`00000000000000000002`\N`3977`1666
1972-01-15 01:00:00.0`00000000000000000076`00000000000000000004`\N`2258`2919
1970-06-23 02:00:00.0`000000000000000000jx`00000000000000000005`\N`2717`6136
1971-04-08 01:00:00.0`000000000000000001r7`00000000000000000003`\N`4275`5513
1972-07-02 02:00:00.0`000000000000000000as`00000000000000000001`\N`2388`8014
1971-06-16 02:00:00.0`0000000000000000027y`00000000000000000002`\N`4878`8296
1971-11-21 01:00:00.0`0000000000000000010f`00000000000000000004`\N`3311`7331
1972-02-01 01:00:00.0`000000000000000000b3`00000000000000000005`\N`2399`10191
1971-09-08 02:00:00.0`000000000000000000id`00000000000000000003`\N`2661`6688
1972-05-05 01:00:00.0`000000000000000000fh`00000000000000000001`\N`2557`5721
1970-02-02 01:00:00.0`0000000000000000026y`00000000000000000002`\N`4842`8939
1972-04-12 01:00:00.0`000000000000000000f7`00000000000000000004`\N`2547`3043
1971-03-20 01:00:00.0`000000000000000001qk`00000000000000000005`\N`4252`8455
1971-02-24 01:00:00.0`00000000000000000255`00000000000000000003`\N`4777`4050
1972-03-15 01:00:00.0`000000000000000002ce`00000000000000000001`\N`5038`9376
1971-12-26 01:00:00.0`000000000000000001il`00000000000000000002`\N`3965`2714
1971-10-25 01:00:00.0`00000000000000000254`00000000000000000004`\N`4776`6481
1970-03-01 01:00:00.0`000000000000000001k9`00000000000000000005`\N`4025`5280
1971-06-10 02:00:00.0`00000000000000000177`00000000000000000003`\N`3555`1029
1971-06-18 02:00:00.0`000000000000000001aq`00000000000000000001`\N`3682`1987
1972-01-12 01:00:00.0`000000000000000000qb`00000000000000000002`\N`2947`4616
1970-04-06 01:00:00.0`0000000000000000018z`00000000000000000004`\N`3619`8731
1971-03-29 01:00:00.0`000000000000000001dy`00000000000000000005`\N`3798`8578
1971-10-16 01:00:00.0`000000000000000002f3`00000000000000000003`\N`5135`595
1972-04-14 01:00:00.0`00000000000000000256`00000000000000000001`\N`4778`5327
1971-05-11 01:00:00.0`000000000000000001he`00000000000000000002`\N`3922`2508
1972-02-02 01:00:00.0`000000000000000001sc`00000000000000000004`\N`4316`6677
1971-10-04 01:00:00.0`000000000000000001ip`00000000000000000005`\N`3969`7835
1971-06-07 02:00:00.0`000000000000000002f8`00000000000000000003`\N`5140`5415
1971-04-01 01:00:00.0`0000000000000000022w`00000000000000000001`\N`4696`10150
1972-01-02 01:00:00.0`000000000000000000gk`00000000000000000002`\N`2596`10056
1972-04-24 01:00:00.0`00000000000000000078`00000000000000000004`\N`2260`7728
1972-01-26 01:00:00.0`000000000000000000x0`00000000000000000005`\N`3188`851
1971-04-05 01:00:00.0`00000000000000000017`00000000000000000003`\N`2043`5695
1972-04-15 01:00:00.0`000000000000000001yh`00000000000000000001`\N`4537`9393
1971-06-06 02:00:00.0`000000000000000001kv`00000000000000000002`\N`4047`5376
1971-03-06 01:00:00.0`000000000000000000j5`00000000000000000004`\N`2689`712
1970-02-25 01:00:00.0`000000000000000000hb`00000000000000000005`\N`2623`4517
1971-02-26 01:00:00.0`0000000000000000018v`00000000000000000003`\N`3615`1504
1972-05-06 01:00:00.0`000000000000000002fk`00000000000000000001`\N`5152`5382
1970-02-28 01:00:00.0`000000000000000001de`00000000000000000002`\N`3778`2164
1971-05-15 01:00:00.0`000000000000000000z1`00000000000000000004`\N`3261`4361
1972-05-16 01:00:00.0`000000000000000001cv`00000000000000000005`\N`3759`3924
1970-11-15 01:00:00.0`0000000000000000013i`00000000000000000003`\N`3422`2515
1970-07-16 02:00:00.0`000000000000000000wn`00000000000000000001`\N`3175`8371
1970-02-21 01:00:00.0`00000000000000000168`00000000000000000002`\N`3520`3451
1970-11-14 01:00:00.0`000000000000000000h0`00000000000000000004`\N`2612`6564
1970-06-20 02:00:00.0`000000000000000001a5`00000000000000000005`\N`3661`1674
