0000000000000000008u`000000000000004`\N`145`314`\N`1971-05-14 01:00:00.0`1980-03-03 01:00:00.0`4863`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`501
0000000000000000005g`000000000000005`\N`147`92`\N`1971-02-06 01:00:00.0`1980-02-07 01:00:00.0`6239`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`620
0000000000000000001f`000000000000007`\N`288`374`\N`1970-09-06 02:00:00.0`1980-04-12 02:00:00.0`3919`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`719
0000000000000000008t`000000000000003`\N`425`122`\N`1971-02-14 01:00:00.0`1980-01-07 01:00:00.0`4862`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`507
0000000000000000004q`000000000000006`\N`173`145`\N`1970-10-01 01:00:00.0`1980-01-22 01:00:00.0`6213`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`40
000000000000000000ao`000000000000001`\N`462`147`\N`1971-08-29 02:00:00.0`1980-03-08 01:00:00.0`478`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`6
0000000000000000007j`000000000000002`\N`32`288`\N`1971-08-14 02:00:00.0`1980-01-25 01:00:00.0`4816`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`131
0000000000000000006u`000000000000004`\N`443`425`\N`1971-06-25 02:00:00.0`1980-03-24 01:00:00.0`4791`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`354
0000000000000000009i`000000000000005`\N`419`173`\N`1971-04-30 01:00:00.0`1980-02-12 01:00:00.0`4887`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`98
0000000000000000003n`000000000000007`\N`59`462`\N`1971-06-08 02:00:00.0`1980-04-18 02:00:00.0`6174`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0`505
000000000000000000aj`000000000000003`\N`95`32`\N`1971-10-16 01:00:00.0`1980-01-27 01:00:00.0`473`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`672
0000000000000000001r`000000000000006`\N`452`443`\N`1971-01-31 01:00:00.0`1980-03-30 01:00:00.0`6284`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`294
0000000000000000005u`000000000000001`\N`455`419`\N`1971-07-16 02:00:00.0`1980-01-03 01:00:00.0`6253`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`556
000000000000000000bj`000000000000002`\N`459`59`\N`1970-11-22 01:00:00.0`1980-03-18 01:00:00.0`509`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`305
00000000000000000012`000000000000004`\N`429`95`\N`1971-01-24 01:00:00.0`1980-01-10 01:00:00.0`3906`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`678
0000000000000000005i`000000000000005`\N`55`452`\N`1971-07-23 02:00:00.0`1980-04-10 02:00:00.0`6241`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`450
0000000000000000002v`000000000000007`\N`421`455`\N`1970-07-23 02:00:00.0`1980-04-21 02:00:00.0`6146`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`576
00000000000000000007`000000000000003`\N`58`459`\N`1970-09-17 02:00:00.0`1980-02-06 01:00:00.0`4760`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`236
00000000000000000052`000000000000006`\N`318`429`\N`1970-08-30 02:00:00.0`1980-03-11 01:00:00.0`6225`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`57
0000000000000000008e`000000000000001`\N`196`55`\N`1971-12-24 01:00:00.0`1980-03-19 01:00:00.0`4847`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`448
0000000000000000009a`000000000000002`\N`51`421`\N`1971-06-03 02:00:00.0`1980-02-05 01:00:00.0`4879`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0`524
0000000000000000000m`000000000000004`\N`317`58`\N`1970-10-28 01:00:00.0`1980-04-02 01:00:00.0`4775`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`482
00000000000000000069`000000000000005`\N`170`318`\N`1970-10-26 01:00:00.0`1980-01-04 01:00:00.0`6268`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`399
00000000000000000095`000000000000007`\N`384`196`\N`1970-09-04 02:00:00.0`1980-04-13 02:00:00.0`4874`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`259
0000000000000000001w`000000000000003`\N`271`51`\N`1970-09-26 02:00:00.0`1980-04-16 02:00:00.0`6289`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`655
0000000000000000005f`000000000000006`\N`246`317`\N`1971-04-21 01:00:00.0`1980-02-17 01:00:00.0`6238`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`163
0000000000000000000p`000000000000001`\N`342`170`\N`1971-05-09 01:00:00.0`1980-03-17 01:00:00.0`4778`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`177
00000000000000000094`000000000000002`\N`131`384`\N`1970-09-29 01:00:00.0`1980-03-27 01:00:00.0`4873`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`541
0000000000000000004p`000000000000004`\N`379`271`\N`1971-07-08 02:00:00.0`1980-02-22 01:00:00.0`6212`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`387
0000000000000000009y`000000000000005`\N`63`246`\N`1971-12-29 01:00:00.0`1980-03-04 01:00:00.0`4905`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`615
0000000000000000006b`000000000000007`\N`210`342`\N`1970-10-29 01:00:00.0`1980-02-10 01:00:00.0`6270`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`366
0000000000000000002c`000000000000003`\N`415`131`\N`1970-11-21 01:00:00.0`1980-02-26 01:00:00.0`6305`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0`410
0000000000000000004m`000000000000006`\N`38`379`\N`1970-11-23 01:00:00.0`1980-02-04 01:00:00.0`6209`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`545
0000000000000000007s`000000000000001`\N`463`63`\N`1971-11-01 01:00:00.0`1980-02-02 01:00:00.0`4825`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`19
00000000000000000061`000000000000002`\N`198`210`\N`1971-04-13 01:00:00.0`1980-04-19 02:00:00.0`6260`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`469
000000000000000000ar`000000000000004`\N`103`415`\N`1971-08-28 02:00:00.0`1980-04-11 02:00:00.0`481`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`61
0000000000000000007t`000000000000005`\N`7`38`\N`1970-12-19 01:00:00.0`1980-03-16 01:00:00.0`4826`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`552
0000000000000000006r`000000000000007`\N`182`463`\N`1971-10-04 01:00:00.0`1980-01-14 01:00:00.0`4788`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`201
0000000000000000007c`000000000000003`\N`302`198`\N`1971-12-12 01:00:00.0`1980-02-13 01:00:00.0`4809`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`156
00000000000000000017`000000000000006`\N`334`103`\N`1970-07-31 02:00:00.0`1980-01-15 01:00:00.0`3911`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`490
00000000000000000031`000000000000001`\N`22`7`\N`1971-09-15 02:00:00.0`1980-02-19 01:00:00.0`6152`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`607
0000000000000000000r`000000000000002`\N`225`182`\N`1971-08-22 02:00:00.0`1980-01-13 01:00:00.0`4780`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`622
0000000000000000002i`000000000000004`\N`329`302`\N`1970-08-27 02:00:00.0`1980-03-26 01:00:00.0`6133`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0`3
0000000000000000008y`000000000000005`\N`424`334`\N`1971-12-06 01:00:00.0`1980-02-23 01:00:00.0`4867`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`53
0000000000000000008c`000000000000007`\N`68`22`\N`1971-12-14 01:00:00.0`1980-01-06 01:00:00.0`4845`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`344
0000000000000000006d`000000000000003`\N`195`225`\N`1970-10-02 01:00:00.0`1980-01-20 01:00:00.0`6272`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`673
00000000000000000003`000000000000006`\N`25`329`\N`1971-09-24 02:00:00.0`1980-03-14 01:00:00.0`4756`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`320
00000000000000000026`000000000000001`\N`328`482`\N`1971-11-06 01:00:00.0`1980-01-23 01:00:00.0`6299`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`223
0000000000000000000a`000000000000002`\N`456`424`\N`1971-12-03 01:00:00.0`1980-03-12 01:00:00.0`4763`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`728
00000000000000000078`000000000000004`\N`169`68`\N`1971-09-27 01:00:00.0`1980-01-08 01:00:00.0`4805`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`70
0000000000000000005e`000000000000005`\N`358`195`\N`1971-10-01 01:00:00.0`1980-02-18 01:00:00.0`6237`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`231
00000000000000000099`000000000000007`\N`227`25`\N`1971-12-02 01:00:00.0`1980-04-05 01:00:00.0`4878`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`95
0000000000000000002t`000000000000003`\N`84`328`\N`1971-09-01 02:00:00.0`1980-04-15 02:00:00.0`6144`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`427
0000000000000000009l`000000000000006`\N`166`456`\N`1970-08-23 02:00:00.0`1980-01-17 01:00:00.0`4890`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0`412
0000000000000000003x`000000000000001`\N`280`169`\N`1971-08-24 02:00:00.0`1980-03-22 01:00:00.0`6184`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`597
00000000000000000034`000000000000002`\N`217`358`\N`1970-08-26 02:00:00.0`1980-01-21 01:00:00.0`6155`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`362
00000000000000000011`000000000000004`\N`387`227`\N`1971-11-10 01:00:00.0`1980-03-10 01:00:00.0`3905`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`306
0000000000000000008b`000000000000005`\N`281`84`\N`1971-05-13 01:00:00.0`1980-03-06 01:00:00.0`4844`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`345
00000000000000000090`000000000000007`00000000000001d`243`166`\N`1971-01-11 01:00:00.0`1980-03-15 01:00:00.0`4869`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`475
0000000000000000009s`000000000000003`000000000000014`264`280`\N`1970-08-19 02:00:00.0`1980-03-05 01:00:00.0`4897`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`217
0000000000000000001z`000000000000006`000000000000026`43`217`\N`1971-05-12 01:00:00.0`1980-01-28 01:00:00.0`6292`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`572
00000000000000000063`000000000000001`000000000000015`109`387`\N`1970-12-16 01:00:00.0`1980-03-21 01:00:00.0`6262`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`721
00000000000000000027`000000000000002`00000000000002d`27`281`\N`1971-07-18 02:00:00.0`1980-03-28 01:00:00.0`6300`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`559
00000000000000000010`000000000000004`00000000000002i`90`243`\N`1971-03-27 01:00:00.0`1980-01-09 01:00:00.0`3904`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`383
0000000000000000003c`000000000000005`00000000000000o`322`264`\N`1971-03-02 01:00:00.0`1980-01-30 01:00:00.0`6163`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0`147
0000000000000000002l`000000000000007`00000000000001v`300`43`\N`1971-06-06 02:00:00.0`1980-04-09 02:00:00.0`6136`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`210
000000000000000000b4`000000000000003`00000000000001t`229`109`\N`1970-11-07 01:00:00.0`1980-01-01 01:00:00.0`494`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`390
0000000000000000008m`000000000000006`00000000000001f`427`27`\N`1971-07-13 02:00:00.0`1980-01-26 01:00:00.0`4855`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`25
0000000000000000005n`000000000000001`00000000000001i`3`90`\N`1970-08-31 02:00:00.0`1980-04-20 02:00:00.0`6246`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`625
0000000000000000006h`000000000000002`000000000000023`78`322`\N`1971-01-25 01:00:00.0`1980-02-16 01:00:00.0`6276`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`81
00000000000000000004`000000000000004`00000000000000k`10`300`\N`1971-08-18 02:00:00.0`1980-04-17 02:00:00.0`4757`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`63
0000000000000000002w`000000000000005`000000000000013`260`229`\N`1970-08-06 02:00:00.0`1980-03-13 01:00:00.0`6147`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`604
0000000000000000009b`000000000000007`00000000000001z`194`427`\N`1971-10-05 01:00:00.0`1980-01-12 01:00:00.0`4880`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`544
0000000000000000003u`000000000000003`000000000000019`333`3`\N`1971-01-13 01:00:00.0`1980-02-09 01:00:00.0`6181`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`647
00000000000000000058`000000000000006`00000000000000c`101`78`\N`1970-10-10 01:00:00.0`1980-01-31 01:00:00.0`6231`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`653
00000000000000000053`000000000000001`00000000000002c`345`10`\N`1970-07-06 02:00:00.0`1980-02-15 01:00:00.0`6226`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0`340
0000000000000000003p`000000000000002`00000000000002b`141`260`\N`1970-12-28 01:00:00.0`1980-03-01 01:00:00.0`6176`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`122
0000000000000000002z`000000000000004`000000000000024`112`194`\N`1971-04-27 01:00:00.0`1980-01-16 01:00:00.0`6150`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`120
00000000000000000084`000000000000005`00000000000000r`37`333`\N`1971-05-29 02:00:00.0`1980-01-29 01:00:00.0`4837`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`68
000000000000000000bm`000000000000007`00000000000002g`299`101`\N`1970-07-21 02:00:00.0`1980-04-07 02:00:00.0`512`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`734
0000000000000000001c`000000000000003`00000000000000a`324`345`\N`1971-02-09 01:00:00.0`1980-03-25 01:00:00.0`3916`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`90
0000000000000000006n`000000000000006`00000000000001y`352`141`\N`1971-05-24 02:00:00.0`1980-04-14 02:00:00.0`6132`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`297
0000000000000000004g`000000000000001`00000000000002e`71`470`\N`1971-10-24 01:00:00.0`1980-01-19 01:00:00.0`6203`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`634
0000000000000000003g`000000000000002`000000000000021`219`112`\N`1971-08-27 02:00:00.0`1980-04-08 02:00:00.0`6167`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`315
0000000000000000005h`000000000000004`000000000000006`79`37`\N`1970-09-05 02:00:00.0`1980-03-31 01:00:00.0`6240`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`93
00000000000000000025`000000000000005`000000000000016`36`299`\N`1971-11-23 01:00:00.0`1980-01-11 01:00:00.0`6298`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`375
0000000000000000007v`000000000000007`000000000000012`120`324`\N`1971-01-10 01:00:00.0`1980-02-03 01:00:00.0`4828`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0`644
00000000000000000087`000000000000003`00000000000001s`93`352`\N`1970-07-24 02:00:00.0`1980-02-11 01:00:00.0`4840`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`575
0000000000000000006q`000000000000006`000000000000018`400`71`\N`1971-10-27 01:00:00.0`1980-03-23 01:00:00.0`4787`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`569
0000000000000000006m`000000000000001`000000000000005`310`219`\N`1971-11-13 01:00:00.0`1980-02-14 01:00:00.0`6131`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`643
0000000000000000003q`000000000000002`00000000000000z`203`79`\N`1971-05-23 02:00:00.0`1980-02-08 01:00:00.0`6177`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`549
0000000000000000004y`000000000000004`000000000000017`233`36`\N`1971-09-28 01:00:00.0`1980-01-05 01:00:00.0`6221`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`123
00000000000000000075`000000000000005`00000000000002f`4`120`\N`1971-11-22 01:00:00.0`1980-04-06 01:00:00.0`4802`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`146
00000000000000000054`000000000000007`000000000000003`104`93`\N`1970-12-15 01:00:00.0`1980-02-25 01:00:00.0`6227`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`148
0000000000000000007p`000000000000003`00000000000000l`335`400`\N`1971-06-22 02:00:00.0`1980-01-18 01:00:00.0`4822`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`491
0000000000000000003v`000000000000006`00000000000001a`444`310`\N`1971-02-11 01:00:00.0`1980-02-29 01:00:00.0`6182`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`633
0000000000000000003j`000000000000001`00000000000000j`445`203`\N`1970-09-21 02:00:00.0`1980-01-02 01:00:00.0`6170`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`289
0000000000000000007n`000000000000002`00000000000000w`138`233`\N`1970-12-12 01:00:00.0`1980-02-21 01:00:00.0`4820`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0`426
0000000000000000002f`000000000000004`00000000000000m`460`4`\N`1971-04-05 01:00:00.0`1980-03-09 01:00:00.0`4784`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`174
0000000000000000006s`000000000000005`00000000000001h`188`104`\N`1971-02-01 01:00:00.0`1980-04-03 01:00:00.0`4789`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`463
00000000000000000082`000000000000007`00000000000001w`183`335`\N`1971-07-21 02:00:00.0`1980-01-24 01:00:00.0`4835`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`532
00000000000000000086`000000000000003`000000000000020`432`444`\N`1971-04-06 01:00:00.0`1980-03-20 01:00:00.0`4839`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`690
00000000000000000073`000000000000006`00000000000001g`133`445`\N`1971-02-27 01:00:00.0`1980-03-02 01:00:00.0`4800`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`616
0000000000000000009m`000000000000001`00000000000001p`431`471`\N`1971-03-20 01:00:00.0`1980-03-07 01:00:00.0`4891`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`33
0000000000000000001h`000000000000002`00000000000000n`107`138`\N`1970-08-11 02:00:00.0`1980-03-29 01:00:00.0`4918`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`444
000000000000000000a9`000000000000004`00000000000001o`292`460`\N`1970-10-16 01:00:00.0`1980-04-01 01:00:00.0`4916`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`420
00000000000000000065`000000000000005`00000000000000g`418`188`\N`1970-07-26 02:00:00.0`1980-02-01 01:00:00.0`6264`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`725
0000000000000000001s`000000000000007`00000000000000b`48`183`\N`1970-09-27 01:00:00.0`1980-02-28 01:00:00.0`6285`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`663
0000000000000000008r`000000000000003`000000000000025`239`432`\N`1971-05-17 01:00:00.0`1980-04-04 01:00:00.0`4860`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0`60
0000000000000000003a`000000000000006`00000000000000y`160`133`\N`1971-04-25 01:00:00.0`1980-02-24 01:00:00.0`6161`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`526
00000000000000000015`000000000000001`000000000000010`124`431`\N`1971-02-13 01:00:00.0`1980-02-27 01:00:00.0`3909`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`534
0000000000000000001l`000000000000002`00000000000001e`197`107`\N`1971-08-30 02:00:00.0`1980-02-20 01:00:00.0`6278`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`96
0000000000000000005a`000000000000004`00000000000001b`77`292`\N`1970-07-02 02:00:00.0`1980-03-03 01:00:00.0`6233`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`453
00000000000000000089`000000000000005`00000000000000q`283`418`\N`1970-09-15 02:00:00.0`1980-02-07 01:00:00.0`4842`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`654
0000000000000000007l`000000000000007`000000000000029`295`48`\N`1970-07-09 02:00:00.0`1980-04-12 02:00:00.0`4818`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`496
0000000000000000000z`000000000000003`00000000000001q`242`239`\N`1971-03-16 01:00:00.0`1980-01-07 01:00:00.0`3903`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`642
0000000000000000000x`000000000000006`00000000000000u`238`160`\N`1971-01-09 01:00:00.0`1980-01-22 01:00:00.0`3901`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`523
00000000000000000032`000000000000001`000000000000008`134`124`\N`1971-05-28 02:00:00.0`1980-03-08 01:00:00.0`6153`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`456
00000000000000000038`000000000000002`00000000000001k`457`197`\N`1970-10-08 01:00:00.0`1980-01-25 01:00:00.0`6159`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`732
000000000000000000aw`000000000000004`00000000000002h`178`77`\N`1971-06-09 02:00:00.0`1980-03-24 01:00:00.0`486`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0`460
0000000000000000002u`000000000000005`00000000000000h`257`283`\N`1970-11-17 01:00:00.0`1980-02-12 01:00:00.0`6145`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`522
0000000000000000009g`000000000000007`00000000000000i`184`295`\N`1971-10-12 01:00:00.0`1980-04-18 02:00:00.0`4885`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`430
0000000000000000003h`000000000000003`00000000000000p`277`475`\N`1970-10-19 01:00:00.0`1980-01-27 01:00:00.0`6168`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`56
00000000000000000067`000000000000006`000000000000022`139`242`\N`1970-08-05 02:00:00.0`1980-03-30 01:00:00.0`6266`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`422
000000000000000000bb`000000000000001`00000000000000d`127`238`\N`1971-11-27 01:00:00.0`1980-01-03 01:00:00.0`501`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`59
0000000000000000007a`000000000000002`00000000000000v`275`134`\N`1971-04-24 01:00:00.0`1980-03-18 01:00:00.0`4807`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`500
0000000000000000003i`000000000000004`00000000000000f`87`457`\N`1971-05-19 01:00:00.0`1980-01-10 01:00:00.0`6169`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`319
0000000000000000006x`000000000000005`000000000000004`244`178`\N`1971-06-16 02:00:00.0`1980-04-10 02:00:00.0`4794`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`197
000000000000000000bo`000000000000007`00000000000000s`290`257`\N`1970-09-08 02:00:00.0`1980-04-21 02:00:00.0`514`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`52
000000000000000000av`000000000000003`00000000000001n`294`184`\N`1971-02-03 01:00:00.0`1980-02-06 01:00:00.0`485`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`318
00000000000000000024`000000000000006`000000000000009`255`277`\N`1970-09-16 02:00:00.0`1980-03-11 01:00:00.0`6297`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0`171
000000000000000000b0`000000000000001`00000000000001r`346`139`\N`1970-08-04 02:00:00.0`1980-03-19 01:00:00.0`490`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`385
0000000000000000005q`000000000000002`000000000000011`53`127`\N`1970-10-27 01:00:00.0`1980-02-05 01:00:00.0`6249`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`272
0000000000000000008n`000000000000004`00000000000001l`369`275`\N`1970-09-30 01:00:00.0`1980-04-02 01:00:00.0`4856`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`568
0000000000000000000e`000000000000005`00000000000001u`221`87`\N`1971-08-03 02:00:00.0`1980-01-04 01:00:00.0`4767`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`617
000000000000000000a4`000000000000007`00000000000001m`64`244`\N`1971-05-05 01:00:00.0`1980-04-13 02:00:00.0`4911`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`709
000000000000000000an`000000000000003`000000000000002`439`290`\N`1971-01-18 01:00:00.0`1980-04-16 02:00:00.0`477`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`247
0000000000000000005z`000000000000006`00000000000000e`315`477`\N`1971-02-17 01:00:00.0`1980-02-17 01:00:00.0`6258`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`343
00000000000000000018`000000000000001`000000000000028`118`294`\N`1970-07-03 02:00:00.0`1980-03-17 01:00:00.0`3912`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`132
0000000000000000003r`000000000000002`00000000000001j`41`255`\N`1970-10-11 01:00:00.0`1980-03-27 01:00:00.0`6178`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`380
0000000000000000003s`000000000000004`00000000000002a`57`479`\N`1971-05-30 02:00:00.0`1980-02-22 01:00:00.0`6179`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`64
00000000000000000039`000000000000005`00000000000001x`190`346`\N`1971-09-16 02:00:00.0`1980-03-04 01:00:00.0`6160`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0`630
0000000000000000000f`000000000000007`000000000000027`297`53`\N`1971-09-17 02:00:00.0`1980-02-10 01:00:00.0`4768`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`211
000000000000000000au`000000000000003`00000000000001c`273`369`\N`1971-10-13 01:00:00.0`1980-02-26 01:00:00.0`484`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`416
0000000000000000001e`000000000000006`00000000000000x`35`221`\N`1970-11-14 01:00:00.0`1980-02-04 01:00:00.0`3918`2012-10-14 02:00:00.0`2013-05-08 02:00:00.0`701
00000000000000000083`000000000000001`00000000000000t`453`64`\N`1971-10-02 01:00:00.0`1980-02-02 01:00:00.0`4836`2012-10-22 02:00:00.0`2013-05-08 02:00:00.0`39
0000000000000000000d`000000000000002`000000000000001`33`439`\N`1971-01-03 01:00:00.0`1980-04-19 02:00:00.0`4766`2012-10-19 02:00:00.0`2013-05-08 02:00:00.0`464
0000000000000000009e`000000000000004`000000000000007`110`315`\N`1970-12-29 01:00:00.0`1980-04-11 02:00:00.0`4883`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0`199
0000000000000000004o`000000000000005`00000000000001d`116`118`\N`1971-09-04 02:00:00.0`1980-03-16 01:00:00.0`6211`2012-10-20 02:00:00.0`2013-05-08 02:00:00.0`104
00000000000000000098`000000000000007`000000000000014`392`41`\N`1970-11-09 01:00:00.0`1980-01-14 01:00:00.0`4877`2012-10-13 02:00:00.0`2013-05-08 02:00:00.0`661
00000000000000000055`000000000000003`000000000000026`102`57`\N`1971-09-03 02:00:00.0`1980-02-13 01:00:00.0`6228`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0`8
0000000000000000009v`000000000000006`000000000000015`340`473`\N`1970-10-14 01:00:00.0`1980-01-15 01:00:00.0`4900`2012-10-18 02:00:00.0`2013-05-08 02:00:00.0`183
