000000000000000000mv`6287`0000000000000000005t`00000000000000000007`\N`\N`1975-03-21 01:00:00.0`1970-02-23 01:00:00.0`0000000000000mv`15`142`00000000000000000002`16`5`\N`000000000000001`25`10`641`000000000000001`27`10`641`000000000000002`495`59`92`643`7`73`8`000000000000001`3`\N`\N`2012-08-02 02:00:00.0`2012-07-26 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000005t`5521`000000000000000000at`0000000000000000000o`\N`\N`1974-10-15 01:00:00.0`1971-01-05 01:00:00.0`00000000000005t`50`137`00000000000000000004`11`35`\N`000000000000001`13`6`522`000000000000001`10`6`522`000000000000001`641`525`374`574`3`16`13`000000000000001`21`\N`\N`2012-07-26 02:00:00.0`2012-08-07 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000at`5701`0000000000000000000o`0000000000000000000k`\N`\N`1975-06-23 02:00:00.0`1970-08-10 02:00:00.0`0000000000000at`291`289`00000000000000000003`34`3`\N`000000000000001`15`42`455`000000000000001`6`42`455`000000000000002`522`533`643`568`6`76`11`000000000000001`46`\N`\N`2012-08-07 02:00:00.0`2012-07-25 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000o`4777`000000000000000000hc`0000000000000000000c`\N`\N`1974-12-08 01:00:00.0`1970-03-06 01:00:00.0`00000000000000o`13`158`00000000000000000001`26`21`\N`000000000000001`4`38`459`000000000000001`5`38`459`000000000000001`455`95`574`642`1`32`7`000000000000001`19`\N`\N`2012-07-25 02:00:00.0`2012-07-31 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000hc`5936`00000000000000000028`0000000000000000000r`\N`\N`1974-09-22 02:00:00.0`1970-11-12 01:00:00.0`0000000000000hc`338`72`00000000000000000002`30`19`\N`000000000000001`9`44`521`000000000000001`3`44`521`000000000000002`459`452`568`548`2`94`6`000000000000001`32`\N`\N`2012-07-31 02:00:00.0`2012-08-05 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000028`5392`0000000000000000001q`0000000000000000000a`\N`\N`1974-10-08 01:00:00.0`1970-04-29 01:00:00.0`000000000000028`168`240`00000000000000000004`8`32`\N`000000000000001`2`5`429`000000000000001`21`5`429`000000000000001`521`653`642`122`4`78`4`000000000000001`22`\N`\N`2012-08-05 02:00:00.0`2012-08-03 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000001q`5374`000000000000000000gr`00000000000000000006`\N`\N`1975-02-18 01:00:00.0`1970-02-11 01:00:00.0`00000000000001q`332`186`00000000000000000003`17`22`\N`000000000000001`14`35`55`000000000000001`19`35`55`000000000000002`429`495`548`145`8`38`12`000000000000001`53`\N`\N`2012-08-03 02:00:00.0`2012-07-30 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000gr`5915`000000000000000000f3`00000000000000000005`\N`\N`1975-06-05 02:00:00.0`1970-02-27 01:00:00.0`0000000000000gr`185`8`00000000000000000001`18`23`\N`000000000000001`1`43`421`000000000000001`22`43`421`000000000000001`55`641`122`743`5`54`9`000000000000001`52`\N`\N`2012-07-30 02:00:00.0`2012-07-29 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000f3`5855`000000000000000000m9`0000000000000000000z`\N`\N`1975-05-12 01:00:00.0`1970-07-10 02:00:00.0`0000000000000f3`355`208`00000000000000000002`25`16`\N`000000000000001`7`3`58`000000000000001`23`3`58`000000000000002`421`522`145`147`7`26`5`000000000000001`23`\N`\N`2012-07-29 02:00:00.0`2012-07-27 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000m9`6113`000000000000000000hy`00000000000000000003`\N`\N`1974-09-16 02:00:00.0`1970-10-25 01:00:00.0`0000000000000m9`149`201`00000000000000000004`13`11`\N`000000000000001`24`21`499`000000000000001`16`21`499`000000000000001`58`455`743`490`3`61`10`000000000000001`16`\N`\N`2012-07-27 02:00:00.0`2012-08-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000hy`5958`000000000000000000i4`0000000000000000000l`\N`\N`1974-09-14 02:00:00.0`1970-10-01 01:00:00.0`0000000000000hy`86`181`00000000000000000003`31`34`\N`000000000000001`20`46`318`000000000000001`11`46`318`000000000000002`499`459`147`632`6`49`3`000000000000001`11`\N`\N`2012-08-09 02:00:00.0`2012-08-04 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000i4`5964`000000000000000000mg`0000000000000000000j`\N`\N`1974-11-30 01:00:00.0`1970-02-05 01:00:00.0`0000000000000i4`218`267`00000000000000000001`15`26`\N`000000000000001`12`19`196`000000000000001`26`19`196`000000000000001`318`521`490`288`1`88`2`000000000000001`34`\N`\N`2012-08-04 02:00:00.0`2012-08-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000mg`6120`000000000000000000n0`0000000000000000000w`\N`\N`1974-12-06 01:00:00.0`1970-02-03 01:00:00.0`0000000000000mg`54`276`00000000000000000002`4`30`\N`000000000000001`10`32`51`000000000000001`30`32`51`000000000000002`196`429`632`425`2`19`8`000000000000001`36`\N`\N`2012-08-01 02:00:00.0`2012-08-10 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000n0`6292`0000000000000000009f`0000000000000000000m`\N`\N`1975-09-08 02:00:00.0`1970-04-21 01:00:00.0`0000000000000n0`180`113`00000000000000000004`28`8`\N`000000000000001`6`22`317`000000000000001`8`22`317`000000000000001`51`55`288`744`4`27`13`000000000000001`50`\N`\N`2012-08-06 02:00:00.0`2012-08-06 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009f`5651`000000000000000000km`0000000000000000000n`\N`\N`1974-11-22 01:00:00.0`1970-04-27 01:00:00.0`00000000000009f`6`211`00000000000000000003`9`17`\N`000000000000001`5`53`170`000000000000001`17`53`170`000000000000002`317`421`425`173`8`87`11`000000000000001`47`\N`\N`2012-08-08 02:00:00.0`2012-08-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000km`6054`0000000000000000003d`0000000000000000000g`\N`\N`1975-07-18 02:00:00.0`1971-01-28 01:00:00.0`0000000000000km`156`266`00000000000000000001`2`18`\N`000000000000001`3`52`384`000000000000001`18`52`384`000000000000001`170`58`744`462`5`41`7`000000000000001`26`\N`\N`2012-07-28 02:00:00.0`2012-07-28 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000003d`5433`0000000000000000003b`0000000000000000000b`\N`\N`1974-12-15 01:00:00.0`1970-04-13 01:00:00.0`00000000000003d`20`214`00000000000000000002`14`25`\N`000000000000001`21`23`271`000000000000001`25`23`271`000000000000002`384`499`173`531`7`55`6`000000000000001`30`\N`\N`2012-08-02 02:00:00.0`2012-08-02 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000003b`5431`0000000000000000001v`0000000000000000000y`\N`\N`1975-03-23 01:00:00.0`1970-12-07 01:00:00.0`00000000000003b`163`49`00000000000000000004`33`13`\N`000000000000001`19`60`567`000000000000001`13`60`567`000000000000001`271`318`462`689`3`99`4`000000000000001`8`\N`\N`2012-07-26 02:00:00.0`2012-07-26 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000001v`5379`000000000000000000kd`00000000000000000010`\N`\N`1975-09-23 02:00:00.0`1970-05-06 01:00:00.0`00000000000001v`202`265`00000000000000000003`29`31`\N`000000000000001`22`16`616`000000000000001`31`16`616`000000000000002`567`196`531`761`6`25`12`000000000000001`56`\N`\N`2012-08-07 02:00:00.0`2012-08-07 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000kd`6045`0000000000000000002h`0000000000000000000q`\N`\N`1975-05-01 01:00:00.0`1970-08-12 02:00:00.0`0000000000000kd`207`96`00000000000000000001`1`15`\N`000000000000001`23`11`246`000000000000001`15`11`246`000000000000001`616`51`689`615`1`35`9`000000000000001`17`\N`\N`2012-07-25 02:00:00.0`2012-07-25 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002h`5401`00000000000000000088`0000000000000000000u`\N`\N`1974-12-16 01:00:00.0`1971-02-12 01:00:00.0`00000000000002h`337`320`00000000000000000002`7`4`\N`000000000000001`16`34`342`000000000000001`4`34`342`000000000000002`246`317`761`32`2`104`5`000000000000001`18`\N`\N`2012-07-31 02:00:00.0`2012-07-31 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000088`5608`000000000000000000hl`00000000000000000008`\N`\N`1975-04-18 01:00:00.0`1970-09-20 02:00:00.0`000000000000088`282`248`00000000000000000004`24`28`\N`000000000000001`11`36`131`000000000000001`28`36`131`000000000000001`342`170`615`443`4`12`10`000000000000001`25`\N`\N`2012-08-05 02:00:00.0`2012-08-05 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000hl`5945`0000000000000000008q`0000000000000000000h`\N`\N`1975-09-07 02:00:00.0`1970-05-07 01:00:00.0`0000000000000hl`269`154`00000000000000000003`20`9`\N`000000000000001`26`50`379`000000000000001`9`50`379`000000000000002`131`384`32`419`8`92`3`000000000000001`13`\N`\N`2012-08-03 02:00:00.0`2012-08-03 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008q`5626`0000000000000000002k`0000000000000000000i`\N`\N`1974-10-27 01:00:00.0`1970-09-07 02:00:00.0`00000000000008q`224`177`00000000000000000001`12`2`\N`000000000000001`8`47`63`000000000000001`2`47`63`000000000000001`379`271`443`724`5`5`2`000000000000001`31`\N`\N`2012-07-30 02:00:00.0`2012-07-30 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002k`5404`000000000000000000ae`0000000000000000000p`\N`\N`1975-09-12 02:00:00.0`1971-01-27 01:00:00.0`00000000000002k`74`205`00000000000000000002`27`14`\N`000000000000001`17`26`629`000000000000001`14`26`629`000000000000002`63`567`419`662`7`86`8`000000000000001`15`\N`\N`2012-07-29 02:00:00.0`2012-07-29 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ae`5686`000000000000000000hv`0000000000000000000d`\N`\N`1975-03-06 01:00:00.0`1970-03-18 01:00:00.0`0000000000000ae`23`285`00000000000000000004`10`33`\N`000000000000001`18`30`210`000000000000001`29`30`210`000000000000001`629`616`724`59`3`84`13`000000000000001`4`\N`\N`2012-07-27 02:00:00.0`2012-07-27 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000hv`5955`000000000000000000fy`0000000000000000000v`\N`\N`1975-06-19 02:00:00.0`1971-02-01 01:00:00.0`0000000000000hv`142`268`00000000000000000003`6`29`\N`000000000000001`25`8`415`000000000000001`1`8`415`000000000000002`210`708`662`525`6`50`11`000000000000001`28`\N`\N`2012-08-09 02:00:00.0`2012-08-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000fy`5886`000000000000000000m6`0000000000000000000f`\N`\N`1974-08-26 02:00:00.0`1970-07-26 02:00:00.0`0000000000000fy`137`175`00000000000000000001`5`1`\N`000000000000001`13`56`38`000000000000001`7`56`38`000000000000001`415`246`59`533`1`24`7`000000000000001`9`\N`\N`2012-08-04 02:00:00.0`2012-08-04 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000m6`6110`000000000000000000fs`00000000000000000004`\N`\N`1975-08-11 02:00:00.0`1970-11-08 01:00:00.0`0000000000000m6`289`247`00000000000000000002`3`7`\N`000000000000001`15`17`463`000000000000001`24`17`463`000000000000002`38`342`525`741`2`65`6`000000000000001`37`\N`\N`2012-08-01 02:00:00.0`2012-08-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000fs`5880`000000000000000000hu`0000000000000000000s`\N`\N`1975-08-30 02:00:00.0`1970-01-15 01:00:00.0`0000000000000fs`158`278`00000000000000000004`21`24`\N`000000000000001`4`18`198`000000000000001`20`18`198`000000000000001`463`131`533`95`4`95`4`000000000000001`57`\N`\N`2012-08-06 02:00:00.0`2012-08-10 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000hu`5954`000000000000000000f8`00000000000000000009`\N`\N`1975-03-15 01:00:00.0`1970-12-31 01:00:00.0`0000000000000hu`72`165`00000000000000000003`19`20`\N`000000000000001`9`25`103`000000000000001`12`25`103`000000000000002`198`379`741`452`8`66`12`000000000000001`58`\N`\N`2012-08-08 02:00:00.0`2012-08-06 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000f8`5860`0000000000000000003e`00000000000000000002`\N`\N`1974-09-25 02:00:00.0`1971-01-19 01:00:00.0`0000000000000f8`240`254`00000000000000000001`32`12`\N`000000000000001`2`13`660`000000000000001`27`13`660`000000000000001`103`63`95`653`5`101`9`000000000000001`2`\N`\N`2012-07-28 02:00:00.0`2012-08-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000003e`5434`00000000000000000041`0000000000000000000e`\N`\N`1974-12-25 01:00:00.0`1970-08-04 02:00:00.0`00000000000003e`186`174`00000000000000000002`22`27`\N`000000000000001`14`31`7`000000000000001`10`31`7`000000000000002`660`629`452`495`7`64`5`000000000000001`14`\N`\N`2012-08-02 02:00:00.0`2012-07-28 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000041`5457`000000000000000000kn`0000000000000000000x`\N`\N`1974-12-26 01:00:00.0`1970-02-14 01:00:00.0`000000000000041`8`153`00000000000000000004`23`10`\N`000000000000001`1`15`182`000000000000001`6`15`182`000000000000001`7`210`653`762`3`34`10`000000000000001`55`\N`\N`2012-07-26 02:00:00.0`2012-08-02 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000kn`6055`00000000000000000043`0000000000000000000t`\N`\N`1974-12-07 01:00:00.0`1970-05-16 01:00:00.0`0000000000000kn`208`143`00000000000000000003`16`6`\N`000000000000001`7`4`302`000000000000001`5`4`302`000000000000002`182`415`495`641`6`2`3`000000000000001`48`\N`\N`2012-08-07 02:00:00.0`2012-07-26 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000043`5459`000000000000000000m3`00000000000000000001`\N`\N`1974-08-27 02:00:00.0`1970-05-17 01:00:00.0`000000000000043`201`106`00000000000000000001`11`5`\N`000000000000001`24`28`334`000000000000001`3`28`334`000000000000001`302`700`762`522`1`57`2`000000000000001`33`\N`\N`2012-07-25 02:00:00.0`2012-08-07 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000m3`6107`000000000000000000dm`00000000000000000007`\N`\N`1975-09-06 02:00:00.0`1970-04-28 01:00:00.0`0000000000000m3`181`17`00000000000000000002`34`35`\N`000000000000001`20`59`612`000000000000001`21`59`612`000000000000002`334`38`641`455`2`71`8`000000000000001`29`\N`\N`2012-07-31 02:00:00.0`2012-07-25 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dm`5802`000000000000000000hk`0000000000000000000o`\N`\N`1974-10-01 01:00:00.0`1970-01-16 01:00:00.0`0000000000000dm`267`128`00000000000000000004`26`3`\N`000000000000001`12`9`22`000000000000001`19`9`22`000000000000001`612`463`522`731`4`22`13`000000000000001`1`\N`\N`2012-08-05 02:00:00.0`2012-07-31 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000hk`5944`00000000000000000080`0000000000000000000k`\N`\N`1975-05-30 01:00:00.0`1971-01-26 01:00:00.0`0000000000000hk`276`301`00000000000000000003`30`21`\N`000000000000001`10`37`572`000000000000001`22`37`572`000000000000002`22`198`455`755`8`74`11`000000000000001`7`\N`\N`2012-08-03 02:00:00.0`2012-08-05 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000080`5600`000000000000000000bt`0000000000000000000c`\N`\N`1974-08-25 02:00:00.0`1970-02-20 01:00:00.0`000000000000080`113`189`00000000000000000001`8`19`\N`000000000000001`6`57`225`000000000000001`23`57`225`000000000000001`572`103`731`459`5`20`7`000000000000001`49`\N`\N`2012-07-30 02:00:00.0`2012-08-03 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bt`5737`000000000000000000ko`0000000000000000000r`\N`\N`1975-07-16 02:00:00.0`1970-10-19 01:00:00.0`0000000000000bt`211`236`00000000000000000002`17`32`\N`000000000000001`5`58`329`000000000000001`16`58`329`000000000000002`225`660`755`521`7`59`6`000000000000001`40`\N`\N`2012-07-29 02:00:00.0`2012-07-30 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ko`6056`0000000000000000004t`0000000000000000000a`\N`\N`1975-01-27 01:00:00.0`1970-01-14 01:00:00.0`0000000000000ko`266`82`00000000000000000004`18`22`\N`000000000000001`3`2`482`000000000000001`11`2`482`000000000000001`329`7`459`429`3`100`4`000000000000001`41`\N`\N`2012-07-27 02:00:00.0`2012-07-29 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004t`5485`000000000000000000cu`00000000000000000006`\N`\N`1975-07-10 02:00:00.0`1970-12-05 01:00:00.0`00000000000004t`214`114`00000000000000000003`25`23`\N`000000000000001`21`14`424`000000000000001`26`14`424`000000000000002`482`182`521`55`6`44`12`000000000000001`24`\N`\N`2012-08-09 02:00:00.0`2012-07-27 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000cu`5774`000000000000000000er`00000000000000000005`\N`\N`1975-02-13 01:00:00.0`1970-06-18 02:00:00.0`0000000000000cu`49`309`00000000000000000001`13`16`\N`000000000000001`19`55`68`000000000000001`30`55`68`000000000000001`424`696`429`421`1`68`9`000000000000001`51`\N`\N`2012-08-04 02:00:00.0`2012-08-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000er`5843`000000000000000000j5`0000000000000000000z`\N`\N`1975-08-02 02:00:00.0`1970-11-29 01:00:00.0`0000000000000er`265`21`00000000000000000002`31`11`\N`000000000000001`22`48`563`000000000000001`8`48`563`000000000000002`68`302`55`58`2`30`5`000000000000001`54`\N`\N`2012-08-01 02:00:00.0`2012-08-04 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000j5`6001`000000000000000000l5`00000000000000000003`\N`\N`1975-01-08 01:00:00.0`1970-07-05 02:00:00.0`0000000000000j5`96`70`00000000000000000004`15`34`\N`000000000000001`23`33`512`000000000000001`17`33`512`000000000000001`563`334`421`499`4`72`10`000000000000001`20`\N`\N`2012-08-06 02:00:00.0`2012-08-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000l5`6073`000000000000000000h3`0000000000000000000l`\N`\N`1974-11-06 01:00:00.0`1970-12-22 01:00:00.0`0000000000000l5`320`313`00000000000000000003`4`26`\N`000000000000001`16`29`195`000000000000001`18`29`195`000000000000002`512`612`58`318`8`18`3`000000000000001`39`\N`\N`2012-08-08 02:00:00.0`2012-08-10 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000h3`5927`0000000000000000000w`0000000000000000000j`\N`\N`1975-03-18 01:00:00.0`1970-05-30 01:00:00.0`0000000000000h3`248`66`00000000000000000001`28`30`\N`000000000000001`11`1`25`000000000000001`25`1`25`000000000000001`195`22`499`196`5`14`2`000000000000001`45`\N`\N`2012-07-28 02:00:00.0`2012-08-06 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000w`5344`000000000000000000n4`0000000000000000000w`\N`\N`1974-10-05 01:00:00.0`1970-03-28 01:00:00.0`00000000000000w`154`220`00000000000000000002`9`8`\N`000000000000001`26`7`650`000000000000001`13`7`650`000000000000002`25`572`318`51`7`23`8`000000000000001`12`\N`\N`2012-08-02 02:00:00.0`2012-08-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000n4`6296`000000000000000000cb`0000000000000000000m`\N`\N`1975-09-11 02:00:00.0`1970-08-07 02:00:00.0`0000000000000n4`177`232`00000000000000000004`2`17`\N`000000000000001`8`49`485`000000000000001`31`49`485`000000000000001`650`225`196`317`3`13`13`000000000000001`27`\N`\N`2012-07-26 02:00:00.0`2012-07-28 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000cb`5755`000000000000000000bn`0000000000000000000n`\N`\N`1975-02-08 01:00:00.0`1970-02-24 01:00:00.0`0000000000000cb`205`263`00000000000000000003`14`18`\N`000000000000001`17`40`502`000000000000001`15`40`502`000000000000002`485`329`51`170`6`79`11`000000000000001`10`\N`\N`2012-08-07 02:00:00.0`2012-08-02 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bn`5731`000000000000000000mc`0000000000000000000g`\N`\N`1974-08-18 02:00:00.0`1971-01-31 01:00:00.0`0000000000000bn`285`204`00000000000000000001`33`25`\N`000000000000001`18`41`328`000000000000001`4`41`328`000000000000001`502`482`317`384`1`29`7`000000000000001`6`\N`\N`2012-07-25 02:00:00.0`2012-07-26 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000mc`6116`000000000000000000k4`0000000000000000000b`\N`\N`1975-01-15 01:00:00.0`1970-06-30 02:00:00.0`0000000000000mc`347`259`00000000000000000002`29`13`\N`000000000000001`25`24`456`000000000000001`28`24`456`000000000000002`328`424`170`271`2`36`6`000000000000001`42`\N`\N`2012-07-31 02:00:00.0`2012-08-07 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000k4`6036`000000000000000000ie`0000000000000000000y`\N`\N`1974-09-01 02:00:00.0`1970-01-07 01:00:00.0`0000000000000k4`268`75`00000000000000000004`1`31`\N`000000000000001`13`51`511`000000000000001`9`51`511`000000000000001`456`68`384`567`4`60`4`000000000000001`38`\N`\N`2012-08-05 02:00:00.0`2012-07-25 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ie`5974`0000000000000000001n`00000000000000000010`\N`\N`1975-09-19 02:00:00.0`1970-06-06 02:00:00.0`0000000000000ie`356`250`00000000000000000003`7`15`\N`000000000000001`15`54`169`000000000000001`2`54`169`000000000000002`511`563`271`616`8`81`12`000000000000001`44`\N`\N`2012-08-03 02:00:00.0`2012-07-31 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000001n`5371`000000000000000000el`0000000000000000000q`\N`\N`1975-09-04 02:00:00.0`1970-01-21 01:00:00.0`00000000000001n`175`253`00000000000000000001`24`4`\N`000000000000001`4`20`358`000000000000001`14`20`358`000000000000001`169`512`567`708`5`48`9`000000000000001`5`\N`\N`2012-07-30 02:00:00.0`2012-08-05 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000el`5837`000000000000000000et`0000000000000000000u`\N`\N`1975-01-22 01:00:00.0`1971-02-08 01:00:00.0`0000000000000el`247`65`00000000000000000002`20`28`\N`000000000000001`9`39`227`000000000000001`29`39`227`000000000000002`358`195`616`246`7`52`5`000000000000001`35`\N`\N`2012-07-29 02:00:00.0`2012-08-03 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000et`5845`000000000000000000kl`00000000000000000008`\N`\N`1975-03-02 01:00:00.0`1971-01-24 01:00:00.0`0000000000000et`278`252`00000000000000000004`12`9`\N`000000000000001`2`45`84`000000000000001`1`45`84`000000000000001`227`25`708`342`3`77`10`000000000000001`43`\N`\N`2012-07-27 02:00:00.0`2012-07-30 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000kl`6053`0000000000000000002n`0000000000000000000h`\N`\N`1975-03-07 01:00:00.0`1970-06-13 02:00:00.0`0000000000000kl`165`152`00000000000000000003`27`2`\N`000000000000001`14`12`166`000000000000001`7`12`166`000000000000002`84`650`246`131`6`98`3`000000000000001`3`\N`\N`2012-08-09 02:00:00.0`2012-07-29 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002n`5407`000000000000000000ck`0000000000000000000i`\N`\N`1975-07-15 02:00:00.0`1970-07-22 02:00:00.0`00000000000002n`254`28`00000000000000000001`10`14`\N`000000000000001`1`27`280`000000000000001`24`27`280`000000000000001`166`485`342`379`1`21`2`000000000000001`21`\N`\N`2012-08-04 02:00:00.0`2012-07-27 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ck`5764`000000000000000000i5`0000000000000000000p`\N`\N`1975-05-21 01:00:00.0`1970-07-27 02:00:00.0`0000000000000ck`174`199`00000000000000000002`6`33`\N`000000000000001`7`10`217`000000000000001`20`10`217`000000000000002`280`502`131`63`2`63`8`000000000000001`46`\N`\N`2012-08-01 02:00:00.0`2012-08-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000i5`5965`000000000000000000n6`0000000000000000000d`\N`\N`1975-05-08 01:00:00.0`1970-12-04 01:00:00.0`0000000000000i5`153`129`00000000000000000004`5`29`\N`000000000000001`24`6`597`000000000000001`12`6`597`000000000000001`217`328`379`629`4`91`13`000000000000001`19`\N`\N`2012-08-06 02:00:00.0`2012-08-04 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000n6`6298`000000000000000000dr`0000000000000000000v`\N`\N`1975-03-24 01:00:00.0`1970-10-10 01:00:00.0`0000000000000n6`143`327`00000000000000000003`3`1`\N`000000000000001`20`42`387`000000000000001`27`42`387`000000000000002`597`456`63`210`8`82`11`000000000000001`32`\N`\N`2012-08-08 02:00:00.0`2012-08-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dr`5807`000000000000000000l6`0000000000000000000f`\N`\N`1974-10-25 01:00:00.0`1970-09-27 01:00:00.0`0000000000000dr`106`81`00000000000000000001`21`7`\N`000000000000001`12`38`281`000000000000001`10`38`281`000000000000001`387`511`629`415`5`97`7`000000000000001`22`\N`\N`2012-07-28 02:00:00.0`2012-08-10 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000l6`6074`000000000000000000ht`00000000000000000004`\N`\N`1974-09-04 02:00:00.0`1970-08-13 02:00:00.0`0000000000000l6`17`88`00000000000000000002`19`24`\N`000000000000001`10`44`243`000000000000001`6`44`243`000000000000002`281`169`210`700`7`9`6`000000000000001`53`\N`\N`2012-08-02 02:00:00.0`2012-08-06 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ht`5953`000000000000000000ei`0000000000000000000s`\N`\N`1975-01-01 01:00:00.0`1970-03-16 01:00:00.0`0000000000000ht`128`270`00000000000000000004`32`20`\N`000000000000001`6`5`264`000000000000001`5`5`264`000000000000001`243`358`415`38`3`67`4`000000000000001`52`\N`\N`2012-07-26 02:00:00.0`2012-08-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ei`5834`000000000000000000cn`00000000000000000009`\N`\N`1974-12-27 01:00:00.0`1970-01-24 01:00:00.0`0000000000000ei`301`193`00000000000000000003`22`12`\N`000000000000001`5`35`579`000000000000001`3`35`579`000000000000002`264`227`700`463`6`80`12`000000000000001`23`\N`\N`2012-08-07 02:00:00.0`2012-07-28 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000cn`5767`000000000000000000kb`00000000000000000002`\N`\N`1975-05-28 01:00:00.0`1970-05-23 01:00:00.0`0000000000000cn`189`307`00000000000000000001`23`27`\N`000000000000001`3`43`43`000000000000001`21`43`43`000000000000001`682`84`38`198`1`46`9`000000000000001`16`\N`\N`2012-07-25 02:00:00.0`2012-08-02 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000kb`6043`000000000000000000kz`0000000000000000000e`\N`\N`1975-01-17 01:00:00.0`1970-05-18 01:00:00.0`0000000000000kb`236`272`00000000000000000002`16`10`\N`000000000000001`21`3`109`000000000000001`19`3`109`000000000000002`579`166`463`103`2`33`5`000000000000001`11`\N`\N`2012-07-31 02:00:00.0`2012-07-26 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000kz`6067`000000000000000000cr`0000000000000000000x`\N`\N`1974-10-23 01:00:00.0`1970-10-17 01:00:00.0`0000000000000kz`82`9`00000000000000000004`11`6`\N`000000000000001`19`21`27`000000000000001`22`21`27`000000000000001`43`280`198`660`4`70`10`000000000000001`34`\N`\N`2012-08-05 02:00:00.0`2012-08-07 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000cr`5771`000000000000000000n7`0000000000000000000t`\N`\N`1975-04-09 01:00:00.0`1970-06-08 02:00:00.0`0000000000000cr`114`234`00000000000000000003`34`5`\N`000000000000001`22`46`90`000000000000001`23`46`90`000000000000002`109`217`103`7`8`47`3`000000000000001`36`\N`\N`2012-08-03 02:00:00.0`2012-07-25 02:00:00.0`2013-05-08 02:00:00.0
