000000000000000000cl`1970-10-28 01:00:00.0`2453`00000000000000000004`00000000000000000004`00000000000000000001`00000000000000000001`00000000000000000028`1970-03-28 01:00:00.0`1971-04-02 01:00:00.0`1970-05-14 01:00:00.0`1067`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000018o`1970-08-18 02:00:00.0`3608`00000000000000000005`00000000000000000005`00000000000000000002`00000000000000000002`0000000000000000001q`1970-08-07 02:00:00.0`1971-05-27 02:00:00.0`1971-03-08 01:00:00.0`869`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001t5`1971-03-04 01:00:00.0`4345`00000000000000000003`00000000000000000003`00000000000000000004`00000000000000000004`0000000000000000003d`1970-02-24 01:00:00.0`1970-06-19 02:00:00.0`1970-04-18 01:00:00.0`1178`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000028q`1970-01-04 01:00:00.0`4906`00000000000000000001`00000000000000000001`00000000000000000005`00000000000000000003`0000000000000000003b`1971-01-31 01:00:00.0`1970-12-25 01:00:00.0`1970-10-20 01:00:00.0`1619`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
00000000000000000113`1970-03-20 01:00:00.0`3335`00000000000000000002`00000000000000000002`00000000000000000007`00000000000000000001`0000000000000000001v`1970-06-30 02:00:00.0`1970-08-16 02:00:00.0`1971-02-23 01:00:00.0`774`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000wv`1970-01-11 01:00:00.0`3183`00000000000000000004`00000000000000000004`00000000000000000003`00000000000000000002`0000000000000000002h`1970-01-07 01:00:00.0`1970-03-26 01:00:00.0`1970-02-18 01:00:00.0`1531`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000jc`1970-09-18 02:00:00.0`2696`00000000000000000005`00000000000000000005`00000000000000000006`00000000000000000004`0000000000000000002k`1970-06-06 02:00:00.0`1970-06-16 02:00:00.0`1970-08-28 02:00:00.0`208`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000ss`1970-07-14 02:00:00.0`3036`00000000000000000003`00000000000000000003`00000000000000000001`00000000000000000003`0000000000000000003e`1970-01-21 01:00:00.0`1970-10-08 01:00:00.0`1970-06-10 02:00:00.0`64`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000u2`1970-11-30 01:00:00.0`3082`00000000000000000001`00000000000000000001`00000000000000000002`00000000000000000001`00000000000000000041`1971-02-08 01:00:00.0`1970-08-06 02:00:00.0`1970-05-05 01:00:00.0`1669`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000002kn`1970-04-12 01:00:00.0`5335`00000000000000000002`00000000000000000002`00000000000000000004`00000000000000000002`00000000000000000043`1971-01-24 01:00:00.0`1971-01-23 01:00:00.0`1970-07-17 02:00:00.0`1441`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000s7`1970-12-12 01:00:00.0`3015`00000000000000000004`00000000000000000004`00000000000000000005`00000000000000000004`0000000000000000000w`1970-06-13 02:00:00.0`1970-10-09 01:00:00.0`1970-03-19 01:00:00.0`966`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000ko`1970-05-22 01:00:00.0`2744`00000000000000000005`00000000000000000005`00000000000000000007`00000000000000000003`0000000000000000001n`1970-07-22 02:00:00.0`1970-09-01 02:00:00.0`1970-10-11 01:00:00.0`923`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000007p`1971-04-16 01:00:00.0`2277`00000000000000000003`00000000000000000003`00000000000000000003`00000000000000000001`0000000000000000002n`1970-07-27 02:00:00.0`1970-09-22 02:00:00.0`1970-10-23 01:00:00.0`1310`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
00000000000000000058`1970-04-23 01:00:00.0`2188`00000000000000000001`00000000000000000001`00000000000000000006`00000000000000000002`0000000000000000001j`1970-12-04 01:00:00.0`1970-02-13 01:00:00.0`1971-04-21 01:00:00.0`179`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000u5`1970-02-07 01:00:00.0`3085`00000000000000000002`00000000000000000002`00000000000000000001`00000000000000000004`0000000000000000001m`1970-10-10 01:00:00.0`1970-04-20 01:00:00.0`1970-08-31 02:00:00.0`496`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000009f`1971-06-01 02:00:00.0`2339`00000000000000000004`00000000000000000004`00000000000000000002`00000000000000000003`0000000000000000001f`1970-09-27 01:00:00.0`1970-01-28 01:00:00.0`1970-08-27 02:00:00.0`1493`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001hy`1970-10-27 01:00:00.0`3942`00000000000000000005`00000000000000000005`00000000000000000004`00000000000000000001`0000000000000000003n`1970-08-13 02:00:00.0`1970-04-01 01:00:00.0`1970-05-15 01:00:00.0`20`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000b2`1970-11-21 01:00:00.0`2398`00000000000000000003`00000000000000000003`00000000000000000005`00000000000000000002`0000000000000000001r`1970-03-16 01:00:00.0`1970-11-19 01:00:00.0`1971-04-03 01:00:00.0`1122`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001v9`1970-12-19 01:00:00.0`4421`00000000000000000001`00000000000000000001`00000000000000000007`00000000000000000004`00000000000000000012`1970-01-24 01:00:00.0`1970-10-28 01:00:00.0`1970-06-28 02:00:00.0`509`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
00000000000000000245`1970-03-13 01:00:00.0`4741`00000000000000000002`00000000000000000002`00000000000000000003`00000000000000000003`0000000000000000002v`1971-02-18 01:00:00.0`1970-08-18 02:00:00.0`1970-09-15 02:00:00.0`1233`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000018n`1970-08-08 02:00:00.0`3607`00000000000000000004`00000000000000000004`00000000000000000006`00000000000000000001`00000000000000000007`1970-05-23 01:00:00.0`1971-03-04 01:00:00.0`1970-07-04 02:00:00.0`256`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000001i`1970-03-21 01:00:00.0`2054`00000000000000000005`00000000000000000005`00000000000000000001`00000000000000000002`0000000000000000000m`1970-05-18 01:00:00.0`1970-01-04 01:00:00.0`1970-10-05 01:00:00.0`1527`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000002gi`1970-02-06 01:00:00.0`5186`00000000000000000003`00000000000000000003`00000000000000000002`00000000000000000004`0000000000000000001w`1971-03-15 01:00:00.0`1970-03-20 01:00:00.0`1970-05-20 01:00:00.0`279`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000023a`1970-05-01 01:00:00.0`4710`00000000000000000001`00000000000000000001`00000000000000000004`00000000000000000003`0000000000000000000p`1970-10-17 01:00:00.0`1970-01-11 01:00:00.0`1970-05-08 01:00:00.0`1661`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000013y`1970-04-04 01:00:00.0`3438`00000000000000000002`00000000000000000002`00000000000000000005`00000000000000000001`0000000000000000002c`1970-06-08 02:00:00.0`1970-09-18 02:00:00.0`1970-10-03 01:00:00.0`658`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001oi`1971-02-05 01:00:00.0`4178`00000000000000000004`00000000000000000004`00000000000000000007`00000000000000000002`00000000000000000017`1970-03-14 01:00:00.0`1970-07-14 02:00:00.0`1970-03-29 01:00:00.0`754`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001z6`1970-11-07 01:00:00.0`4562`00000000000000000005`00000000000000000005`00000000000000000003`00000000000000000004`00000000000000000031`1970-08-29 02:00:00.0`1970-11-30 01:00:00.0`1970-09-02 02:00:00.0`241`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000t9`1970-07-23 02:00:00.0`3053`00000000000000000003`00000000000000000003`00000000000000000006`00000000000000000003`0000000000000000000r`1970-07-06 02:00:00.0`1970-04-12 01:00:00.0`1970-10-18 01:00:00.0`1151`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001lx`1970-08-22 02:00:00.0`4085`00000000000000000001`00000000000000000001`00000000000000000001`00000000000000000001`0000000000000000002i`1971-01-21 01:00:00.0`1970-12-12 01:00:00.0`1971-04-23 01:00:00.0`351`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000029f`1970-01-05 01:00:00.0`4931`00000000000000000002`00000000000000000002`00000000000000000002`00000000000000000002`00000000000000000003`1971-02-11 01:00:00.0`1970-05-22 01:00:00.0`1970-10-22 01:00:00.0`637`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
00000000000000000262`1970-04-15 01:00:00.0`4810`00000000000000000004`00000000000000000004`00000000000000000004`00000000000000000004`00000000000000000026`1970-01-09 01:00:00.0`1971-04-16 01:00:00.0`1970-09-13 02:00:00.0`722`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000zx`1970-12-02 01:00:00.0`3293`00000000000000000005`00000000000000000005`00000000000000000005`00000000000000000003`0000000000000000000a`1970-07-28 02:00:00.0`1970-04-23 01:00:00.0`1971-04-25 01:00:00.0`1371`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000002io`1971-03-21 01:00:00.0`5264`00000000000000000003`00000000000000000003`00000000000000000007`00000000000000000001`0000000000000000002t`1970-12-30 01:00:00.0`1970-02-07 01:00:00.0`1970-12-13 01:00:00.0`775`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001vv`1971-03-22 01:00:00.0`4443`00000000000000000001`00000000000000000001`00000000000000000003`00000000000000000002`0000000000000000003x`1970-12-24 01:00:00.0`1971-06-01 02:00:00.0`1970-02-23 01:00:00.0`1208`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001ms`1971-04-17 01:00:00.0`4116`00000000000000000002`00000000000000000002`00000000000000000006`00000000000000000004`00000000000000000034`1970-07-21 02:00:00.0`1970-10-27 01:00:00.0`1971-01-05 01:00:00.0`1165`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000hw`1970-05-19 01:00:00.0`2644`00000000000000000004`00000000000000000004`00000000000000000001`00000000000000000003`00000000000000000011`1970-07-01 02:00:00.0`1970-11-21 01:00:00.0`1970-08-10 02:00:00.0`1198`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000005g`1971-04-06 01:00:00.0`2196`00000000000000000005`00000000000000000005`00000000000000000002`00000000000000000001`0000000000000000001z`1970-09-25 02:00:00.0`1970-12-19 01:00:00.0`1970-03-06 01:00:00.0`575`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
00000000000000000179`1970-07-08 02:00:00.0`3557`00000000000000000003`00000000000000000003`00000000000000000004`00000000000000000002`00000000000000000027`1970-10-04 01:00:00.0`1970-03-13 01:00:00.0`1971-03-16 01:00:00.0`1672`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001e0`1970-07-03 02:00:00.0`3800`00000000000000000001`00000000000000000001`00000000000000000005`00000000000000000004`00000000000000000010`1970-04-24 01:00:00.0`1970-08-08 02:00:00.0`1970-11-12 01:00:00.0`1642`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000013e`1971-03-09 01:00:00.0`3418`00000000000000000002`00000000000000000002`00000000000000000007`00000000000000000003`0000000000000000003c`1971-01-12 01:00:00.0`1970-03-21 01:00:00.0`1970-04-29 01:00:00.0`1187`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000020f`1970-05-14 01:00:00.0`4607`00000000000000000004`00000000000000000004`00000000000000000003`00000000000000000001`0000000000000000002l`1971-01-02 01:00:00.0`1970-02-06 01:00:00.0`1970-02-11 01:00:00.0`1137`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000020x`1971-03-08 01:00:00.0`4625`00000000000000000005`00000000000000000005`00000000000000000006`00000000000000000002`00000000000000000004`1971-03-12 01:00:00.0`1970-05-01 01:00:00.0`1970-02-27 01:00:00.0`1652`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000ya`1970-04-18 01:00:00.0`3234`00000000000000000003`00000000000000000003`00000000000000000001`00000000000000000004`0000000000000000002w`1970-07-31 02:00:00.0`1970-04-04 01:00:00.0`1971-04-19 01:00:00.0`1010`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000024l`1970-10-20 01:00:00.0`4757`00000000000000000001`00000000000000000001`00000000000000000002`00000000000000000003`0000000000000000003u`1971-03-18 01:00:00.0`1971-02-05 01:00:00.0`1970-07-10 02:00:00.0`1664`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001yv`1971-02-23 01:00:00.0`4551`00000000000000000002`00000000000000000002`00000000000000000004`00000000000000000001`0000000000000000003p`1971-01-03 01:00:00.0`1970-11-07 01:00:00.0`1970-10-25 01:00:00.0`1364`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000b8`1970-02-18 01:00:00.0`2404`00000000000000000004`00000000000000000004`00000000000000000005`00000000000000000002`0000000000000000002z`1970-09-24 02:00:00.0`1970-07-23 02:00:00.0`1970-10-01 01:00:00.0`362`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000007g`1970-08-28 02:00:00.0`2268`00000000000000000005`00000000000000000005`00000000000000000007`00000000000000000004`0000000000000000001c`1970-08-03 02:00:00.0`1970-08-22 02:00:00.0`1970-02-05 01:00:00.0`1286`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001qp`1970-06-10 02:00:00.0`4257`00000000000000000003`00000000000000000003`00000000000000000003`00000000000000000003`0000000000000000003g`1971-01-13 01:00:00.0`1970-01-05 01:00:00.0`1971-03-30 01:00:00.0`1458`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000002dc`1970-05-05 01:00:00.0`5072`00000000000000000001`00000000000000000001`00000000000000000006`00000000000000000001`00000000000000000025`1970-02-19 01:00:00.0`1970-04-15 01:00:00.0`1971-05-17 01:00:00.0`1562`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000v6`1970-07-17 02:00:00.0`3122`00000000000000000002`00000000000000000002`00000000000000000001`00000000000000000002`0000000000000000003q`1970-09-23 02:00:00.0`1970-12-02 01:00:00.0`1970-02-03 01:00:00.0`41`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000002a0`1970-03-19 01:00:00.0`4952`00000000000000000004`00000000000000000004`00000000000000000002`00000000000000000004`0000000000000000003v`1970-04-07 01:00:00.0`1971-03-21 01:00:00.0`1970-04-21 01:00:00.0`107`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001ft`1970-10-11 01:00:00.0`3865`00000000000000000005`00000000000000000005`00000000000000000004`00000000000000000003`0000000000000000003j`1970-11-17 01:00:00.0`1971-03-22 01:00:00.0`1970-04-27 01:00:00.0`781`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
00000000000000000038`1970-10-23 01:00:00.0`2116`00000000000000000003`00000000000000000003`00000000000000000005`00000000000000000001`0000000000000000002f`1970-09-06 02:00:00.0`1971-04-17 01:00:00.0`1971-01-28 01:00:00.0`130`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000hn`1971-04-21 01:00:00.0`2635`00000000000000000001`00000000000000000001`00000000000000000007`00000000000000000002`0000000000000000001h`1971-01-30 01:00:00.0`1970-05-19 01:00:00.0`1970-04-13 01:00:00.0`195`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001f1`1970-08-31 02:00:00.0`3837`00000000000000000002`00000000000000000002`00000000000000000003`00000000000000000004`0000000000000000001s`1970-06-04 02:00:00.0`1971-04-06 01:00:00.0`1970-12-07 01:00:00.0`1440`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000003g`1970-08-27 02:00:00.0`2124`00000000000000000004`00000000000000000004`00000000000000000006`00000000000000000003`0000000000000000003a`1970-06-27 02:00:00.0`1970-07-08 02:00:00.0`1970-05-06 01:00:00.0`1422`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000011b`1970-05-15 01:00:00.0`3343`00000000000000000005`00000000000000000005`00000000000000000001`00000000000000000001`00000000000000000015`1970-07-25 02:00:00.0`1970-07-03 02:00:00.0`1970-08-12 02:00:00.0`1127`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001bm`1971-04-03 01:00:00.0`3714`00000000000000000003`00000000000000000003`00000000000000000002`00000000000000000002`0000000000000000001l`1970-10-13 01:00:00.0`1971-03-09 01:00:00.0`1971-02-12 01:00:00.0`1520`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000tc`1970-06-28 02:00:00.0`3056`00000000000000000001`00000000000000000001`00000000000000000004`00000000000000000004`0000000000000000000z`1970-12-14 01:00:00.0`1970-05-14 01:00:00.0`1971-05-08 01:00:00.0`1389`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001qu`1970-09-15 02:00:00.0`4262`00000000000000000002`00000000000000000002`00000000000000000005`00000000000000000003`0000000000000000000x`1970-09-26 02:00:00.0`1971-03-08 01:00:00.0`1970-09-20 02:00:00.0`842`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001sq`1970-07-04 02:00:00.0`4330`00000000000000000004`00000000000000000004`00000000000000000007`00000000000000000001`00000000000000000032`1970-12-23 01:00:00.0`1970-04-18 01:00:00.0`1970-05-07 01:00:00.0`900`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000016s`1970-10-05 01:00:00.0`3540`00000000000000000005`00000000000000000005`00000000000000000003`00000000000000000002`00000000000000000038`1970-06-25 02:00:00.0`1970-10-20 01:00:00.0`1970-09-07 02:00:00.0`1390`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000m5`1970-05-20 01:00:00.0`2797`00000000000000000003`00000000000000000003`00000000000000000006`00000000000000000004`0000000000000000002u`1970-09-05 02:00:00.0`1971-06-14 02:00:00.0`1971-02-25 01:00:00.0`1729`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001v6`1970-05-08 01:00:00.0`4418`00000000000000000001`00000000000000000001`00000000000000000001`00000000000000000003`0000000000000000003h`1971-01-04 01:00:00.0`1971-02-23 01:00:00.0`1971-01-27 01:00:00.0`962`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001z8`1970-10-03 01:00:00.0`4564`00000000000000000002`00000000000000000002`00000000000000000002`00000000000000000001`0000000000000000003i`1970-10-06 01:00:00.0`1970-02-18 01:00:00.0`1970-03-18 01:00:00.0`1159`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000wj`1970-03-29 01:00:00.0`3171`00000000000000000004`00000000000000000004`00000000000000000004`00000000000000000002`00000000000000000024`1970-06-15 02:00:00.0`1970-08-28 02:00:00.0`1971-02-01 01:00:00.0`1571`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000g2`1970-09-02 02:00:00.0`2578`00000000000000000005`00000000000000000005`00000000000000000005`00000000000000000004`0000000000000000000e`1970-09-12 02:00:00.0`1970-06-10 02:00:00.0`1970-07-26 02:00:00.0`1349`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000gz`1970-10-18 01:00:00.0`2611`00000000000000000003`00000000000000000003`00000000000000000007`00000000000000000003`00000000000000000018`1970-06-24 02:00:00.0`1970-05-05 01:00:00.0`1970-11-08 01:00:00.0`299`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
00000000000000000009`1971-04-23 01:00:00.0`2009`00000000000000000001`00000000000000000001`00000000000000000003`00000000000000000001`0000000000000000003r`1970-06-03 02:00:00.0`1970-07-17 02:00:00.0`1970-01-15 01:00:00.0`131`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000er`1970-10-22 01:00:00.0`2531`00000000000000000002`00000000000000000002`00000000000000000006`00000000000000000002`0000000000000000003s`1970-05-24 01:00:00.0`1970-03-19 01:00:00.0`1970-12-31 01:00:00.0`595`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000010c`1970-09-13 02:00:00.0`3308`00000000000000000004`00000000000000000004`00000000000000000001`00000000000000000004`00000000000000000039`1970-04-17 01:00:00.0`1970-10-11 01:00:00.0`1971-01-19 01:00:00.0`1577`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000zy`1971-04-25 01:00:00.0`3294`00000000000000000005`00000000000000000005`00000000000000000002`00000000000000000003`0000000000000000000f`1970-01-18 01:00:00.0`1970-10-23 01:00:00.0`1970-08-04 02:00:00.0`890`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000z4`1970-12-13 01:00:00.0`3264`00000000000000000003`00000000000000000003`00000000000000000004`00000000000000000001`0000000000000000001e`1971-03-19 01:00:00.0`1971-04-21 01:00:00.0`1970-02-14 01:00:00.0`712`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000a3`1970-02-23 01:00:00.0`2363`00000000000000000001`00000000000000000001`00000000000000000005`00000000000000000002`0000000000000000000d`1971-01-29 01:00:00.0`1970-08-31 02:00:00.0`1970-05-16 01:00:00.0`761`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000012z`1971-01-05 01:00:00.0`3403`00000000000000000002`00000000000000000002`00000000000000000007`00000000000000000004`0000000000000000002e`1970-05-09 01:00:00.0`1970-08-27 02:00:00.0`1971-04-29 01:00:00.0`307`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000023l`1971-05-29 02:00:00.0`4721`00000000000000000004`00000000000000000004`00000000000000000003`00000000000000000003`0000000000000000001i`1970-10-29 01:00:00.0`1970-05-15 01:00:00.0`1971-03-27 01:00:00.0`502`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000bv`1970-08-10 02:00:00.0`2427`00000000000000000005`00000000000000000005`00000000000000000006`00000000000000000001`00000000000000000006`1970-07-09 02:00:00.0`1971-04-03 01:00:00.0`1971-05-07 01:00:00.0`1277`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001wf`1970-03-06 01:00:00.0`4463`00000000000000000003`00000000000000000003`00000000000000000001`00000000000000000002`0000000000000000000k`1970-08-25 02:00:00.0`1970-06-28 02:00:00.0`1970-05-17 01:00:00.0`289`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000002hd`1971-03-16 01:00:00.0`5217`00000000000000000001`00000000000000000001`00000000000000000002`00000000000000000004`00000000000000000022`1970-03-24 01:00:00.0`1970-09-15 02:00:00.0`1970-04-28 01:00:00.0`194`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000f4`1970-11-12 01:00:00.0`2544`00000000000000000002`00000000000000000002`00000000000000000004`00000000000000000003`0000000000000000000n`1970-04-25 01:00:00.0`1970-07-04 02:00:00.0`1970-01-16 01:00:00.0`1381`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001ln`1970-04-29 01:00:00.0`4075`00000000000000000004`00000000000000000004`00000000000000000005`00000000000000000001`0000000000000000003y`1971-01-16 01:00:00.0`1970-10-05 01:00:00.0`1971-01-26 01:00:00.0`1365`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001t1`1970-02-11 01:00:00.0`4341`00000000000000000005`00000000000000000005`00000000000000000007`00000000000000000002`0000000000000000003t`1970-11-06 01:00:00.0`1970-05-20 01:00:00.0`1970-02-20 01:00:00.0`421`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000002kb`1970-02-27 01:00:00.0`5323`00000000000000000003`00000000000000000003`00000000000000000003`00000000000000000004`00000000000000000020`1970-01-22 01:00:00.0`1970-05-08 01:00:00.0`1970-10-19 01:00:00.0`999`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000002b9`1971-04-19 01:00:00.0`4997`00000000000000000001`00000000000000000001`00000000000000000006`00000000000000000003`00000000000000000008`1970-03-12 01:00:00.0`1970-10-03 01:00:00.0`1970-01-14 01:00:00.0`1610`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000008c`1970-07-10 02:00:00.0`2300`00000000000000000002`00000000000000000002`00000000000000000001`00000000000000000001`00000000000000000035`1970-12-16 01:00:00.0`1970-03-29 01:00:00.0`1970-12-05 01:00:00.0`1114`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000gp`1970-10-25 01:00:00.0`2601`00000000000000000004`00000000000000000004`00000000000000000002`00000000000000000002`0000000000000000001d`1970-11-10 01:00:00.0`1970-09-02 02:00:00.0`1971-03-31 01:00:00.0`1645`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000h6`1971-05-31 02:00:00.0`2618`00000000000000000005`00000000000000000005`00000000000000000004`00000000000000000004`0000000000000000002o`1970-03-08 01:00:00.0`1970-10-18 01:00:00.0`1970-06-18 02:00:00.0`100`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000m3`1970-10-01 01:00:00.0`2795`00000000000000000003`00000000000000000003`00000000000000000005`00000000000000000003`0000000000000000003z`1970-08-09 02:00:00.0`1971-04-23 01:00:00.0`1970-11-29 01:00:00.0`371`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001m5`1970-02-05 01:00:00.0`4093`00000000000000000001`00000000000000000001`00000000000000000007`00000000000000000001`0000000000000000002y`1971-02-02 01:00:00.0`1970-10-22 01:00:00.0`1971-03-11 01:00:00.0`940`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000hp`1971-03-30 01:00:00.0`2637`00000000000000000002`00000000000000000002`00000000000000000003`00000000000000000002`0000000000000000000h`1970-08-21 02:00:00.0`1970-09-13 02:00:00.0`1970-07-05 02:00:00.0`803`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000001ks`1971-05-17 01:00:00.0`4044`00000000000000000004`00000000000000000004`00000000000000000006`00000000000000000004`0000000000000000003k`1971-03-14 01:00:00.0`1971-04-25 01:00:00.0`1971-05-02 01:00:00.0`52`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000e8`1970-02-03 01:00:00.0`2512`00000000000000000005`00000000000000000005`00000000000000000001`00000000000000000003`0000000000000000002a`1970-09-21 02:00:00.0`1970-12-13 01:00:00.0`1970-12-22 01:00:00.0`1280`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
00000000000000000057`1970-04-21 01:00:00.0`2187`00000000000000000003`00000000000000000003`00000000000000000002`00000000000000000001`00000000000000000036`1970-07-24 02:00:00.0`1970-02-23 01:00:00.0`1970-05-30 01:00:00.0`1543`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000si`1970-04-27 01:00:00.0`3026`00000000000000000001`00000000000000000001`00000000000000000004`00000000000000000002`0000000000000000000l`1970-09-17 02:00:00.0`1971-01-05 01:00:00.0`1971-04-15 01:00:00.0`916`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
000000000000000000do`1971-01-28 01:00:00.0`2492`00000000000000000002`00000000000000000002`00000000000000000005`00000000000000000004`0000000000000000001y`1970-03-17 01:00:00.0`1971-05-29 02:00:00.0`1970-03-28 01:00:00.0`333`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
0000000000000000014f`1970-04-13 01:00:00.0`3455`00000000000000000004`00000000000000000004`00000000000000000007`00000000000000000003`0000000000000000001u`1970-09-08 02:00:00.0`1970-08-10 02:00:00.0`1970-08-07 02:00:00.0`49`\N`\N`\N`\N`\N`2013-05-08 02:00:00.0
