000000000000000000m8`000000000000000000p4`0000000000000000000i`1972-11-24 00:00:00.0`1976-01-28 00:00:00.0`1972-06-15 01:00:00.0`1977-09-29 00:00:00.0`000000000000000000mg`580`\N`44237`1540`2012-10-23 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000h8`000000000000000000ro`0000000000000000000d`1972-06-25 01:00:00.0`1975-12-22 00:00:00.0`1977-01-22 00:00:00.0`1979-12-06 00:00:00.0`000000000000000000ix`4199`\N`44057`514`2012-11-23 23:00:00.0`2013-05-13 00:00:00.0
000000000000000000ap`000000000000000000hq`0000000000000000000f`1973-11-26 00:00:00.0`1976-05-25 00:00:00.0`1974-04-20 00:00:00.0`1980-09-22 01:00:00.0`00000000000000000047`3175`\N`43822`734`2012-10-28 23:00:00.0`2013-05-11 00:00:00.0
000000000000000000pt`00000000000000000040`00000000000000000004`1972-07-03 01:00:00.0`1976-06-11 01:00:00.0`1972-07-08 01:00:00.0`1977-04-16 00:00:00.0`000000000000000000ew`4447`\N`44366`1306`2012-09-26 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000qb`000000000000000000pe`00000000000000000009`1974-05-07 00:00:00.0`1976-05-06 00:00:00.0`1977-10-28 00:00:00.0`1976-06-09 01:00:00.0`000000000000000000cd`2191`\N`44384`1476`2012-11-28 23:00:00.0`2013-05-12 00:00:00.0
000000000000000000ba`000000000000000000j6`00000000000000000002`1973-09-30 00:00:00.0`1976-03-04 00:00:00.0`1977-04-13 00:00:00.0`1978-02-06 00:00:00.0`0000000000000000006g`1537`\N`43843`1582`2012-10-11 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000cy`000000000000000000iy`0000000000000000000e`1973-11-02 00:00:00.0`1976-07-14 01:00:00.0`1972-09-11 01:00:00.0`1981-05-17 01:00:00.0`000000000000000000za`620`\N`43903`1303`2012-09-24 00:00:00.0`2013-05-10 00:00:00.0
00000000000000000008`0000000000000000005u`00000000000000000001`1972-03-10 00:00:00.0`1976-02-01 00:00:00.0`1976-02-08 00:00:00.0`1981-06-11 01:00:00.0`0000000000000000006w`5912`\N`43445`1182`2012-11-22 23:00:00.0`2013-05-09 00:00:00.0
0000000000000000005s`000000000000000000dv`00000000000000000007`1973-08-14 01:00:00.0`1976-06-06 01:00:00.0`1976-01-21 00:00:00.0`1976-11-13 00:00:00.0`00000000000000000035`5280`\N`43645`199`2012-11-25 23:00:00.0`2013-05-15 00:00:00.0
000000000000000000a3`000000000000000000mu`0000000000000000000k`1973-02-27 00:00:00.0`1975-12-15 00:00:00.0`1975-04-01 00:00:00.0`1976-01-24 00:00:00.0`000000000000000000w4`1303`\N`43800`1191`2012-09-20 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000009x`00000000000000000055`0000000000000000000c`1973-05-02 00:00:00.0`1976-05-13 00:00:00.0`1976-04-28 00:00:00.0`1975-12-23 00:00:00.0`000000000000000000xy`2572`\N`43794`1599`2012-10-26 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000005l`000000000000000000p8`0000000000000000000a`1973-08-27 01:00:00.0`1975-12-29 00:00:00.0`1978-12-11 00:00:00.0`1978-03-14 00:00:00.0`000000000000000000mf`1643`\N`43638`1357`2012-10-22 00:00:00.0`2013-05-13 00:00:00.0
00000000000000000051`000000000000000000rm`00000000000000000006`1972-12-26 00:00:00.0`1976-05-20 00:00:00.0`1979-07-15 01:00:00.0`1978-05-28 01:00:00.0`0000000000000000000i`5286`\N`43618`119`2012-11-16 23:00:00.0`2013-05-11 00:00:00.0
000000000000000000im`000000000000000000b5`00000000000000000005`1973-10-23 00:00:00.0`1976-06-28 01:00:00.0`1977-06-26 01:00:00.0`1978-05-24 00:00:00.0`000000000000000000ti`1657`\N`44107`815`2012-10-28 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000007f`000000000000000000lf`00000000000000000003`1973-11-09 00:00:00.0`1976-07-03 01:00:00.0`1978-05-07 00:00:00.0`1976-09-07 01:00:00.0`000000000000000000k6`3985`\N`43704`756`2012-09-19 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000oo`0000000000000000004m`0000000000000000000j`1974-05-05 00:00:00.0`1976-07-20 01:00:00.0`1975-12-19 00:00:00.0`1978-05-03 00:00:00.0`000000000000000000nq`4954`\N`44325`1559`2012-10-19 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000oq`0000000000000000000o`0000000000000000000g`1973-11-28 00:00:00.0`1976-02-21 00:00:00.0`1977-03-11 00:00:00.0`1980-06-14 01:00:00.0`0000000000000000009r`2083`\N`44327`253`2012-10-27 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000q6`000000000000000000nm`0000000000000000000b`1973-07-26 01:00:00.0`1976-01-01 00:00:00.0`1977-11-07 00:00:00.0`1978-09-08 01:00:00.0`000000000000000000jb`2813`\N`44379`285`2012-09-17 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000007o`00000000000000000037`00000000000000000008`1972-09-04 01:00:00.0`1976-04-29 00:00:00.0`1978-11-24 00:00:00.0`1976-10-24 00:00:00.0`000000000000000000r5`5855`\N`43713`114`2012-10-05 00:00:00.0`2013-05-15 00:00:00.0
00000000000000000035`0000000000000000000z`0000000000000000000h`1974-12-22 00:00:00.0`1976-04-24 00:00:00.0`1979-04-26 00:00:00.0`1978-04-05 00:00:00.0`000000000000000000bz`5207`\N`43550`817`2012-10-29 23:00:00.0`2013-05-18 00:00:00.0
000000000000000000pk`000000000000000000qw`0000000000000000000i`1973-07-06 01:00:00.0`1976-05-15 00:00:00.0`1974-06-20 01:00:00.0`1978-10-06 00:00:00.0`000000000000000000u8`2890`\N`44357`246`2012-10-03 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000jt`000000000000000000d0`0000000000000000000d`1974-07-20 01:00:00.0`1976-02-19 00:00:00.0`1977-12-02 00:00:00.0`1978-04-03 00:00:00.0`000000000000000000ef`391`\N`44150`871`2012-10-16 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000ag`0000000000000000003t`0000000000000000000f`1973-10-08 00:00:00.0`1976-08-05 01:00:00.0`1977-06-28 01:00:00.0`1980-03-09 00:00:00.0`000000000000000000go`3055`\N`43813`1594`2012-10-06 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000jb`000000000000000000j8`00000000000000000004`1972-08-24 01:00:00.0`1976-06-12 01:00:00.0`1979-08-21 01:00:00.0`1980-01-22 00:00:00.0`000000000000000000xe`119`\N`44132`292`2012-11-05 23:00:00.0`2013-05-16 00:00:00.0
000000000000000000ph`000000000000000000m8`00000000000000000009`1973-03-13 00:00:00.0`1975-12-17 00:00:00.0`1974-08-17 01:00:00.0`1980-04-22 01:00:00.0`000000000000000000o5`3952`\N`44354`751`2012-11-20 23:00:00.0`2013-05-12 00:00:00.0
000000000000000000hn`0000000000000000007n`00000000000000000002`1973-04-08 00:00:00.0`1976-07-04 01:00:00.0`1975-12-20 00:00:00.0`1980-11-03 00:00:00.0`000000000000000000yc`3007`\N`44072`422`2012-11-24 23:00:00.0`2013-05-17 00:00:00.0
000000000000000000a6`000000000000000000mq`0000000000000000000e`1973-09-19 01:00:00.0`1976-06-27 01:00:00.0`1977-05-09 00:00:00.0`1976-03-28 00:00:00.0`000000000000000000ob`45`\N`43803`1345`2012-11-04 23:00:00.0`2013-05-10 00:00:00.0
000000000000000000c3`0000000000000000009z`00000000000000000001`1972-10-05 00:00:00.0`1976-06-07 01:00:00.0`1976-11-23 00:00:00.0`1979-08-31 01:00:00.0`000000000000000000pj`2655`\N`43872`433`2012-11-13 23:00:00.0`2013-05-09 00:00:00.0
0000000000000000005v`000000000000000000cj`00000000000000000007`1973-11-25 00:00:00.0`1976-03-31 00:00:00.0`1977-04-26 00:00:00.0`1976-08-08 01:00:00.0`000000000000000000ze`5594`\N`43648`695`2012-10-07 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000c9`00000000000000000004`0000000000000000000k`1972-04-20 00:00:00.0`1976-07-07 01:00:00.0`1974-10-18 00:00:00.0`1978-12-14 00:00:00.0`000000000000000000sg`1464`\N`43878`591`2012-11-12 23:00:00.0`2013-05-18 00:00:00.0
000000000000000000a7`0000000000000000006k`0000000000000000000c`1972-06-12 01:00:00.0`1976-07-10 01:00:00.0`1975-05-03 00:00:00.0`1980-02-09 00:00:00.0`000000000000000000ae`6320`\N`43804`581`2012-09-30 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000ct`000000000000000000q6`0000000000000000000a`1974-11-01 00:00:00.0`1976-01-27 00:00:00.0`1979-01-24 00:00:00.0`1980-02-08 00:00:00.0`000000000000000000rc`2621`\N`43898`1589`2012-09-25 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000on`00000000000000000026`00000000000000000006`1972-08-19 01:00:00.0`1976-03-14 00:00:00.0`1977-10-29 00:00:00.0`1978-03-03 00:00:00.0`0000000000000000013v`4534`\N`44324`981`2012-11-29 23:00:00.0`2013-05-11 00:00:00.0
000000000000000000o0`000000000000000000a5`00000000000000000005`1972-05-22 00:00:00.0`1976-05-11 00:00:00.0`1977-06-11 01:00:00.0`1978-12-10 00:00:00.0`00000000000000000105`1815`\N`44301`630`2012-10-18 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000007e`000000000000000000oy`00000000000000000003`1973-01-24 00:00:00.0`1976-06-03 01:00:00.0`1976-06-18 01:00:00.0`1976-11-04 00:00:00.0`000000000000000000wk`3598`\N`43703`294`2012-10-20 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000ny`000000000000000000by`0000000000000000000j`1973-09-24 01:00:00.0`1976-07-01 01:00:00.0`1979-03-12 00:00:00.0`1979-10-15 00:00:00.0`0000000000000000009s`2135`\N`44299`1222`2012-11-02 23:00:00.0`2013-05-17 00:00:00.0
0000000000000000005y`000000000000000000co`0000000000000000000g`1974-06-23 01:00:00.0`1976-06-01 01:00:00.0`1975-11-09 00:00:00.0`1978-04-20 00:00:00.0`000000000000000000ky`5881`\N`43651`77`2012-10-30 23:00:00.0`2013-05-10 00:00:00.0
000000000000000000ef`000000000000000000ih`0000000000000000000b`1973-02-07 00:00:00.0`1976-05-22 00:00:00.0`1972-12-24 00:00:00.0`1978-05-09 00:00:00.0`000000000000000000me`1396`\N`43956`723`2012-10-10 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000ah`000000000000000000n0`00000000000000000008`1972-10-10 00:00:00.0`1976-05-31 01:00:00.0`1972-07-09 01:00:00.0`1981-06-03 01:00:00.0`000000000000000000vi`2308`\N`43814`657`2012-11-14 23:00:00.0`2013-05-15 00:00:00.0
000000000000000000k1`00000000000000000070`0000000000000000000h`1974-02-06 00:00:00.0`1976-05-10 00:00:00.0`1978-03-25 00:00:00.0`1979-11-29 00:00:00.0`00000000000000000003`6081`\N`44158`1295`2012-10-14 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000g8`0000000000000000004d`0000000000000000000i`1974-07-05 01:00:00.0`1976-04-30 00:00:00.0`1973-10-16 00:00:00.0`1980-11-30 00:00:00.0`0000000000000000004x`3156`\N`44021`1456`2012-09-22 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000001d`0000000000000000000d`0000000000000000000d`1973-06-13 01:00:00.0`1976-03-24 00:00:00.0`1979-04-25 00:00:00.0`1979-03-29 00:00:00.0`000000000000000000c4`6078`\N`43486`1209`2012-11-08 23:00:00.0`2013-05-13 00:00:00.0
0000000000000000007d`000000000000000000lb`0000000000000000000f`1974-04-06 00:00:00.0`1975-12-26 00:00:00.0`1979-02-08 00:00:00.0`1978-12-18 00:00:00.0`0000000000000000015x`2720`\N`43702`1554`2012-10-01 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000n8`00000000000000000066`00000000000000000004`1972-11-23 00:00:00.0`1976-04-15 00:00:00.0`1976-06-24 01:00:00.0`1976-05-03 00:00:00.0`0000000000000000003d`368`\N`44273`646`2012-10-02 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000f7`000000000000000000js`00000000000000000009`1974-04-02 00:00:00.0`1976-06-15 01:00:00.0`1978-03-30 00:00:00.0`1977-05-14 00:00:00.0`000000000000000000p7`1698`\N`43984`1007`2012-10-09 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000002o`00000000000000000024`00000000000000000002`1973-12-28 00:00:00.0`1976-08-01 01:00:00.0`1974-08-07 01:00:00.0`1978-01-24 00:00:00.0`000000000000000000z8`112`\N`43533`1036`2012-11-26 23:00:00.0`2013-05-17 00:00:00.0
000000000000000000da`000000000000000000f9`0000000000000000000e`1972-09-20 01:00:00.0`1976-02-29 00:00:00.0`1978-10-12 00:00:00.0`1977-06-19 01:00:00.0`000000000000000000mt`6362`\N`43915`497`2012-09-27 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000008w`000000000000000000sc`00000000000000000001`1974-02-12 00:00:00.0`1976-04-01 00:00:00.0`1978-11-11 00:00:00.0`1978-10-14 00:00:00.0`000000000000000000rr`5099`\N`43757`610`2012-10-15 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000006w`0000000000000000003u`00000000000000000007`1972-10-04 00:00:00.0`1975-12-30 00:00:00.0`1978-02-13 00:00:00.0`1979-07-19 01:00:00.0`0000000000000000002s`631`\N`43685`420`2012-09-29 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000ay`00000000000000000016`0000000000000000000k`1974-10-07 00:00:00.0`1976-02-17 00:00:00.0`1974-02-10 00:00:00.0`1976-05-29 00:00:00.0`0000000000000000005q`4978`\N`43831`874`2012-09-18 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000004a`000000000000000000mr`0000000000000000000c`1973-08-25 01:00:00.0`1976-02-13 00:00:00.0`1977-06-04 01:00:00.0`1976-04-28 00:00:00.0`0000000000000000007d`3499`\N`43591`1259`2012-10-12 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000r5`000000000000000000qo`0000000000000000000a`1973-04-22 00:00:00.0`1976-07-16 01:00:00.0`1978-07-13 01:00:00.0`1977-03-31 00:00:00.0`0000000000000000009i`6301`\N`44414`1277`2012-11-11 23:00:00.0`2013-05-13 00:00:00.0
0000000000000000004x`00000000000000000011`00000000000000000006`1973-09-14 01:00:00.0`1976-07-28 01:00:00.0`1978-01-25 00:00:00.0`1978-05-01 00:00:00.0`0000000000000000004k`1500`\N`43614`232`2012-09-23 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000fq`00000000000000000096`00000000000000000005`1974-10-09 00:00:00.0`1976-06-30 01:00:00.0`1974-03-31 00:00:00.0`1980-02-17 00:00:00.0`000000000000000000dh`3005`\N`44003`879`2012-11-15 23:00:00.0`2013-05-16 00:00:00.0
000000000000000000ge`000000000000000000k9`00000000000000000003`1973-02-24 00:00:00.0`1976-02-22 00:00:00.0`1978-10-31 00:00:00.0`1976-08-31 01:00:00.0`000000000000000000ia`3090`\N`44027`774`2012-10-21 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000005p`0000000000000000006v`0000000000000000000j`1973-08-08 01:00:00.0`1976-02-12 00:00:00.0`1973-01-01 00:00:00.0`1979-07-11 01:00:00.0`000000000000000000kn`2184`\N`43642`759`2012-11-09 23:00:00.0`2013-05-17 00:00:00.0
0000000000000000007x`000000000000000000az`0000000000000000000g`1974-10-11 00:00:00.0`1976-05-09 00:00:00.0`1977-09-05 01:00:00.0`1978-03-27 00:00:00.0`0000000000000000012p`3975`\N`43722`1501`2012-11-18 23:00:00.0`2013-05-10 00:00:00.0
0000000000000000009n`000000000000000000rl`0000000000000000000b`1974-08-14 01:00:00.0`1976-01-06 00:00:00.0`1978-07-23 01:00:00.0`1980-08-27 01:00:00.0`000000000000000000h9`4364`\N`43784`271`2012-11-10 23:00:00.0`2013-05-09 00:00:00.0
000000000000000000qe`0000000000000000004q`00000000000000000008`1974-07-10 01:00:00.0`1976-06-25 01:00:00.0`1978-11-16 00:00:00.0`1980-04-13 01:00:00.0`00000000000000000059`458`\N`44387`809`2012-09-16 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000dg`0000000000000000000n`0000000000000000000h`1974-04-04 00:00:00.0`1976-04-16 00:00:00.0`1977-02-11 00:00:00.0`1977-04-05 00:00:00.0`000000000000000000vs`3185`\N`43921`1223`2012-09-28 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000d8`00000000000000000007`0000000000000000000i`1973-03-09 00:00:00.0`1976-02-28 00:00:00.0`1977-08-14 01:00:00.0`1976-05-04 00:00:00.0`0000000000000000013d`4546`\N`43913`136`2012-12-02 23:00:00.0`2013-05-14 00:00:00.0
0000000000000000007g`000000000000000000bh`0000000000000000000d`1972-07-06 01:00:00.0`1976-03-06 00:00:00.0`1973-07-15 01:00:00.0`1979-08-20 01:00:00.0`000000000000000000j2`3559`\N`43705`1351`2012-11-07 23:00:00.0`2013-05-13 00:00:00.0
000000000000000000pe`000000000000000000c6`0000000000000000000f`1973-06-10 01:00:00.0`1976-06-19 01:00:00.0`1979-09-24 01:00:00.0`1976-10-07 00:00:00.0`000000000000000000ce`213`\N`44351`1305`2012-11-21 23:00:00.0`2013-05-11 00:00:00.0
000000000000000000fh`000000000000000000dy`00000000000000000004`1974-12-08 00:00:00.0`1975-12-18 00:00:00.0`1975-08-29 01:00:00.0`1976-06-27 01:00:00.0`00000000000000000141`2560`\N`43994`1291`2012-12-01 23:00:00.0`2013-05-16 00:00:00.0
0000000000000000009w`0000000000000000004g`00000000000000000009`1973-01-03 00:00:00.0`1976-07-30 01:00:00.0`1972-12-14 00:00:00.0`1981-01-03 00:00:00.0`0000000000000000013a`935`\N`43793`851`2012-10-31 23:00:00.0`2013-05-12 00:00:00.0
0000000000000000004v`000000000000000000bs`00000000000000000002`1973-04-20 00:00:00.0`1976-01-08 00:00:00.0`1977-03-03 00:00:00.0`1977-05-27 01:00:00.0`000000000000000000q2`5130`\N`43612`698`2012-10-17 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000ea`000000000000000000ec`0000000000000000000e`1972-04-30 00:00:00.0`1976-03-18 00:00:00.0`1972-09-10 01:00:00.0`1980-03-01 00:00:00.0`000000000000000000kp`2460`\N`43951`201`2012-10-13 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000006v`000000000000000000br`00000000000000000001`1972-08-07 01:00:00.0`1975-12-10 00:00:00.0`1975-12-11 00:00:00.0`1978-10-07 00:00:00.0`0000000000000000016k`5042`\N`43684`955`2012-09-15 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000a8`000000000000000000lk`00000000000000000007`1972-12-17 00:00:00.0`1976-01-04 00:00:00.0`1975-11-25 00:00:00.0`1978-06-01 01:00:00.0`00000000000000000091`4355`\N`43805`130`2012-09-21 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000dj`000000000000000000m6`0000000000000000000k`1974-01-01 00:00:00.0`1976-03-29 00:00:00.0`1973-04-25 00:00:00.0`1977-12-05 00:00:00.0`000000000000000000eu`3222`\N`43924`494`2012-11-01 23:00:00.0`2013-05-18 00:00:00.0
000000000000000000fe`0000000000000000001j`0000000000000000000c`1974-08-29 01:00:00.0`1976-04-02 00:00:00.0`1974-11-24 00:00:00.0`1976-03-05 00:00:00.0`00000000000000000159`2930`\N`43991`174`2012-10-24 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000007q`000000000000000000l5`0000000000000000000a`1972-12-10 00:00:00.0`1976-01-25 00:00:00.0`1976-07-27 01:00:00.0`1978-03-17 00:00:00.0`0000000000000000001l`2751`\N`43715`1253`2012-11-30 23:00:00.0`2013-05-13 00:00:00.0
0000000000000000004l`000000000000000000jj`00000000000000000006`1974-11-27 00:00:00.0`1976-07-09 01:00:00.0`1975-03-19 00:00:00.0`1976-03-11 00:00:00.0`0000000000000000016c`2197`\N`43602`405`2012-10-25 00:00:00.0`2013-05-11 00:00:00.0
00000000000000000072`000000000000000000c9`00000000000000000005`1973-09-23 01:00:00.0`1976-05-29 00:00:00.0`1976-08-31 01:00:00.0`1978-02-08 00:00:00.0`00000000000000000112`2409`\N`43691`582`2012-10-08 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000fa`000000000000000000p9`00000000000000000003`1973-07-23 01:00:00.0`1976-08-02 01:00:00.0`1977-09-28 00:00:00.0`1979-02-06 00:00:00.0`000000000000000000ba`2033`\N`43987`992`2012-11-19 23:00:00.0`2013-05-12 00:00:00.0
0000000000000000004u`000000000000000000gr`0000000000000000000j`1972-03-11 00:00:00.0`1976-03-26 00:00:00.0`1972-06-08 01:00:00.0`1981-03-15 00:00:00.0`000000000000000000et`1924`\N`43611`1572`2012-11-17 23:00:00.0`2013-05-17 00:00:00.0
000000000000000000dk`00000000000000000021`0000000000000000000g`1973-10-12 00:00:00.0`1976-06-17 01:00:00.0`1977-12-03 00:00:00.0`1977-06-20 01:00:00.0`0000000000000000013m`3439`\N`43925`713`2012-11-03 23:00:00.0`2013-05-10 00:00:00.0
000000000000000000g4`00000000000000000079`0000000000000000000b`1973-05-22 00:00:00.0`1976-02-20 00:00:00.0`1973-03-06 00:00:00.0`1978-08-16 01:00:00.0`000000000000000000c2`2761`\N`44017`67`2012-11-06 23:00:00.0`2013-05-09 00:00:00.0
000000000000000000qi`0000000000000000007r`00000000000000000008`1972-09-12 01:00:00.0`1975-12-21 00:00:00.0`1977-02-19 00:00:00.0`1978-07-14 01:00:00.0`000000000000000000mh`2787`\N`44391`1443`2012-11-27 23:00:00.0`2013-05-15 00:00:00.0
000000000000000000gc`000000000000000000eg`0000000000000000000h`1974-08-09 01:00:00.0`1976-01-18 00:00:00.0`1974-09-26 01:00:00.0`1977-01-20 00:00:00.0`000000000000000000u4`4321`\N`44025`1333`2012-10-04 00:00:00.0`2013-05-18 00:00:00.0
00000000000000000049`000000000000000000ib`0000000000000000000i`1973-11-10 00:00:00.0`1976-01-09 00:00:00.0`1977-08-10 01:00:00.0`1981-04-16 01:00:00.0`000000000000000000l9`4764`\N`43590`735`2012-10-23 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000qf`0000000000000000002e`0000000000000000000d`1974-01-03 00:00:00.0`1976-05-05 00:00:00.0`1974-05-12 00:00:00.0`1977-07-26 01:00:00.0`000000000000000000un`880`\N`44388`1365`2012-11-23 23:00:00.0`2013-05-13 00:00:00.0
000000000000000000e6`0000000000000000006n`0000000000000000000f`1973-02-11 00:00:00.0`1976-05-14 00:00:00.0`1972-04-21 00:00:00.0`1976-07-21 01:00:00.0`000000000000000000n6`1885`\N`43947`347`2012-10-28 23:00:00.0`2013-05-11 00:00:00.0
0000000000000000003z`000000000000000000c5`00000000000000000004`1973-06-03 01:00:00.0`1976-01-24 00:00:00.0`1978-12-05 00:00:00.0`1980-04-05 00:00:00.0`000000000000000000v8`1138`\N`43580`971`2012-09-26 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000j7`0000000000000000003p`00000000000000000009`1974-09-10 01:00:00.0`1976-06-13 01:00:00.0`1977-10-18 00:00:00.0`1977-10-07 00:00:00.0`000000000000000000k0`881`\N`44128`1016`2012-11-28 23:00:00.0`2013-05-12 00:00:00.0
000000000000000000ml`000000000000000000i7`00000000000000000002`1974-02-15 00:00:00.0`1976-02-08 00:00:00.0`1975-09-01 01:00:00.0`1980-02-19 00:00:00.0`000000000000000000t6`1944`\N`44250`1134`2012-10-11 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000qm`000000000000000000ir`0000000000000000000e`1973-12-14 00:00:00.0`1976-05-01 00:00:00.0`1976-05-21 00:00:00.0`1976-12-27 00:00:00.0`000000000000000000ct`4619`\N`44395`51`2012-09-24 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000j8`000000000000000000pq`00000000000000000001`1973-05-07 00:00:00.0`1976-07-27 01:00:00.0`1974-09-02 01:00:00.0`1976-12-12 00:00:00.0`0000000000000000016g`2332`\N`44129`1037`2012-11-22 23:00:00.0`2013-05-09 00:00:00.0
000000000000000000nb`000000000000000000lg`00000000000000000007`1973-11-21 00:00:00.0`1975-12-25 00:00:00.0`1973-01-27 00:00:00.0`1980-09-30 00:00:00.0`0000000000000000002h`2015`\N`44276`1076`2012-11-25 23:00:00.0`2013-05-15 00:00:00.0
000000000000000000hd`000000000000000000b0`0000000000000000000k`1973-07-31 01:00:00.0`1976-07-22 01:00:00.0`1978-01-21 00:00:00.0`1980-12-22 00:00:00.0`000000000000000000kq`2835`\N`44062`1470`2012-09-20 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000002y`000000000000000000d6`0000000000000000000c`1973-06-26 01:00:00.0`1976-01-07 00:00:00.0`1972-04-18 00:00:00.0`1977-06-21 01:00:00.0`00000000000000000072`1733`\N`43543`548`2012-10-26 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000ki`0000000000000000005o`0000000000000000000a`1973-02-01 00:00:00.0`1976-05-16 00:00:00.0`1975-09-19 01:00:00.0`1980-11-01 00:00:00.0`000000000000000000pp`2177`\N`44175`339`2012-10-22 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000000h`0000000000000000009a`00000000000000000006`1974-06-21 01:00:00.0`1976-03-16 00:00:00.0`1976-10-26 00:00:00.0`1980-01-01 00:00:00.0`000000000000000000pw`2838`\N`43454`997`2012-11-16 23:00:00.0`2013-05-11 00:00:00.0
000000000000000000ca`0000000000000000005c`00000000000000000005`1974-11-12 00:00:00.0`1976-03-03 00:00:00.0`1972-10-17 00:00:00.0`1978-06-09 01:00:00.0`000000000000000000h4`2169`\N`43879`50`2012-10-28 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000ax`000000000000000000pk`00000000000000000003`1973-03-30 00:00:00.0`1976-06-18 01:00:00.0`1972-05-10 00:00:00.0`1980-11-18 00:00:00.0`00000000000000000165`5011`\N`43830`978`2012-09-19 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000003k`0000000000000000007s`0000000000000000000j`1973-09-07 01:00:00.0`1976-04-10 00:00:00.0`1977-06-19 01:00:00.0`1976-04-19 00:00:00.0`000000000000000000l7`5446`\N`43565`346`2012-10-19 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000008d`000000000000000000km`0000000000000000000g`1973-10-26 00:00:00.0`1976-05-28 00:00:00.0`1974-09-23 01:00:00.0`1978-11-08 00:00:00.0`0000000000000000003v`1090`\N`43738`1077`2012-10-27 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000l7`000000000000000000p3`0000000000000000000b`1973-08-22 01:00:00.0`1976-03-23 00:00:00.0`1972-11-30 00:00:00.0`1980-10-04 00:00:00.0`000000000000000000u3`4268`\N`44200`1529`2012-09-17 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000ij`0000000000000000001u`00000000000000000008`1972-09-07 01:00:00.0`1975-12-28 00:00:00.0`1975-11-26 00:00:00.0`1979-05-14 00:00:00.0`000000000000000000n2`1637`\N`44104`489`2012-10-05 00:00:00.0`2013-05-15 00:00:00.0
00000000000000000059`000000000000000000he`0000000000000000000h`1974-09-15 01:00:00.0`1976-03-17 00:00:00.0`1973-06-23 01:00:00.0`1978-08-13 01:00:00.0`0000000000000000003c`4414`\N`43626`1494`2012-10-29 23:00:00.0`2013-05-18 00:00:00.0
000000000000000000oe`000000000000000000dl`0000000000000000000i`1974-11-18 00:00:00.0`1976-03-09 00:00:00.0`1974-04-09 00:00:00.0`1976-05-15 00:00:00.0`000000000000000000fz`244`\N`44315`427`2012-10-03 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000hi`000000000000000000sb`0000000000000000000d`1974-03-08 00:00:00.0`1976-05-08 00:00:00.0`1978-09-24 01:00:00.0`1980-04-17 01:00:00.0`0000000000000000004v`4389`\N`44067`1444`2012-10-16 00:00:00.0`2013-05-13 00:00:00.0
