274582`n`0000000000000000001w`000000000000000002kp`0000000000000000000z`000000000000000000v6`0000000000000000000l`44559`1906-08-07 00:00:00.0`1493`000000000000000000gl`150`000000000000000002kp`000000000000000002kp
271559`g`0000000000000000000p`0000000000000000008q`0000000000000000000x`00000000000000000038`0000000000000000000j`43553`1905-07-27 00:00:00.0`454`000000000000000000ar`39`0000000000000000008q`0000000000000000008q
273516`b`0000000000000000004p`000000000000000001r3`00000000000000000032`000000000000000000hn`0000000000000000000m`44072`1905-04-09 00:00:00.0`1496`0000000000000000007t`5`000000000000000001r3`000000000000000001r3
275143`y`0000000000000000002c`0000000000000000030a`00000000000000000038`0000000000000000003g`0000000000000000000n`43561`1907-07-25 00:00:00.0`1633`0000000000000000006r`130`0000000000000000030a`0000000000000000030a
274122`q`0000000000000000004m`0000000000000000027x`0000000000000000002u`000000000000000000tc`0000000000000000000g`44493`1907-08-20 00:00:00.0`497`0000000000000000007c`97`0000000000000000027x`0000000000000000027x
273306`u`00000000000000000017`000000000000000001l9`0000000000000000003h`000000000000000000m5`0000000000000000000b`44234`1902-05-31 00:00:00.0`825`000000000000000000g3`56`000000000000000001l9`000000000000000001l9
272760`8`00000000000000000031`00000000000000000163`00000000000000000067`000000000000000000g2`0000000000000000000q`44015`1905-03-01 00:00:00.0`1077`00000000000000000017`162`00000000000000000163`00000000000000000163
271271`h`0000000000000000000r`0000000000000000000q`0000000000000000003i`000000000000000000gz`0000000000000000000u`44048`1903-02-13 00:00:00.0`1408`00000000000000000031`176`0000000000000000000q`0000000000000000000q
272779`i`0000000000000000002i`0000000000000000016m`00000000000000000024`00000000000000000009`00000000000000000008`43446`1902-06-01 00:00:00.0`1353`0000000000000000000r`18`0000000000000000016m`0000000000000000016m
271688`p`00000000000000000003`000000000000000000cb`0000000000000000005q`000000000000000000er`0000000000000000000h`43968`1905-04-29 00:00:00.0`1109`0000000000000000002i`60`000000000000000000cb`000000000000000000cb
277368`d`00000000000000000026`000000000000000004q3`0000000000000000000e`000000000000000000a3`0000000000000000000i`43800`1906-05-22 00:00:00.0`83`0000000000000000008y`155`000000000000000004q3`000000000000000004q3
272250`v`0000000000000000000a`000000000000000000rx`0000000000000000005z`000000000000000000bv`0000000000000000000p`43864`1905-07-09 00:00:00.0`1366`0000000000000000008c`2`000000000000000000rx`000000000000000000rx
277207`f`0000000000000000002t`000000000000000004lm`00000000000000000018`000000000000000000f4`0000000000000000000d`43981`1907-10-07 00:00:00.0`538`0000000000000000006d`52`000000000000000004lm`000000000000000004lm
272758`4`0000000000000000003x`00000000000000000161`0000000000000000003r`0000000000000000008c`0000000000000000000f`43737`1904-09-30 00:00:00.0`1721`000000000000000000bv`69`00000000000000000161`00000000000000000161
274316`s`00000000000000000034`000000000000000002db`0000000000000000003s`000000000000000000gp`00000000000000000004`44038`1905-12-18 00:00:00.0`1469`00000000000000000003`94`000000000000000002db`000000000000000002db
272308`9`00000000000000000011`000000000000000000tj`00000000000000000039`000000000000000000h6`0000000000000000000s`44055`1907-10-10 00:00:00.0`12`00000000000000000026`146`000000000000000000tj`000000000000000000tj
273920`2`0000000000000000001z`0000000000000000022b`0000000000000000000f`000000000000000000m3`00000000000000000009`44232`1905-12-10 00:00:00.0`708`0000000000000000000a`24`0000000000000000022b`0000000000000000022b
276410`e`00000000000000000027`000000000000000003zh`0000000000000000001e`000000000000000000hp`00000000000000000002`44074`1902-12-27 00:00:00.0`1744`00000000000000000078`80`000000000000000003zh`000000000000000003zh
275770`x`00000000000000000010`000000000000000003hp`0000000000000000000d`000000000000000000e8`0000000000000000000e`43949`1904-06-26 00:00:00.0`425`0000000000000000005e`62`000000000000000003hp`000000000000000003hp
271752`t`0000000000000000003c`000000000000000000e3`0000000000000000004o`00000000000000000057`0000000000000000000t`43624`1900-09-02 00:00:00.0`484`00000000000000000099`121`000000000000000000e3`000000000000000000e3
274880`1`0000000000000000002l`000000000000000002sz`00000000000000000055`000000000000000000si`00000000000000000001`44463`1907-10-09 00:00:00.0`234`000000000000000000ga`119`000000000000000002sz`000000000000000002sz
275563`7`00000000000000000004`000000000000000003by`00000000000000000045`000000000000000000do`00000000000000000007`43929`1907-04-03 00:00:00.0`697`0000000000000000002t`67`000000000000000003by`000000000000000003by
275832`o`0000000000000000002w`000000000000000003jf`0000000000000000002e`000000000000000000o7`0000000000000000000o`44308`1903-05-27 00:00:00.0`1095`000000000000000000gw`89`000000000000000003jf`000000000000000003jf
271689`k`0000000000000000003u`000000000000000000cc`00000000000000000062`000000000000000000ga`0000000000000000000k`44023`1901-06-11 00:00:00.0`1255`0000000000000000009l`92`000000000000000000cc`000000000000000000cc
277427`c`0000000000000000003p`000000000000000004rq`0000000000000000001i`0000000000000000004w`0000000000000000000c`43613`1902-10-11 00:00:00.0`346`0000000000000000003x`122`000000000000000004rq`000000000000000004rq
275731`r`0000000000000000002z`000000000000000003gm`00000000000000000050`000000000000000000ah`0000000000000000000r`43814`1900-10-11 00:00:00.0`400`000000000000000000hr`145`000000000000000003gm`000000000000000003gm
275737`a`0000000000000000001c`000000000000000003gs`00000000000000000006`000000000000000000b7`0000000000000000000a`43840`1904-05-21 00:00:00.0`1427`000000000000000000d2`147`000000000000000003gs`000000000000000003gs
276091`6`0000000000000000004g`000000000000000003qm`0000000000000000004c`000000000000000000fr`00000000000000000006`44004`1904-11-09 00:00:00.0`824`00000000000000000034`173`000000000000000003qm`000000000000000003qm
276963`5`0000000000000000003g`000000000000000004eu`0000000000000000000k`00000000000000000062`00000000000000000005`43655`1906-03-02 00:00:00.0`1060`00000000000000000011`32`000000000000000004eu`000000000000000004eu
271680`z`00000000000000000025`000000000000000000c3`0000000000000000004j`000000000000000000hm`00000000000000000003`44071`1907-06-12 00:00:00.0`1290`000000000000000000ec`59`000000000000000000c3`000000000000000000c3
276896`3`0000000000000000003q`000000000000000004cz`0000000000000000005m`0000000000000000001e`0000000000000000000l`43487`1900-09-08 00:00:00.0`1368`0000000000000000008b`95`000000000000000004cz`000000000000000004cz
274423`l`0000000000000000004y`000000000000000002ga`0000000000000000005r`0000000000000000002v`0000000000000000000j`43540`1903-04-12 00:00:00.0`656`00000000000000000090`55`000000000000000002ga`000000000000000002ga
276128`j`0000000000000000003v`000000000000000003rn`00000000000000000068`000000000000000000r3`0000000000000000000m`44412`1901-05-31 00:00:00.0`409`0000000000000000009s`58`000000000000000003rn`000000000000000003rn
277082`w`0000000000000000003j`000000000000000004i5`00000000000000000022`0000000000000000004r`0000000000000000000n`43608`1900-12-31 00:00:00.0`1253`0000000000000000001z`51`000000000000000004i5`000000000000000004i5
275390`m`0000000000000000002f`00000000000000000375`0000000000000000000n`0000000000000000002a`0000000000000000000g`43519`1904-01-03 00:00:00.0`1289`000000000000000000fx`170`00000000000000000375`00000000000000000375
275632`n`0000000000000000001h`000000000000000003dv`0000000000000000003y`000000000000000000u1`0000000000000000000b`44518`1903-03-15 00:00:00.0`756`00000000000000000063`131`000000000000000003dv`000000000000000003dv
271710`g`0000000000000000001s`000000000000000000cx`0000000000000000003t`00000000000000000095`0000000000000000000q`43766`1906-03-12 00:00:00.0`2`000000000000000000i1`63`000000000000000000cx`000000000000000000cx
275679`b`0000000000000000003a`000000000000000003f6`0000000000000000004e`000000000000000000fw`0000000000000000000u`44009`1902-05-06 00:00:00.0`118`00000000000000000027`38`000000000000000003f6`000000000000000003f6
272669`y`00000000000000000015`0000000000000000013k`00000000000000000020`000000000000000000tt`00000000000000000008`44510`1901-02-15 00:00:00.0`471`00000000000000000010`103`0000000000000000013k`0000000000000000013k
275205`q`0000000000000000001l`00000000000000000320`00000000000000000056`000000000000000000vv`0000000000000000000h`44584`1907-07-26 00:00:00.0`1006`0000000000000000003c`7`00000000000000000320`00000000000000000320
274724`u`0000000000000000000z`000000000000000002on`00000000000000000008`000000000000000000ng`0000000000000000000i`44281`1907-10-18 00:00:00.0`39`0000000000000000002l`182`000000000000000002on`000000000000000002on
276366`8`0000000000000000000x`000000000000000003y9`0000000000000000005s`000000000000000000vb`0000000000000000000p`44564`1901-06-22 00:00:00.0`1573`000000000000000000b4`22`000000000000000003y9`000000000000000003y9
273174`h`00000000000000000032`000000000000000001hl`0000000000000000005l`0000000000000000009j`0000000000000000000d`43780`1904-07-21 00:00:00.0`1784`0000000000000000008m`68`000000000000000001hl`000000000000000001hl
274979`i`00000000000000000038`000000000000000002vq`00000000000000000051`00000000000000000067`0000000000000000000f`43660`1903-10-09 00:00:00.0`449`0000000000000000005n`25`000000000000000002vq`000000000000000002vq
271397`p`0000000000000000002u`00000000000000000048`00000000000000000035`000000000000000000jn`00000000000000000004`44144`1903-02-03 00:00:00.0`666`0000000000000000006h`169`00000000000000000048`00000000000000000048
277020`d`0000000000000000003h`000000000000000004gf`0000000000000000005v`000000000000000000ns`0000000000000000000s`44293`1905-07-28 00:00:00.0`1057`00000000000000000004`84`000000000000000004gf`000000000000000004gf
271732`v`0000000000000000003i`000000000000000000dj`0000000000000000005y`000000000000000000d1`00000000000000000009`43906`1904-07-04 00:00:00.0`1214`0000000000000000002w`166`000000000000000000dj`000000000000000000dj
275309`f`00000000000000000024`0000000000000000034w`0000000000000000001d`000000000000000000la`00000000000000000002`44203`1906-02-20 00:00:00.0`1577`000000000000000000gt`43`0000000000000000034w`0000000000000000034w
274040`4`0000000000000000000e`0000000000000000025n`0000000000000000002o`0000000000000000007f`0000000000000000000e`43704`1905-10-30 00:00:00.0`1300`000000000000000000gj`109`0000000000000000025n`0000000000000000025n
276038`s`00000000000000000018`000000000000000003p5`0000000000000000004a`000000000000000000l6`0000000000000000000t`44199`1906-07-17 00:00:00.0`215`0000000000000000009b`27`000000000000000003p5`000000000000000003p5
273836`9`0000000000000000003r`000000000000000001zz`0000000000000000004x`000000000000000000ij`00000000000000000001`44104`1902-03-06 00:00:00.0`228`000000000000000000hq`90`000000000000000001zz`000000000000000001zz
274009`2`0000000000000000003s`0000000000000000024s`0000000000000000005p`0000000000000000005n`00000000000000000007`43640`1905-06-06 00:00:00.0`1624`000000000000000000cc`3`0000000000000000024s`0000000000000000024s
274209`e`00000000000000000039`000000000000000002ac`0000000000000000004v`000000000000000000jt`0000000000000000000o`44150`1900-11-21 00:00:00.0`1736`000000000000000000cd`78`000000000000000002ac`000000000000000002ac
276002`x`0000000000000000000f`000000000000000003o5`0000000000000000004l`00000000000000000061`0000000000000000000k`43654`1904-01-09 00:00:00.0`1647`000000000000000000d3`10`000000000000000003o5`000000000000000003o5
271712`t`0000000000000000001e`000000000000000000cz`0000000000000000004u`000000000000000000qe`0000000000000000000c`44387`1907-11-01 00:00:00.0`791`0000000000000000003u`101`000000000000000000cz`000000000000000000cz
275738`1`0000000000000000000d`000000000000000003gt`00000000000000000049`000000000000000000f2`0000000000000000000r`43979`1901-04-19 00:00:00.0`1546`000000000000000000fl`141`000000000000000003gt`000000000000000003gt
276150`7`0000000000000000004o`000000000000000003s9`0000000000000000003z`000000000000000000bl`0000000000000000000a`43854`1906-11-09 00:00:00.0`1151`000000000000000000cs`112`000000000000000003s9`000000000000000003s9
273608`o`00000000000000000045`000000000000000001tn`0000000000000000002y`000000000000000000fm`00000000000000000006`43999`1907-05-14 00:00:00.0`414`00000000000000000058`37`000000000000000001tn`000000000000000001tn
272343`k`0000000000000000002e`000000000000000000ui`0000000000000000000h`000000000000000000qg`00000000000000000005`44389`1903-03-23 00:00:00.0`126`00000000000000000053`71`000000000000000000ui`000000000000000000ui
275985`c`0000000000000000001i`000000000000000003no`0000000000000000003k`000000000000000000a0`00000000000000000003`43797`1902-03-05 00:00:00.0`111`000000000000000000gy`79`000000000000000003no`000000000000000003no
276738`r`00000000000000000050`0000000000000000048l`00000000000000000059`000000000000000000el`0000000000000000000l`43962`1904-06-11 00:00:00.0`1123`000000000000000000c0`36`0000000000000000048l`0000000000000000048l
275108`a`00000000000000000006`000000000000000002zb`0000000000000000002a`000000000000000000qi`0000000000000000000j`44391`1906-02-13 00:00:00.0`356`0000000000000000003p`120`000000000000000002zb`000000000000000002zb
275348`6`0000000000000000004c`0000000000000000035z`00000000000000000036`000000000000000000ow`0000000000000000000m`44333`1904-09-12 00:00:00.0`990`000000000000000000bz`93`0000000000000000035z`0000000000000000035z
273154`5`0000000000000000000k`000000000000000001h1`0000000000000000000l`000000000000000000nx`0000000000000000000n`44298`1903-01-21 00:00:00.0`38`0000000000000000002z`4`000000000000000001h1`000000000000000001h1
273799`z`0000000000000000004j`000000000000000001yy`0000000000000000001y`000000000000000000l8`0000000000000000000g`44201`1906-08-22 00:00:00.0`1016`00000000000000000084`104`000000000000000001yy`000000000000000001yy
271826`3`00000000000000000022`000000000000000000g5`0000000000000000001u`000000000000000000ad`0000000000000000000b`43810`1905-08-06 00:00:00.0`691`000000000000000000ep`138`000000000000000000g5`000000000000000000g5
275503`l`0000000000000000000n`000000000000000003aa`00000000000000000064`0000000000000000003j`0000000000000000000q`43564`1901-03-30 00:00:00.0`741`000000000000000000hp`188`000000000000000003aa`000000000000000003aa
272292`j`0000000000000000003y`000000000000000000t3`0000000000000000005o`000000000000000000cy`0000000000000000000u`43903`1904-05-28 00:00:00.0`1185`000000000000000000bm`183`000000000000000000t3`000000000000000000t3
272976`w`0000000000000000003t`000000000000000001c3`00000000000000000023`000000000000000000s4`00000000000000000008`44449`1906-06-04 00:00:00.0`510`0000000000000000001c`133`000000000000000001c3`000000000000000001c3
273304`m`0000000000000000004e`000000000000000001l7`0000000000000000001t`0000000000000000008k`0000000000000000000h`43745`1907-12-17 00:00:00.0`69`0000000000000000006n`107`000000000000000001l7`000000000000000001l7
272642`n`00000000000000000020`0000000000000000012t`00000000000000000048`000000000000000000bj`0000000000000000000i`43852`1903-08-29 00:00:00.0`21`0000000000000000004g`48`0000000000000000012t`0000000000000000012t
273612`g`00000000000000000008`000000000000000001tr`0000000000000000000s`0000000000000000001o`0000000000000000000p`43497`1903-03-30 00:00:00.0`1239`0000000000000000003g`160`000000000000000001tr`000000000000000001tr
275011`b`00000000000000000035`000000000000000002wm`0000000000000000005j`0000000000000000004f`0000000000000000000d`43596`1901-11-28 00:00:00.0`556`0000000000000000005h`124`000000000000000002wm`000000000000000002wm
273285`y`0000000000000000001d`000000000000000001ko`0000000000000000003l`00000000000000000083`0000000000000000000f`43728`1902-11-03 00:00:00.0`847`00000000000000000025`77`000000000000000001ko`000000000000000001ko
271521`q`0000000000000000002o`0000000000000000007o`00000000000000000029`000000000000000000in`00000000000000000004`44108`1902-12-19 00:00:00.0`1314`000000000000000000gh`134`0000000000000000007o`0000000000000000007o
271329`u`0000000000000000004a`0000000000000000002c`0000000000000000002g`000000000000000000pb`0000000000000000000s`44348`1902-10-13 00:00:00.0`835`0000000000000000007v`178`0000000000000000002c`0000000000000000002c
276201`8`0000000000000000004x`000000000000000003to`0000000000000000005d`0000000000000000007w`00000000000000000009`43721`1902-01-15 00:00:00.0`1506`00000000000000000087`184`000000000000000003to`000000000000000003to
273446`h`0000000000000000004v`000000000000000001p5`00000000000000000009`000000000000000000rt`00000000000000000002`44438`1900-10-05 00:00:00.0`480`000000000000000000gv`139`000000000000000001p5`000000000000000001p5
274220`i`0000000000000000004l`000000000000000002an`0000000000000000000u`000000000000000000fv`0000000000000000000e`44008`1900-07-08 00:00:00.0`700`000000000000000000hz`127`000000000000000002an`000000000000000002an
276651`p`0000000000000000004u`00000000000000000466`0000000000000000002s`000000000000000000e5`0000000000000000000t`43946`1902-12-22 00:00:00.0`1272`000000000000000000d7`87`00000000000000000466`00000000000000000466
276371`d`00000000000000000049`000000000000000003ye`00000000000000000001`0000000000000000000a`00000000000000000001`43447`1900-12-06 00:00:00.0`1442`0000000000000000006q`53`000000000000000003ye`000000000000000003ye
273469`v`0000000000000000003z`000000000000000001ps`0000000000000000000q`000000000000000000ge`00000000000000000007`44027`1905-04-27 00:00:00.0`1548`0000000000000000006m`64`000000000000000001ps`000000000000000001ps
272370`f`0000000000000000002y`000000000000000000v9`00000000000000000033`000000000000000000cf`0000000000000000000o`43884`1901-02-03 00:00:00.0`1269`0000000000000000003q`118`000000000000000000v9`000000000000000000v9
274633`4`0000000000000000000h`000000000000000002m4`00000000000000000037`0000000000000000005f`0000000000000000000k`43632`1906-08-19 00:00:00.0`1148`000000000000000000cp`41`000000000000000002m4`000000000000000002m4
276627`s`0000000000000000003k`0000000000000000045i`0000000000000000001b`000000000000000000or`0000000000000000000c`44328`1907-07-05 00:00:00.0`165`0000000000000000004y`57`0000000000000000045i`0000000000000000045i
272883`9`0000000000000000002a`0000000000000000019i`0000000000000000005x`000000000000000000h7`0000000000000000000r`44056`1904-05-27 00:00:00.0`1157`000000000000000000gg`190`0000000000000000019i`0000000000000000019i
276728`2`00000000000000000036`0000000000000000048b`0000000000000000004s`000000000000000000ip`0000000000000000000a`44110`1900-02-24 00:00:00.0`1783`00000000000000000075`35`0000000000000000048b`0000000000000000048b
274518`e`0000000000000000000l`000000000000000002ix`00000000000000000030`000000000000000000tv`00000000000000000006`44512`1907-06-04 00:00:00.0`1565`000000000000000000hg`33`000000000000000002ix`000000000000000002ix
274219`x`0000000000000000001y`000000000000000002am`0000000000000000005b`000000000000000000vo`00000000000000000005`44577`1903-12-10 00:00:00.0`1323`00000000000000000054`110`000000000000000002am`000000000000000002am
276592`t`0000000000000000001u`0000000000000000044j`00000000000000000021`0000000000000000009n`00000000000000000003`43784`1905-12-19 00:00:00.0`85`0000000000000000007p`116`0000000000000000044j`0000000000000000044j
276501`1`00000000000000000023`00000000000000000420`0000000000000000000c`000000000000000000cr`0000000000000000000l`43896`1907-01-07 00:00:00.0`781`0000000000000000003v`102`00000000000000000420`00000000000000000420
274585`7`0000000000000000001t`000000000000000002ks`00000000000000000014`000000000000000000pn`0000000000000000000j`44360`1902-11-20 00:00:00.0`1809`000000000000000000gb`125`000000000000000002ks`000000000000000002ks
277269`o`00000000000000000048`000000000000000004nc`0000000000000000000v`000000000000000000jw`0000000000000000000m`44153`1905-09-17 00:00:00.0`722`0000000000000000003j`126`000000000000000004nc`000000000000000004nc
276416`k`0000000000000000000s`000000000000000003zn`00000000000000000044`000000000000000000i5`0000000000000000000n`44090`1907-09-12 00:00:00.0`1525`0000000000000000007n`76`000000000000000003zn`000000000000000003zn
276124`c`0000000000000000003l`000000000000000003rj`0000000000000000004d`000000000000000000c0`0000000000000000000g`43869`1903-07-18 00:00:00.0`219`0000000000000000002f`14`000000000000000003rj`000000000000000003rj
273165`r`00000000000000000029`000000000000000001hc`0000000000000000001a`000000000000000000hi`0000000000000000000b`44067`1906-09-10 00:00:00.0`1807`0000000000000000006s`44`000000000000000001hc`000000000000000001hc
274448`a`0000000000000000002g`000000000000000002gz`00000000000000000057`000000000000000000ed`0000000000000000000q`43954`1905-10-18 00:00:00.0`251`00000000000000000082`135`000000000000000002gz`000000000000000002gz
273090`6`00000000000000000009`000000000000000001f9`0000000000000000001p`000000000000000000de`0000000000000000000u`43919`1901-10-07 00:00:00.0`80`000000000000000000d9`136`000000000000000001f9`000000000000000001f9
273667`5`0000000000000000000u`000000000000000001va`00000000000000000040`0000000000000000009d`00000000000000000008`43774`1900-07-16 00:00:00.0`783`00000000000000000086`117`000000000000000001va`000000000000000001va
274045`z`0000000000000000002s`0000000000000000025s`0000000000000000000g`000000000000000000ne`0000000000000000000h`44279`1904-04-07 00:00:00.0`212`000000000000000000g5`15`0000000000000000025s`0000000000000000025s
276333`3`00000000000000000001`000000000000000003xc`0000000000000000006a`000000000000000000re`0000000000000000000i`44423`1904-12-06 00:00:00.0`837`00000000000000000073`50`000000000000000003xc`000000000000000003xc
277013`l`0000000000000000000q`000000000000000004g8`0000000000000000000t`000000000000000000ay`0000000000000000000p`43831`1903-11-20 00:00:00.0`1560`000000000000000000g0`13`000000000000000004g8`000000000000000004g8
271319`j`00000000000000000033`00000000000000000022`0000000000000000004f`000000000000000000ff`0000000000000000000d`43992`1907-02-21 00:00:00.0`258`000000000000000000db`168`00000000000000000022`00000000000000000022
275611`w`00000000000000000037`000000000000000003da`0000000000000000002q`000000000000000000gs`0000000000000000000f`44041`1907-03-11 00:00:00.0`717`0000000000000000009m`185`000000000000000003da`000000000000000003da
272198`m`0000000000000000001b`000000000000000000qh`0000000000000000002d`000000000000000000ta`00000000000000000004`44491`1903-05-20 00:00:00.0`388`0000000000000000001h`149`000000000000000000qh`000000000000000000qh
277437`n`0000000000000000004s`000000000000000004s0`0000000000000000005c`000000000000000000ez`0000000000000000000s`43976`1907-07-21 00:00:00.0`1311`000000000000000000a9`86`000000000000000004s0`000000000000000004s0
276321`g`00000000000000000030`000000000000000003x0`0000000000000000003f`0000000000000000005a`00000000000000000009`43627`1906-12-27 00:00:00.0`399`000000000000000000e9`54`000000000000000003x0`000000000000000003x0
275810`b`00000000000000000021`000000000000000003it`0000000000000000004r`000000000000000000ps`00000000000000000002`44365`1901-02-09 00:00:00.0`661`00000000000000000065`180`000000000000000003it`000000000000000003it
273644`y`0000000000000000000c`000000000000000001un`0000000000000000002x`000000000000000000uv`0000000000000000000e`44548`1900-09-26 00:00:00.0`557`0000000000000000001s`6`000000000000000001un`000000000000000001un
272688`q`00000000000000000014`00000000000000000143`0000000000000000000j`000000000000000000rk`0000000000000000000t`44429`1906-03-08 00:00:00.0`547`000000000000000000gn`156`00000000000000000143`00000000000000000143
276326`u`0000000000000000000v`000000000000000003x5`0000000000000000002r`000000000000000000kh`00000000000000000001`44174`1903-01-28 00:00:00.0`1555`000000000000000000c7`20`000000000000000003x5`000000000000000003x5
275837`8`00000000000000000044`000000000000000003jk`0000000000000000002j`000000000000000000ck`00000000000000000007`43889`1905-02-09 00:00:00.0`1682`0000000000000000008r`163`000000000000000003jk`000000000000000003jk
271984`h`0000000000000000004d`000000000000000000kj`00000000000000000047`000000000000000000du`0000000000000000000o`43935`1900-04-27 00:00:00.0`947`0000000000000000003a`74`000000000000000000kj`000000000000000000kj
274818`i`0000000000000000001a`000000000000000002r9`0000000000000000004n`0000000000000000008v`0000000000000000000k`43756`1901-09-28 00:00:00.0`1619`00000000000000000015`23`000000000000000002r9`000000000000000002r9
271905`p`0000000000000000001p`000000000000000000ic`0000000000000000000b`00000000000000000020`0000000000000000000c`43509`1905-01-12 00:00:00.0`1798`0000000000000000001l`142`000000000000000000ic`000000000000000000ic
277102`d`00000000000000000040`000000000000000004ip`0000000000000000005w`000000000000000000cp`0000000000000000000r`43894`1900-05-05 00:00:00.0`596`000000000000000000d5`137`000000000000000004ip`000000000000000004ip
276570`v`0000000000000000000g`0000000000000000043x`0000000000000000000y`0000000000000000009l`0000000000000000000a`43782`1903-09-06 00:00:00.0`260`0000000000000000005a`158`0000000000000000043x`0000000000000000043x
275203`f`0000000000000000000t`0000000000000000031y`0000000000000000004k`0000000000000000009h`00000000000000000006`43778`1904-09-11 00:00:00.0`1188`00000000000000000089`72`0000000000000000031y`0000000000000000031y
274606`4`0000000000000000004f`000000000000000002ld`0000000000000000006c`0000000000000000002x`00000000000000000005`43542`1902-11-23 00:00:00.0`43`000000000000000000eb`186`000000000000000002ld`000000000000000002ld
272703`s`0000000000000000002q`0000000000000000014i`0000000000000000004z`000000000000000000bf`00000000000000000003`43848`1906-03-13 00:00:00.0`689`0000000000000000007l`8`0000000000000000014i`0000000000000000014i
277211`9`0000000000000000002d`000000000000000004lq`00000000000000000016`000000000000000000cm`0000000000000000000l`43891`1906-05-20 00:00:00.0`623`0000000000000000000z`181`000000000000000004lq`000000000000000004lq
272994`2`0000000000000000003f`000000000000000001cl`0000000000000000002b`000000000000000000dt`0000000000000000000j`43934`1904-03-21 00:00:00.0`1615`000000000000000000cl`113`000000000000000001cl`000000000000000001cl
274366`e`0000000000000000004r`000000000000000002ep`0000000000000000003w`000000000000000000mx`0000000000000000000m`44262`1902-03-09 00:00:00.0`1778`000000000000000000dx`49`000000000000000002ep`000000000000000002ep
275258`x`0000000000000000002x`0000000000000000033h`0000000000000000003o`000000000000000000tx`0000000000000000000n`44514`1906-08-16 00:00:00.0`1261`0000000000000000000x`96`0000000000000000033h`0000000000000000033h
275873`t`0000000000000000000j`000000000000000003kk`00000000000000000019`000000000000000000ut`0000000000000000000g`44546`1907-01-09 00:00:00.0`1759`00000000000000000032`154`000000000000000003kk`000000000000000003kk
274108`1`0000000000000000002r`0000000000000000027j`0000000000000000004h`0000000000000000002b`0000000000000000000b`43520`1903-03-18 00:00:00.0`1422`00000000000000000038`177`0000000000000000027j`0000000000000000027j
271739`7`0000000000000000002j`000000000000000000dq`00000000000000000046`000000000000000000ey`0000000000000000000q`43975`1901-08-02 00:00:00.0`1175`000000000000000000ho`175`000000000000000000dq`000000000000000000dq
277066`o`00000000000000000047`000000000000000004hp`00000000000000000013`0000000000000000000c`0000000000000000000u`43449`1901-09-04 00:00:00.0`1520`000000000000000000aw`165`000000000000000004hp`000000000000000004hp
274446`k`0000000000000000004n`000000000000000002gx`00000000000000000005`000000000000000000jo`00000000000000000008`44145`1900-01-10 00:00:00.0`612`0000000000000000002u`174`000000000000000002gx`000000000000000002gx
276135`c`0000000000000000000b`000000000000000003ru`0000000000000000003m`000000000000000000bt`0000000000000000000h`43862`1901-06-16 00:00:00.0`1661`000000000000000000hm`153`000000000000000003ru`000000000000000003ru
271428`r`0000000000000000000y`00000000000000000053`0000000000000000002p`000000000000000000dg`0000000000000000000i`43921`1903-08-02 00:00:00.0`973`0000000000000000009g`143`00000000000000000053`00000000000000000053
272035`a`0000000000000000004k`000000000000000000ly`0000000000000000001k`0000000000000000006i`0000000000000000000p`43671`1903-07-19 00:00:00.0`1002`000000000000000000f2`106`000000000000000000ly`000000000000000000ly
277164`6`0000000000000000004z`000000000000000004kf`0000000000000000004i`000000000000000000jd`0000000000000000000d`44134`1903-06-19 00:00:00.0`463`0000000000000000003h`17`000000000000000004kf`000000000000000004kf
273231`5`00000000000000000016`000000000000000001j6`0000000000000000004w`000000000000000000uf`0000000000000000000f`44532`1900-12-30 00:00:00.0`576`00000000000000000067`128`000000000000000001j6`000000000000000001j6
276423`z`0000000000000000002b`000000000000000003zu`0000000000000000000i`0000000000000000009m`00000000000000000004`43783`1903-11-05 00:00:00.0`386`000000000000000000bb`189`000000000000000003zu`000000000000000003zu
276537`3`0000000000000000003w`00000000000000000430`0000000000000000001o`000000000000000000b4`0000000000000000000s`43837`1907-06-15 00:00:00.0`840`000000000000000000do`82`00000000000000000430`00000000000000000430
273256`l`0000000000000000003o`000000000000000001jv`0000000000000000005k`000000000000000000mw`00000000000000000009`44261`1901-03-04 00:00:00.0`1225`000000000000000000hj`114`000000000000000001jv`000000000000000001jv
276643`j`00000000000000000019`0000000000000000045y`0000000000000000004b`000000000000000000tg`00000000000000000002`44497`1906-09-30 00:00:00.0`1243`0000000000000000007a`21`0000000000000000045y`0000000000000000045y
271585`w`0000000000000000004h`0000000000000000009g`00000000000000000002`000000000000000000i8`0000000000000000000e`44093`1901-06-29 00:00:00.0`198`000000000000000000ex`70`0000000000000000009g`0000000000000000009g
271291`m`00000000000000000046`0000000000000000001a`0000000000000000001g`000000000000000000bd`0000000000000000000t`43846`1905-09-07 00:00:00.0`1675`0000000000000000003i`66`0000000000000000001a`0000000000000000001a
273959`n`00000000000000000013`0000000000000000023e`00000000000000000066`000000000000000000l0`00000000000000000001`44193`1906-05-31 00:00:00.0`845`0000000000000000006x`75`0000000000000000023e`0000000000000000023e
271259`g`00000000000000000005`0000000000000000000e`0000000000000000001x`00000000000000000002`00000000000000000007`43439`1900-10-28 00:00:00.0`740`000000000000000000bo`65`0000000000000000000e`0000000000000000000e
272071`b`0000000000000000003m`000000000000000000my`0000000000000000006e`0000000000000000003a`0000000000000000000o`43555`1901-08-25 00:00:00.0`725`000000000000000000av`152`000000000000000000my`000000000000000000my
