00000000000000000006`352`000000000000000004w9`000000000000000006gu`4908`2013-02-03 01:00:00.0`8383
0000000000000000004c`71`0000000000000000026w`00000000000000000b5m`4843`2013-02-05 01:00:00.0`14459
0000000000000000000k`219`00000000000000000779`0000000000000000030w`3901`2013-02-06 01:00:00.0`3921
000000000000000000eg`79`000000000000000005zc`000000000000000007jk`6148`2013-02-04 01:00:00.0`9777
000000000000000000b7`36`000000000000000001g1`000000000000000003gp`5107`2013-02-02 01:00:00.0`4490
000000000000000000as`120`000000000000000006yg`000000000000000009mg`5092`2013-02-03 01:00:00.0`12473
000000000000000000ii`93`000000000000000006p9`00000000000000000dzq`487`2013-02-05 01:00:00.0`18135
0000000000000000004j`400`000000000000000001bf`000000000000000003zq`4850`2013-02-06 01:00:00.0`5175
0000000000000000005m`310`000000000000000002tx`000000000000000000t2`4889`2013-02-04 01:00:00.0`1047
0000000000000000005r`203`000000000000000002s3`000000000000000007z6`4894`2013-02-02 01:00:00.0`10339
0000000000000000009d`233`000000000000000001v6`000000000000000001bt`5041`2013-02-03 01:00:00.0`1722
000000000000000000j6`4`000000000000000002pc`00000000000000000cpi`511`2013-02-05 01:00:00.0`16471
0000000000000000007u`104`000000000000000001mc`000000000000000004j6`4986`2013-02-06 01:00:00.0`5875
0000000000000000007h`335`000000000000000006bd`000000000000000000oj`4973`2013-02-04 01:00:00.0`884
00000000000000000068`444`00000000000000000625`00000000000000000ak0`4928`2013-02-02 01:00:00.0`13681
00000000000000000022`445`000000000000000000a9`0000000000000000082l`4758`2013-02-03 01:00:00.0`10462
000000000000000000g7`471`000000000000000007b0`00000000000000000425`6211`2013-02-05 01:00:00.0`5262
0000000000000000000n`138`000000000000000007vk`00000000000000000cks`3904`2013-02-06 01:00:00.0`16301
000000000000000000gm`460`000000000000000002lu`000000000000000001l7`6226`2013-02-04 01:00:00.0`2060
000000000000000000bh`188`000000000000000004n6`000000000000000007qp`5117`2013-02-02 01:00:00.0`10034
000000000000000000i0`183`000000000000000006yy`000000000000000004zb`6276`2013-02-03 01:00:00.0`6456
000000000000000000jk`432`0000000000000000021d`000000000000000005u3`6132`2013-02-05 01:00:00.0`7564
0000000000000000003y`133`000000000000000004rf`000000000000000004th`4829`2013-02-06 01:00:00.0`6246
000000000000000000ih`431`000000000000000000ax`000000000000000008od`486`2013-02-04 01:00:00.0`11246
0000000000000000003t`107`000000000000000006e2`000000000000000001n2`4824`2013-02-02 01:00:00.0`2127
000000000000000000ev`292`00000000000000000388`00000000000000000b65`6163`2013-02-03 01:00:00.0`14478
000000000000000000c6`529`000000000000000005b8`000000000000000002kh`5142`2013-02-05 01:00:00.0`3330
00000000000000000081`418`000000000000000002q4`000000000000000004be`4993`2013-02-06 01:00:00.0`5595
000000000000000000cj`48`000000000000000007q5`000000000000000002z6`5155`2013-02-04 01:00:00.0`3859
000000000000000000hf`239`000000000000000006cs`000000000000000001nh`6255`2013-02-02 01:00:00.0`2142
0000000000000000004e`160`000000000000000007cv`00000000000000000dyz`4845`2013-02-03 01:00:00.0`18108
00000000000000000020`124`000000000000000005pl`00000000000000000duv`4756`2013-02-05 01:00:00.0`17960
0000000000000000006o`197`000000000000000006k8`00000000000000000bud`4944`2013-02-06 01:00:00.0`15350
00000000000000000056`77`0000000000000000019q`00000000000000000b2j`4873`2013-02-04 01:00:00.0`14348
000000000000000000h8`283`000000000000000006lw`0000000000000000008d`6248`2013-02-02 01:00:00.0`302
000000000000000000ap`295`000000000000000004nr`000000000000000000yu`5089`2013-02-03 01:00:00.0`1255
000000000000000000ba`475`000000000000000000xg`000000000000000002o3`5110`2013-02-05 01:00:00.0`3460
000000000000000000cy`242`000000000000000006wd`00000000000000000cno`5170`2013-02-06 01:00:00.0`16405
00000000000000000008`238`000000000000000003vc`0000000000000000012h`4910`2013-02-04 01:00:00.0`1386
0000000000000000005s`134`0000000000000000049w`000000000000000006pv`4895`2013-02-02 01:00:00.0`8708
000000000000000000a3`457`000000000000000004h8`000000000000000005fb`5067`2013-02-03 01:00:00.0`7032
0000000000000000009x`178`000000000000000003hq`0000000000000000014b`5061`2013-02-05 01:00:00.0`1452
0000000000000000005l`257`000000000000000004j7`00000000000000000bgv`4888`2013-02-06 01:00:00.0`14864
00000000000000000051`184`000000000000000001c3`00000000000000000870`4868`2013-02-04 01:00:00.0`10621
000000000000000000im`277`000000000000000004p6`000000000000000005nx`491`2013-02-02 01:00:00.0`7342
0000000000000000007f`139`000000000000000006q6`0000000000000000046r`4971`2013-02-03 01:00:00.0`5428
0000000000000000007o`127`000000000000000007h9`00000000000000000a9b`4980`2013-02-05 01:00:00.0`13296
00000000000000000035`275`000000000000000003xe`00000000000000000dce`4800`2013-02-06 01:00:00.0`17295
000000000000000000ag`87`000000000000000001sj`000000000000000008fw`5080`2013-02-04 01:00:00.0`10941
000000000000000000jb`244`000000000000000001it`0000000000000000083i`4782`2013-02-02 01:00:00.0`10495
000000000000000000hn`290`000000000000000006mq`000000000000000008gc`6263`2013-02-03 01:00:00.0`10957
000000000000000000a6`477`00000000000000000673`0000000000000000064g`5070`2013-02-05 01:00:00.0`7937
000000000000000000c3`294`00000000000000000050`000000000000000007qf`5139`2013-02-06 01:00:00.0`10024
0000000000000000005v`255`0000000000000000051a`00000000000000000di5`4898`2013-02-04 01:00:00.0`17502
000000000000000000c9`479`000000000000000004ms`000000000000000008vk`5145`2013-02-02 01:00:00.0`11505
000000000000000000a7`346`000000000000000005y4`00000000000000000019`5071`2013-02-03 01:00:00.0`46
000000000000000000ct`53`000000000000000004s6`000000000000000008ei`5165`2013-02-05 01:00:00.0`10891
0000000000000000007e`369`00000000000000000306`0000000000000000015p`4970`2013-02-06 01:00:00.0`1502
0000000000000000005y`513`000000000000000001to`000000000000000001hj`4918`2013-02-04 01:00:00.0`1928
000000000000000000ef`221`000000000000000003lr`000000000000000008rs`6147`2013-02-02 01:00:00.0`11369
000000000000000000ah`64`00000000000000000499`000000000000000007zc`5081`2013-02-03 01:00:00.0`10345
000000000000000000g8`439`0000000000000000034f`000000000000000002g5`6212`2013-02-05 01:00:00.0`3174
0000000000000000001d`315`0000000000000000012u`00000000000000000dvy`6288`2013-02-06 01:00:00.0`17999
0000000000000000007d`118`0000000000000000011c`000000000000000002ic`4969`2013-02-04 01:00:00.0`3253
000000000000000000f7`41`000000000000000005wn`000000000000000000gf`6175`2013-02-02 01:00:00.0`592
0000000000000000002o`57`000000000000000004sh`000000000000000007xq`4780`2013-02-03 01:00:00.0`10287
000000000000000000da`473`000000000000000001yd`00000000000000000dmu`5182`2013-02-05 01:00:00.0`17671
0000000000000000008w`190`0000000000000000032x`0000000000000000025d`5024`2013-02-06 01:00:00.0`2786
0000000000000000006w`297`000000000000000005sl`000000000000000006hv`4952`2013-02-04 01:00:00.0`8420
000000000000000000ay`515`00000000000000000348`000000000000000003dv`5098`2013-02-02 01:00:00.0`4388
0000000000000000004a`273`000000000000000007f7`000000000000000009ox`4841`2013-02-03 01:00:00.0`12562
0000000000000000004x`35`000000000000000007vt`0000000000000000009c`4864`2013-02-05 01:00:00.0`337
000000000000000000fq`453`000000000000000003lh`00000000000000000a4a`6194`2013-02-06 01:00:00.0`13115
000000000000000000ge`501`000000000000000005p2`00000000000000000497`6218`2013-02-04 01:00:00.0`5516
0000000000000000005p`33`000000000000000004zz`000000000000000002i2`4892`2013-02-02 01:00:00.0`3243
0000000000000000007x`110`000000000000000007lp`000000000000000006kr`4989`2013-02-03 01:00:00.0`8524
0000000000000000009n`116`000000000000000003qb`000000000000000007zq`5051`2013-02-05 01:00:00.0`10359
000000000000000000dg`392`000000000000000003ta`00000000000000000529`5188`2013-02-06 01:00:00.0`6562
000000000000000000d8`102`000000000000000007xl`000000000000000003ax`5180`2013-02-04 01:00:00.0`4282
0000000000000000007g`340`000000000000000001o2`000000000000000003tv`4972`2013-02-02 01:00:00.0`4964
000000000000000000fh`542`000000000000000001dk`000000000000000000s2`6185`2013-02-03 01:00:00.0`1011
0000000000000000009w`125`000000000000000007lj`00000000000000000a23`5060`2013-02-05 01:00:00.0`13036
0000000000000000004v`223`0000000000000000024v`00000000000000000c2z`4862`2013-02-06 01:00:00.0`15660
000000000000000000ea`407`000000000000000005gu`0000000000000000041x`6142`2013-02-04 01:00:00.0`5254
0000000000000000006v`492`000000000000000003k2`000000000000000004nt`4951`2013-02-02 01:00:00.0`6042
000000000000000000a8`262`000000000000000007h0`00000000000000000dxq`5072`2013-02-03 01:00:00.0`18063
000000000000000000dj`537`000000000000000003sq`00000000000000000brm`5191`2013-02-05 01:00:00.0`15251
000000000000000000fe`126`000000000000000000ei`0000000000000000034v`6182`2013-02-06 01:00:00.0`4064
0000000000000000007q`249`000000000000000001wm`000000000000000004fe`4982`2013-02-04 01:00:00.0`5739
0000000000000000004l`420`0000000000000000036f`000000000000000000ce`4852`2013-02-02 01:00:00.0`447
00000000000000000072`391`000000000000000004mn`00000000000000000649`4958`2013-02-03 01:00:00.0`7930
000000000000000000fa`76`000000000000000003ty`00000000000000000dfb`6178`2013-02-05 01:00:00.0`17400
0000000000000000004u`396`000000000000000001c8`0000000000000000081s`4861`2013-02-06 01:00:00.0`10433
000000000000000000dk`206`000000000000000000u7`000000000000000004b6`5192`2013-02-04 01:00:00.0`5587
000000000000000000g4`311`000000000000000002wg`0000000000000000076u`6208`2013-02-02 01:00:00.0`9319
000000000000000000gc`14`000000000000000007mt`000000000000000001v9`6216`2013-02-03 01:00:00.0`2422
00000000000000000049`364`000000000000000002gn`000000000000000004ml`4840`2013-02-05 01:00:00.0`5998
000000000000000000e6`383`000000000000000006xb`00000000000000000ab5`6138`2013-02-06 01:00:00.0`13362
0000000000000000003z`215`000000000000000001ja`00000000000000000cq3`4830`2013-02-04 01:00:00.0`16492
000000000000000000j7`545`000000000000000003w8`00000000000000000dfj`512`2013-02-02 01:00:00.0`17408
000000000000000000j8`44`000000000000000007hw`000000000000000009jk`513`2013-02-03 01:00:00.0`12369
000000000000000000hd`135`000000000000000005ef`000000000000000007pp`6253`2013-02-05 01:00:00.0`9998
0000000000000000002y`483`000000000000000006ls`000000000000000009ep`4793`2013-02-06 01:00:00.0`12194
0000000000000000000h`450`0000000000000000019j`000000000000000007vq`3898`2013-02-04 01:00:00.0`10215
000000000000000000ca`491`0000000000000000059m`000000000000000003g6`5146`2013-02-02 01:00:00.0`4471
000000000000000000ax`136`000000000000000000px`000000000000000009z5`5097`2013-02-03 01:00:00.0`12930
0000000000000000003k`509`000000000000000003c5`000000000000000000c2`4815`2013-02-05 01:00:00.0`435
0000000000000000008d`117`0000000000000000053n`000000000000000003vl`5005`2013-02-06 01:00:00.0`5026
000000000000000000ij`15`000000000000000005q7`00000000000000000ccu`488`2013-02-04 01:00:00.0`16015
00000000000000000059`390`000000000000000005t7`00000000000000000c5u`4876`2013-02-02 01:00:00.0`15763
000000000000000000hi`50`0000000000000000041e`00000000000000000b0y`6258`2013-02-03 01:00:00.0`14291
0000000000000000006k`291`000000000000000006kk`000000000000000000q4`4940`2013-02-05 01:00:00.0`941
0000000000000000002a`503`00000000000000000527`0000000000000000023m`4766`2013-02-06 01:00:00.0`2723
00000000000000000036`505`000000000000000007ix`000000000000000004yi`4801`2013-02-04 01:00:00.0`6427
000000000000000000ak`13`000000000000000004ar`00000000000000000dwu`5084`2013-02-02 01:00:00.0`18031
000000000000000000gi`338`000000000000000002yg`00000000000000000br8`6222`2013-02-03 01:00:00.0`15237
0000000000000000008l`454`0000000000000000068j`000000000000000000z2`5013`2013-02-05 01:00:00.0`1263
0000000000000000000l`168`000000000000000006r9`0000000000000000045v`3902`2013-02-06 01:00:00.0`5396
000000000000000000f6`332`000000000000000000jw`000000000000000004a7`6174`2013-02-04 01:00:00.0`5552
0000000000000000001y`434`000000000000000002z3`0000000000000000029d`4754`2013-02-02 01:00:00.0`2930
0000000000000000009p`185`000000000000000001q9`000000000000000006sd`5053`2013-02-03 01:00:00.0`8798
0000000000000000008p`486`000000000000000005iz`000000000000000001vh`5017`2013-02-05 01:00:00.0`2430
0000000000000000001u`528`000000000000000001re`000000000000000001ng`6305`2013-02-06 01:00:00.0`2141
000000000000000000jn`355`000000000000000004fx`00000000000000000ds9`4752`2013-02-04 01:00:00.0`17866
00000000000000000064`149`000000000000000001b6`00000000000000000b62`4924`2013-02-02 01:00:00.0`14475
000000000000000000ir`469`000000000000000005g3`0000000000000000020b`496`2013-02-03 01:00:00.0`2604
000000000000000000b1`86`000000000000000006cj`0000000000000000024c`5101`2013-02-05 01:00:00.0`2749
0000000000000000006g`218`0000000000000000071y`00000000000000000a01`4936`2013-02-06 01:00:00.0`12962
000000000000000000c5`54`000000000000000004gb`000000000000000004z1`5141`2013-02-04 01:00:00.0`6446
0000000000000000007b`395`000000000000000005ks`000000000000000008zr`4967`2013-02-02 01:00:00.0`11656
0000000000000000005o`180`000000000000000007vs`00000000000000000bek`4891`2013-02-03 01:00:00.0`14781
00000000000000000077`465`0000000000000000068h`000000000000000004bw`4963`2013-02-05 01:00:00.0`5613
000000000000000000iw`541`000000000000000007q8`00000000000000000cug`501`2013-02-06 01:00:00.0`16649
000000000000000000en`458`00000000000000000386`000000000000000001n5`6155`2013-02-04 01:00:00.0`2130
000000000000000000g9`6`000000000000000005mt`00000000000000000bqb`6213`2013-02-02 01:00:00.0`15204
00000000000000000023`156`000000000000000004fk`000000000000000002mf`4759`2013-02-03 01:00:00.0`3400
0000000000000000006y`20`00000000000000000330`000000000000000004pi`4954`2013-02-05 01:00:00.0`6103
000000000000000000ce`520`000000000000000003rd`0000000000000000043c`5150`2013-02-06 01:00:00.0`5305
000000000000000000dt`403`000000000000000001cq`00000000000000000awq`5201`2013-02-04 01:00:00.0`14139
0000000000000000009z`388`000000000000000005pd`000000000000000004or`5063`2013-02-02 01:00:00.0`6076
00000000000000000071`163`000000000000000007ld`0000000000000000099f`4957`2013-02-03 01:00:00.0`12004
000000000000000000ek`202`0000000000000000044u`000000000000000003kv`6152`2013-02-05 01:00:00.0`4640
000000000000000000e3`207`000000000000000005up`000000000000000000qm`6135`2013-02-06 01:00:00.0`959
0000000000000000001t`337`0000000000000000024w`00000000000000000211`6304`2013-02-04 01:00:00.0`2630
000000000000000000ix`282`00000000000000000081`000000000000000002jf`502`2013-02-02 01:00:00.0`3292
000000000000000000fd`269`000000000000000003fq`000000000000000005pb`6181`2013-02-03 01:00:00.0`7392
00000000000000000070`224`0000000000000000055z`00000000000000000col`4956`2013-02-05 01:00:00.0`16438
000000000000000000du`74`000000000000000002yt`0000000000000000004z`5202`2013-02-06 01:00:00.0`180
000000000000000000i3`23`000000000000000006l1`00000000000000000dwm`472`2013-02-04 01:00:00.0`18023
00000000000000000048`413`000000000000000004ay`000000000000000006qy`4839`2013-02-02 01:00:00.0`8747
000000000000000000bg`142`000000000000000005nq`00000000000000000cph`5116`2013-02-03 01:00:00.0`16470
000000000000000000ha`137`000000000000000006tz`00000000000000000281`6250`2013-02-05 01:00:00.0`2882
0000000000000000000s`535`000000000000000000wl`00000000000000000dr3`3909`2013-02-06 01:00:00.0`17824
0000000000000000005j`438`000000000000000004is`00000000000000000a25`4886`2013-02-04 01:00:00.0`13038
0000000000000000003l`289`000000000000000001ln`000000000000000007bt`4816`2013-02-02 01:00:00.0`9498
00000000000000000093`451`000000000000000001nb`000000000000000002uf`5031`2013-02-03 01:00:00.0`3688
000000000000000000by`158`0000000000000000052h`000000000000000007f8`5134`2013-02-05 01:00:00.0`9621
00000000000000000029`72`0000000000000000078e`00000000000000000a03`4765`2013-02-06 01:00:00.0`12964
0000000000000000002g`240`000000000000000004kn`000000000000000007j4`4772`2013-02-04 01:00:00.0`9761
0000000000000000007i`186`000000000000000003uh`0000000000000000023q`4974`2013-02-02 01:00:00.0`2727
0000000000000000005d`385`000000000000000004vy`000000000000000008cq`4880`2013-02-03 01:00:00.0`10827
0000000000000000008j`406`000000000000000001sz`000000000000000005jw`5011`2013-02-05 01:00:00.0`7197
000000000000000000j3`466`000000000000000003o9`00000000000000000aq6`508`2013-02-06 01:00:00.0`13903
000000000000000000jp`8`000000000000000007ln`00000000000000000dk8`4`2013-02-04 01:00:00.0`17577
0000000000000000007k`208`000000000000000003d1`0000000000000000071q`4976`2013-02-02 01:00:00.0`9135
00000000000000000009`363`000000000000000001y6`000000000000000007zu`4911`2013-02-03 01:00:00.0`10363
0000000000000000006i`357`00000000000000000236`000000000000000005t5`4938`2013-02-05 01:00:00.0`7530
0000000000000000000u`201`000000000000000001ko`00000000000000000bo9`3911`2013-02-06 01:00:00.0`15130
0000000000000000002s`181`000000000000000006bi`00000000000000000byv`4787`2013-02-04 01:00:00.0`15512
000000000000000000g6`267`000000000000000002zz`00000000000000000cyc`6210`2013-02-02 01:00:00.0`16789
0000000000000000008f`276`000000000000000006d8`0000000000000000037i`5007`2013-02-03 01:00:00.0`4159
00000000000000000001`113`0000000000000000067x`000000000000000004se`4903`2013-02-05 01:00:00.0`6207
0000000000000000000q`376`000000000000000005tz`000000000000000001e7`3907`2013-02-06 01:00:00.0`1808
000000000000000000is`366`000000000000000000s8`00000000000000000djh`497`2013-02-04 01:00:00.0`17550
000000000000000000br`435`000000000000000005af`000000000000000006sl`5127`2013-02-02 01:00:00.0`8806
000000000000000000b5`211`000000000000000006e0`00000000000000000a96`5105`2013-02-03 01:00:00.0`13291
0000000000000000009c`441`000000000000000002us`00000000000000000ces`5040`2013-02-05 01:00:00.0`16085
000000000000000000ig`367`00000000000000000057`00000000000000000bnz`485`2013-02-06 01:00:00.0`15120
00000000000000000033`461`00000000000000000282`000000000000000001yy`4798`2013-02-04 01:00:00.0`2555
000000000000000000aa`266`000000000000000002hz`00000000000000000dxe`5074`2013-02-02 01:00:00.0`18051
000000000000000000ez`214`000000000000000000js`00000000000000000804`6167`2013-02-03 01:00:00.0`10373
00000000000000000037`519`000000000000000006qt`000000000000000007od`4802`2013-02-05 01:00:00.0`9950
0000000000000000001b`377`000000000000000000z8`000000000000000005uq`6286`2013-02-06 01:00:00.0`7587
0000000000000000005x`49`000000000000000005a7`00000000000000000c2c`4900`2013-02-04 01:00:00.0`15637
000000000000000000dp`265`0000000000000000057s`000000000000000002or`5197`2013-02-02 01:00:00.0`3484
000000000000000000jq`96`000000000000000005jk`000000000000000006dy`5`2013-02-03 01:00:00.0`8279
0000000000000000008a`478`000000000000000000jb`000000000000000002hc`5002`2013-02-05 01:00:00.0`3217
000000000000000000j1`320`000000000000000000l3`000000000000000005ab`506`2013-02-06 01:00:00.0`6852
000000000000000000i9`248`000000000000000004hj`000000000000000007ns`478`2013-02-04 01:00:00.0`9929
0000000000000000004s`394`000000000000000005jo`000000000000000001xk`4859`2013-02-02 01:00:00.0`2505
000000000000000000c4`154`000000000000000005ls`000000000000000004la`5140`2013-02-03 01:00:00.0`5951
0000000000000000006l`177`000000000000000003ws`000000000000000004b3`4941`2013-02-05 01:00:00.0`5584
00000000000000000030`205`00000000000000000053`000000000000000007dv`4795`2013-02-06 01:00:00.0`9572
000000000000000000a0`285`00000000000000000048`00000000000000000cfl`5064`2013-02-04 01:00:00.0`16114
0000000000000000007r`347`0000000000000000014l`00000000000000000acw`4983`2013-02-02 01:00:00.0`13425
0000000000000000005b`484`000000000000000003r9`000000000000000009kj`4878`2013-02-03 01:00:00.0`12404
00000000000000000021`476`00000000000000000217`0000000000000000013w`4757`2013-02-05 01:00:00.0`1437
000000000000000000gx`268`000000000000000007p9`000000000000000000rr`6237`2013-02-06 01:00:00.0`1000
000000000000000000jf`356`000000000000000007it`000000000000000002u9`4902`2013-02-04 01:00:00.0`3682
0000000000000000000c`175`000000000000000005pg`00000000000000000d5n`4914`2013-02-02 01:00:00.0`17052
0000000000000000008o`514`000000000000000004kc`00000000000000000c01`5016`2013-02-03 01:00:00.0`15554
00000000000000000014`247`000000000000000000zc`000000000000000003u9`6279`2013-02-05 01:00:00.0`4978
0000000000000000000v`368`00000000000000000613`000000000000000003e6`3912`2013-02-06 01:00:00.0`4399
0000000000000000008z`487`0000000000000000010w`000000000000000004pu`5027`2013-02-04 01:00:00.0`6115
00000000000000000092`278`000000000000000002xi`00000000000000000849`5030`2013-02-02 01:00:00.0`10522
000000000000000000b8`165`000000000000000005st`00000000000000000bol`5108`2013-02-03 01:00:00.0`15142
000000000000000000bi`254`00000000000000000216`000000000000000002nc`5118`2013-02-05 01:00:00.0`3433
000000000000000000iq`174`0000000000000000010o`00000000000000000dku`495`2013-02-06 01:00:00.0`17599
000000000000000000ab`488`000000000000000001o1`00000000000000000dj9`5075`2013-02-04 01:00:00.0`17542
000000000000000000fp`153`000000000000000000ji`000000000000000006un`6193`2013-02-02 01:00:00.0`8880
000000000000000000fo`510`0000000000000000075r`00000000000000000df1`6192`2013-02-03 01:00:00.0`17390
000000000000000000ey`143`0000000000000000003a`0000000000000000066k`6166`2013-02-05 01:00:00.0`8013
000000000000000000cg`106`000000000000000007zd`000000000000000000j8`5152`2013-02-06 01:00:00.0`693
000000000000000000f9`17`000000000000000002mv`0000000000000000091b`6177`2013-02-04 01:00:00.0`11712
00000000000000000044`442`000000000000000007ws`000000000000000006zm`4835`2013-02-02 01:00:00.0`9059
0000000000000000004d`393`000000000000000001y7`00000000000000000d8p`4844`2013-02-03 01:00:00.0`17162
0000000000000000001a`128`0000000000000000025k`000000000000000007o5`6285`2013-02-05 01:00:00.0`9942
00000000000000000057`301`000000000000000004gn`000000000000000004cy`4874`2013-02-06 01:00:00.0`5651
0000000000000000007z`189`000000000000000000ry`000000000000000004c9`4991`2013-02-04 01:00:00.0`5626
000000000000000000b3`236`000000000000000007ls`000000000000000009qi`5103`2013-02-02 01:00:00.0`12619
0000000000000000007w`82`0000000000000000003d`00000000000000000913`4988`2013-02-03 01:00:00.0`11704
0000000000000000008x`114`000000000000000000n5`00000000000000000300`5025`2013-02-05 01:00:00.0`3889
0000000000000000007m`380`0000000000000000017w`00000000000000000508`4978`2013-02-06 01:00:00.0`6489
0000000000000000001p`309`00000000000000000567`00000000000000000364`6300`2013-02-04 01:00:00.0`4109
000000000000000000g1`21`000000000000000002ks`00000000000000000bk5`6205`2013-02-02 01:00:00.0`14982
000000000000000000g2`546`000000000000000006dc`000000000000000006p8`6206`2013-02-03 01:00:00.0`8685
0000000000000000006t`70`000000000000000000tl`0000000000000000014p`4949`2013-02-05 01:00:00.0`1466
0000000000000000008s`349`0000000000000000028r`0000000000000000024x`5020`2013-02-06 01:00:00.0`2770
00000000000000000040`313`000000000000000002oh`00000000000000000ays`4831`2013-02-04 01:00:00.0`14213
000000000000000000dc`66`000000000000000001ts`000000000000000005p0`5184`2013-02-02 01:00:00.0`7381
000000000000000000ac`220`000000000000000004c1`0000000000000000037e`5076`2013-02-03 01:00:00.0`4155
000000000000000000gf`397`000000000000000007sf`0000000000000000041i`6219`2013-02-05 01:00:00.0`5239
0000000000000000006f`232`00000000000000000218`00000000000000000a1k`4935`2013-02-06 01:00:00.0`13017
0000000000000000000g`437`000000000000000002lx`00000000000000000ccz`3897`2013-02-04 01:00:00.0`16020
000000000000000000bk`263`0000000000000000019n`000000000000000006m5`5120`2013-02-02 01:00:00.0`8574
000000000000000000b6`204`0000000000000000035t`00000000000000000dbb`5106`2013-02-03 01:00:00.0`17256
000000000000000000a2`259`0000000000000000064w`00000000000000000alt`5066`2013-02-05 01:00:00.0`13746
00000000000000000097`527`000000000000000000lz`000000000000000002v2`5035`2013-02-06 01:00:00.0`3711
000000000000000000eu`75`000000000000000001bd`00000000000000000ahj`6162`2013-02-04 01:00:00.0`13592
000000000000000000fc`250`0000000000000000010i`000000000000000004nl`6180`2013-02-02 01:00:00.0`6034
0000000000000000006a`446`000000000000000006jq`000000000000000004n1`4930`2013-02-03 01:00:00.0`6014
000000000000000000bl`497`0000000000000000070z`00000000000000000aom`5121`2013-02-05 01:00:00.0`13847
000000000000000000al`359`000000000000000002yc`000000000000000003f5`5085`2013-02-06 01:00:00.0`4434
00000000000000000079`253`0000000000000000049i`000000000000000004yg`4965`2013-02-04 01:00:00.0`6425
000000000000000000bq`524`00000000000000000262`000000000000000002yy`5126`2013-02-02 01:00:00.0`3851
000000000000000000es`507`000000000000000004ns`00000000000000000de6`6160`2013-02-03 01:00:00.0`17359
000000000000000000bw`65`00000000000000000740`000000000000000000e6`5132`2013-02-05 01:00:00.0`511
0000000000000000000t`252`000000000000000007fl`000000000000000004s1`3910`2013-02-06 01:00:00.0`6194
000000000000000000c1`498`000000000000000002dn`0000000000000000062c`5137`2013-02-04 01:00:00.0`7861
0000000000000000004f`152`000000000000000004jc`000000000000000001lb`4846`2013-02-02 01:00:00.0`2064
0000000000000000002q`412`000000000000000003u1`00000000000000000aqc`4785`2013-02-03 01:00:00.0`13909
000000000000000000eq`28`000000000000000001we`00000000000000000djt`6158`2013-02-05 01:00:00.0`17562
000000000000000000if`199`000000000000000005zl`000000000000000008ww`484`2013-02-06 01:00:00.0`11553
0000000000000000002d`129`0000000000000000017l`000000000000000008ih`4769`2013-02-04 01:00:00.0`11034
0000000000000000005c`327`000000000000000003ja`00000000000000000dal`4879`2013-02-02 01:00:00.0`17230
000000000000000000hs`430`000000000000000006sr`00000000000000000562`6268`2013-02-03 01:00:00.0`6699
000000000000000000ds`81`000000000000000007h2`000000000000000005my`5200`2013-02-05 01:00:00.0`7307
0000000000000000008k`88`000000000000000000i2`000000000000000002hl`5012`2013-02-06 01:00:00.0`3226
0000000000000000009u`270`0000000000000000051z`0000000000000000021p`5058`2013-02-04 01:00:00.0`2654
0000000000000000003f`193`000000000000000005a2`00000000000000000c48`4810`2013-02-02 01:00:00.0`15705
0000000000000000004r`307`000000000000000000ez`00000000000000000072`4858`2013-02-03 01:00:00.0`255
000000000000000000be`272`000000000000000004up`00000000000000000321`5114`2013-02-05 01:00:00.0`3962
000000000000000000fu`9`000000000000000002gl`0000000000000000020o`6198`2013-02-06 01:00:00.0`2617
000000000000000000ja`234`000000000000000006h3`00000000000000000cn5`515`2013-02-04 01:00:00.0`16386
000000000000000000ew`30`000000000000000004gr`000000000000000002xs`6164`2013-02-02 01:00:00.0`3809
0000000000000000002x`100`000000000000000000bg`000000000000000003vi`4792`2013-02-03 01:00:00.0`5023
000000000000000000js`303`0000000000000000060t`00000000000000000bso`3`2013-02-05 01:00:00.0`15289
0000000000000000009q`1`00000000000000000758`000000000000000001li`5054`2013-02-06 01:00:00.0`2071
0000000000000000000j`26`000000000000000001g9`000000000000000000pp`3900`2013-02-04 01:00:00.0`926
000000000000000000dq`423`00000000000000000244`000000000000000006nr`5198`2013-02-02 01:00:00.0`8632
0000000000000000002r`401`0000000000000000021n`0000000000000000004y`4786`2013-02-03 01:00:00.0`179
000000000000000000fg`336`000000000000000004y2`0000000000000000008t`6184`2013-02-05 01:00:00.0`318
00000000000000000096`111`0000000000000000073s`000000000000000009h5`5034`2013-02-06 01:00:00.0`12282
000000000000000000e4`370`000000000000000006ad`0000000000000000028s`6136`2013-02-04 01:00:00.0`2909
0000000000000000002j`539`000000000000000005uz`000000000000000002v7`4775`2013-02-02 01:00:00.0`3716
0000000000000000009o`115`000000000000000002lm`00000000000000000adg`5052`2013-02-03 01:00:00.0`13445
00000000000000000047`47`000000000000000003ri`000000000000000008bx`4838`2013-02-05 01:00:00.0`10798
0000000000000000004n`213`00000000000000000604`000000000000000009vg`4854`2013-02-06 01:00:00.0`12797
0000000000000000008i`493`00000000000000000655`00000000000000000cel`5010`2013-02-04 01:00:00.0`16078
0000000000000000000b`298`000000000000000000yw`000000000000000003zz`4913`2013-02-02 01:00:00.0`5184
0000000000000000007y`172`0000000000000000031j`000000000000000001ay`4990`2013-02-03 01:00:00.0`1691
000000000000000000ad`436`000000000000000000e0`000000000000000006x4`5077`2013-02-05 01:00:00.0`8969
